Resource,Zone,THERM,MUST_RUN,STOR,FLEX,HYDRO,VRE,LDS,Num_VRE_Bins,New_Build,Previous,Existing_Cap_MW,Existing_Cap_MWh,Existing_Charge_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Max_Charge_Cap_MW,Min_Cap_MW,Min_Cap_MWh,Min_Charge_Cap_MW,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Hydro_Energy_to_Power_Ratio,Min_Power,Self_Disch,Eff_Up,Eff_Down,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,CapRes_11,CapRes_12,CapRes_13,CapRes_14,CapRes_15,CapRes_16,CapRes_17,CapRes_18,CapRes_19,CapRes_20,CapRes_21,CapRes_22,CapRes_23,CapRes_24,CapRes_25,CapRes_26,CapRes_27,CapRes_28,CapRes_29,CapRes_30,CapRes_31,CapRes_32,CapRes_33,CapRes_34,CapRes_35,CapRes_36,CapRes_37,CapRes_38,CapRes_39,CapRes_40,CapRes_41,CapRes_42,CapRes_43,CapRes_44,CapRes_45,CapRes_46,CapRes_47,CapRes_48,CapRes_49,CapRes_50,CapRes_51,CapRes_52,CapRes_53,CapRes_54,CapRes_55,CapRes_56,CapRes_57,CapRes_58,CapRes_59,CapRes_60,CapRes_61,CapRes_62,CapRes_63,CapRes_64,region,cluster,VRE_Inv_Cost_per_Mwyr_withoutInterconnect,CCS_Rate,MGA,Production_Tax_Credit_Dollars_MWh,Investment_Tax_Credit_Percentage,Captured_CO2_Incentive_PerMetricTon,Transmission Region,interconnect_annuity,Regional Cost Multiplier_InvCost,OFFSHORE_WIND,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,ESR_19,ESR_20,ESR_21,ESR_22,ESR_23,ESR_24
NY_Z_G-I_landbasedwind_class3_moderate_4,24,0,0,0,0,0,1,0,1,1,0,0,0,0,1.5,-1,0,0,0,0,121755,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,4,71487.78078,0,1,8.1,0,0,New York,11353.021,1.544347549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_landbasedwind_class3_moderate_5,24,0,0,0,0,0,1,0,1,1,0,0,0,0,9.3,-1,0,0,0,0,131660,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,5,71487.78078,0,1,8.1,0,0,New York,21258.65,1.54433875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_landbasedwind_class3_moderate_6,24,0,0,0,0,0,1,0,1,1,0,0,0,0,6.6,-1,0,0,0,0,132653,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,6,71487.78078,0,1,8.1,0,0,New York,22251.113,1.544346262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_4,24,0,0,0,0,0,1,0,1,1,0,0,0,0,932.7,-1,0,0,0,0,66490,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,4,54330.04674,0,1,8.1,0,0,New York,11752.473,1.00750009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_5,24,0,0,0,0,0,1,0,1,1,0,0,0,0,644,-1,0,0,0,0,88018,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,5,54330.04674,0,1,8.1,0,0,New York,33280.912,1.00749201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NY_Z_G-I_utilitypv_class1_moderate_6,24,0,0,0,0,0,1,0,1,1,0,0,0,0,1089.8,-1,0,0,0,0,77600,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY_Z_G-I,6,54330.04674,0,1,8.1,0,0,New York,22862.288,1.007503495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PJM_AP_landbasedwind_class3_moderate_4,34,0,0,0,0,0,1,0,1,1,0,0,0,0,1416.7,-1,0,0,0,0,87153,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,4,71487.78078,0,1,8.1,0,0,Mid-Atlantic,18863.905,0.955255489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_landbasedwind_class3_moderate_5,34,0,0,0,0,0,1,0,1,1,0,0,0,0,1071.1,-1,0,0,0,0,91040,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,5,71487.78078,0,1,8.1,0,0,Mid-Atlantic,22750.162,0.955265883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_landbasedwind_class3_moderate_6,34,0,0,0,0,0,1,0,1,1,0,0,0,0,1499.5,-1,0,0,0,0,87795,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,6,71487.78078,0,1,8.1,0,0,Mid-Atlantic,19505.933,0.955255098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_utilitypv_class1_moderate_4,34,0,0,0,0,0,1,0,1,1,0,0,0,0,33987.4,-1,0,0,0,0,69756,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,4,54330.04674,0,1,8.1,0,0,Mid-Atlantic,16529.632,0.979685666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_utilitypv_class1_moderate_5,34,0,0,0,0,0,1,0,1,1,0,0,0,0,31589.1,-1,0,0,0,0,74625,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,5,54330.04674,0,1,8.1,0,0,Mid-Atlantic,21398.061,0.979696175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_AP_utilitypv_class1_moderate_6,34,0,0,0,0,0,1,0,1,1,0,0,0,0,30117.8,-1,0,0,0,0,78082,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_AP,6,54330.04674,0,1,8.1,0,0,Mid-Atlantic,24855.156,0.979694427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_ATSI_landbasedwind_class3_moderate_3,36,0,0,0,0,0,1,0,1,1,0,0,0,0,263,-1,0,0,0,0,74367,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,3,71487.78078,0,1,8.1,0,0,Mid-Atlantic,6077.053,0.955267407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_landbasedwind_class3_moderate_4,36,0,0,0,0,0,1,0,1,1,0,0,0,0,230.3,-1,0,0,0,0,75698,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,4,71487.78078,0,1,8.1,0,0,Mid-Atlantic,7408.674,0.955258721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_landbasedwind_class3_moderate_5,36,0,0,0,0,0,1,0,1,1,0,0,0,0,203.7,-1,0,0,0,0,82037,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,5,71487.78078,0,1,8.1,0,0,Mid-Atlantic,13747.539,0.955260609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_landbasedwind_class3_moderate_6,36,0,0,0,0,0,1,0,1,1,0,0,0,0,288.2,-1,0,0,0,0,99873,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,6,71487.78078,0,1,8.1,0,0,Mid-Atlantic,31583.992,0.955254272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_utilitypv_class1_moderate_4,36,0,0,0,0,0,1,0,1,1,0,0,0,0,10441.4,-1,0,0,0,0,62619,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,4,54330.04674,0,1,8.1,0,0,Mid-Atlantic,9392.2,0.979693617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_utilitypv_class1_moderate_5,36,0,0,0,0,0,1,0,1,1,0,0,0,0,8467.2,-1,0,0,0,0,71236,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,5,54330.04674,0,1,8.1,0,0,Mid-Atlantic,18009.431,0.979689365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_ATSI_utilitypv_class1_moderate_6,36,0,0,0,0,0,1,0,1,1,0,0,0,0,10055,-1,0,0,0,0,70241,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_ATSI,6,54330.04674,0,1,8.1,0,0,Mid-Atlantic,17014.407,0.979689807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PJM_COMD_landbasedwind_class3_moderate_2,35,0,0,0,0,0,1,0,1,1,0,0,0,0,3321.8,-1,0,0,0,0,114896,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,2,71487.78078,0,1,8.1,0,0,Mid-Atlantic,24493.528,1.264586353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_landbasedwind_class3_moderate_3,35,0,0,0,0,0,1,0,1,1,0,0,0,0,1930.1,-1,0,0,0,0,113476,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,3,71487.78078,0,1,8.1,0,0,Mid-Atlantic,23073.917,1.264580912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_landbasedwind_class3_moderate_4,35,0,0,0,0,0,1,0,1,1,0,0,0,0,3694.6,-1,0,0,0,0,133057,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,4,71487.78078,0,1,8.1,0,0,Mid-Atlantic,42654.576,1.264585682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_landbasedwind_class3_moderate_5,35,0,0,0,0,0,1,0,1,1,0,0,0,0,2668.9,-1,0,0,0,0,135524,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,5,71487.78078,0,1,8.1,0,0,Mid-Atlantic,45121.23,1.264590522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_landbasedwind_class3_moderate_6,35,0,0,0,0,0,1,0,1,1,0,0,0,0,2976.8,-1,0,0,0,0,141164,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,6,71487.78078,0,1,8.1,0,0,Mid-Atlantic,50761.687,1.264584129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_utilitypv_class1_moderate_4,35,0,0,0,0,0,1,0,1,1,0,0,0,0,59750.6,-1,0,0,0,0,71605,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,4,54330.04674,0,1,8.1,0,0,Mid-Atlantic,13520.021,1.069113363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_utilitypv_class1_moderate_5,35,0,0,0,0,0,1,0,1,1,0,0,0,0,47210.2,-1,0,0,0,0,99727,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,5,54330.04674,0,1,8.1,0,0,Mid-Atlantic,41642.905,1.069097092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_COMD_utilitypv_class1_moderate_6,35,0,0,0,0,0,1,0,1,1,0,0,0,0,57563,-1,0,0,0,0,84782,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_COMD,6,54330.04674,0,1,8.1,0,0,Mid-Atlantic,26697.982,1.069095675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Dom_landbasedwind_class3_moderate_4,37,0,0,0,0,0,1,0,1,1,0,0,0,0,1573.6,-1,0,0,0,0,107181,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,4,71487.78078,0,1,8.1,0,0,Mid-Atlantic,12930.441,1.318414951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_Dom_landbasedwind_class3_moderate_5,37,0,0,0,0,0,1,0,1,1,0,0,0,0,1396.3,-1,0,0,0,0,113156,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,5,71487.78078,0,1,8.1,0,0,Mid-Atlantic,18905.904,1.318408474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_Dom_landbasedwind_class3_moderate_6,37,0,0,0,0,0,1,0,1,1,0,0,0,0,1395,-1,0,0,0,0,113293,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,6,71487.78078,0,1,8.1,0,0,Mid-Atlantic,19042.128,1.318419329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_Dom_utilitypv_class1_moderate_4,37,0,0,0,0,0,1,0,1,1,0,0,0,0,45788.5,-1,0,0,0,0,66240,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,4,54330.04674,0,1,8.1,0,0,Mid-Atlantic,13135.249,0.97744718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_Dom_utilitypv_class1_moderate_5,37,0,0,0,0,0,1,0,1,1,0,0,0,0,50536.3,-1,0,0,0,0,73499,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,5,54330.04674,0,1,8.1,0,0,Mid-Atlantic,20394.907,0.977435069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_Dom_utilitypv_class1_moderate_6,37,0,0,0,0,0,1,0,1,1,0,0,0,0,46519,-1,0,0,0,0,77848,0,0,14721,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UtilityPV_Class1_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_Dom,6,54330.04674,0,1,8.1,0,0,Mid-Atlantic,24743.649,0.977439818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PJM_EMAC_landbasedwind_class3_moderate_4,31,0,0,0,0,0,1,0,1,1,0,0,0,0,209.6,-1,0,0,0,0,105252,0,0,37489.375,0,0,0,0,0,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LandbasedWind_Class3_Moderate_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PJM_EMAC,4,71487.78078,0,1,8.1,0,0,Mid-Atlantic,14741.724,1.266094359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
