Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,11,24,0.688837979,0.784295693,0.662072218,0.720642444,0.720642444,0.784295693,6847.740964
1,12,1,0.670210506,0.769673413,0.640234596,0.706298123,0.706298123,0.769673413,7190.361446
1,12,2,0.660551373,0.759557288,0.625223705,0.702497692,0.702497692,0.759557288,7404.518072
1,12,3,0.657017503,0.753972673,0.624432335,0.701085402,0.701085402,0.753972673,7335.090361
1,12,4,0.656473642,0.755275248,0.626089124,0.702249491,0.702249491,0.755275248,7289.909639
1,12,5,0.672809721,0.767807219,0.636721244,0.715728793,0.715728793,0.767807219,7517.771084
1,12,6,0.709103784,0.788375105,0.673756661,0.724216298,0.724216298,0.788375105,7702.259036
1,12,7,0.76005403,0.829338224,0.737559479,0.767812505,0.767812505,0.829338224,8113.403614
1,12,8,0.777550377,0.850518076,0.770623789,0.781814259,0.781814259,0.850518076,8131.159639
1,12,9,0.75219197,0.832753134,0.755336503,0.738745418,0.738745418,0.832753134,7700.60241
1,12,10,0.700738967,0.797765273,0.72730275,0.681740437,0.681740437,0.797765273,7304.954819
1,12,11,0.65609251,0.762368504,0.687562776,0.638943144,0.638943144,0.762368504,6457.51506
1,12,12,0.622885387,0.728203832,0.660732215,0.606733483,0.606733483,0.728203832,5990.195783
1,12,13,0.605671247,0.712659199,0.637439556,0.576836027,0.576836027,0.712659199,5640.512048
1,12,14,0.595092489,0.697659597,0.621054805,0.562373503,0.562373503,0.697659597,5305.873494
1,12,15,0.593623942,0.68208284,0.611984835,0.556097203,0.556097203,0.68208284,5229.066265
1,12,16,0.596539105,0.688273297,0.616740382,0.557844934,0.557844934,0.688273297,6017.46988
1,12,17,0.621180798,0.702210124,0.637266512,0.599337327,0.599337327,0.702210124,6166.566265
1,12,18,0.668617573,0.734696511,0.672362012,0.651486161,0.651486161,0.734696511,6560.843373
1,12,19,0.677879469,0.737819082,0.663052076,0.673786934,0.673786934,0.737819082,6526.506024
1,12,20,0.6717289,0.738363899,0.652749413,0.66904555,0.66904555,0.738363899,6639.759036
1,12,21,0.660928671,0.73178946,0.628337709,0.655220241,0.655220241,0.73178946,6304.668675
1,12,22,0.636085445,0.704598895,0.613759429,0.630062448,0.630062448,0.704598895,5997.439759
1,12,23,0.601416677,0.668719516,0.580250431,0.598439378,0.598439378,0.668719516,5397.439759
