Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26,Load_MW_z27,Load_MW_z28,Load_MW_z29,Load_MW_z30,Load_MW_z31,Load_MW_z32,Load_MW_z33,Load_MW_z34,Load_MW_z35,Load_MW_z36,Load_MW_z37,Load_MW_z38,Load_MW_z39,Load_MW_z40,Load_MW_z41,Load_MW_z42,Load_MW_z43,Load_MW_z44,Load_MW_z45,Load_MW_z46,Load_MW_z47,Load_MW_z48,Load_MW_z49,Load_MW_z50,Load_MW_z51,Load_MW_z52,Load_MW_z53,Load_MW_z54,Load_MW_z55,Load_MW_z56,Load_MW_z57,Load_MW_z58,Load_MW_z59,Load_MW_z60,Load_MW_z61,Load_MW_z62,Load_MW_z63,Load_MW_z64
,,,,,,,,315,45524,2023,409,24074,1518,4466,11109,2567,3894,12484,5343,8026,8623,3087,4515,3576,3168,5423,3109,8177,1208,1971,1220,2158,6621,2027,1314,994,224,4460,18817,7336,19537,6045,16431,9474,13481,2170,21985,4395,881,17809,24796,4828,9401,12452,1622,1434,9682,7275,2415,7620,1672,1367,2876,1524,4120,3836,15521,6998,2534,10295,4159,143
,,,,,,,,316,43714,1942,397,23665,1500,4260,10791,2484,3768,12134,5123,7802,8369,2973,4385,3468,3082,5268,2955,7812,1179,1912,1183,2093,6400,1960,1274,965,218,4305,18108,7078,18833,5822,15673,9098,12947,2094,21708,4294,845,17337,24144,4678,8969,12002,1556,1412,8900,6701,2225,7020,1613,1256,2736,1414,3815,3660,14468,6826,2477,9700,4002,132
,,,,,,,,317,42634,1894,394,23554,1477,4122,10622,2418,3667,11966,4941,7694,8228,2907,4313,3403,3033,5179,2845,7592,1153,1881,1164,2060,6274,1921,1253,949,215,4199,17649,6904,18394,5667,15170,8857,12617,2044,21569,4240,815,17066,23901,4567,8677,11712,1518,1412,8426,6332,2102,6632,1561,1189,2631,1325,3575,3558,13932,6638,2443,9263,3905,125
,,,,,,,,318,42350,1882,398,24123,1479,4024,10526,2399,3638,11885,4880,7638,8165,2887,4283,3379,3023,5144,2777,7519,1157,1863,1154,2041,6216,1904,1242,941,213,4172,17458,6896,18299,5625,14815,8793,12506,2030,22212,4312,805,17061,23848,4513,8561,11635,1508,1387,8243,6192,2055,6486,1542,1163,2561,1261,3398,3508,13620,6491,2398,8916,3877,122
,,,,,,,,319,42257,1878,434,26634,1554,3963,10582,2416,3663,12280,4865,7896,8299,2882,4283,3373,3023,5144,2753,7538,1168,1880,1163,2059,6310,1932,1253,948,215,4202,17628,6926,18410,5643,14584,8724,12598,2046,24296,4619,802,17299,24280,4489,8461,11574,1504,1453,8141,6113,2029,6403,1529,1149,2512,1212,3265,3504,13489,6459,2378,8765,3870,120
,,,,,,,,320,42788,1902,510,30545,1677,4110,11147,2610,3962,13224,5243,8516,8843,2920,4350,3434,3157,5224,2884,7871,1233,1993,1233,2183,6801,2083,1328,1006,227,4504,19093,7508,19511,6013,15106,9151,13565,2192,27424,5130,864,18657,26450,4672,9007,11790,1517,1582,8084,6069,2015,6357,1541,1141,2471,1183,3187,3488,13452,6510,2409,8578,3880,120
,,,,,,,,321,46372,2061,552,34459,1812,4521,12211,2870,4361,14318,5848,9216,9517,3158,4680,3706,3441,5621,3209,8593,1357,2177,1347,2384,7473,2289,1451,1099,248,4986,21326,8456,21556,6678,16594,10098,15283,2426,30636,5701,965,20659,29390,4921,10044,12646,1631,1707,8121,6097,2024,6387,1608,1146,2487,1139,3066,3566,13628,6537,2444,8560,4113,120
,,,,,,,,322,51311,2280,553,38058,1952,4969,13265,3133,4766,15279,6494,9826,10151,3476,5085,4027,3756,6107,3601,9581,1502,2344,1451,2567,8112,2485,1562,1183,268,5499,23756,9443,23818,7400,18212,11215,17129,2677,33588,6269,1071,22932,32608,5066,11249,13667,1795,1840,8086,6078,2018,6366,1676,1141,2637,1108,2982,3840,14264,6579,2506,8878,4489,120
,,,,,,,,323,56743,2521,546,41069,2076,5402,14098,3382,5156,15958,7130,10264,10647,3826,5525,4373,4093,6635,3974,10389,1584,2467,1527,2702,8564,2623,1645,1245,282,5929,26104,10322,25839,8029,19783,12270,18852,2886,36020,6701,1177,25089,35661,5011,12400,14812,1972,1974,8312,6264,2080,6561,1750,1173,2840,1182,3187,4178,15274,6885,2629,9855,4870,124
,,,,,,,,324,61692,2742,546,43316,2179,5719,14711,3581,5464,16419,7644,10557,11053,4144,5920,4675,4399,7110,4284,10884,1638,2580,1597,2825,8952,2742,1719,1301,294,6276,28025,10971,27385,8539,20931,13085,20232,3054,37858,6991,1262,26883,38103,5127,13378,15876,2131,2079,8755,6605,2192,6918,1831,1235,3059,1309,3530,4468,16366,7196,2730,10930,5204,130
,,,,,,,,325,65809,2924,552,44813,2248,5903,15087,3693,5641,16719,7987,10746,11292,4400,6200,4901,4607,7447,4562,11192,1665,2670,1652,2924,9286,2844,1780,1347,305,6511,29428,11410,28417,8883,21591,13642,21165,3168,39085,7186,1319,28160,39917,5243,14043,16794,2265,2155,9268,7003,2325,7335,1887,1308,3233,1444,3895,4692,17166,7407,2794,12053,5496,138
,,,,,,,,326,68855,3060,553,45856,2305,5968,15277,3761,5750,16922,8192,10900,11501,4588,6405,5077,4747,7692,4802,11309,1681,2709,1676,2967,9413,2883,1806,1368,309,6623,30224,11626,28955,9057,21826,13938,21533,3223,39918,7285,1352,28978,41207,5376,14528,17484,2365,2207,9768,7384,2451,7734,1911,1379,3386,1579,4262,4865,17667,7605,2843,13066,5711,146
,,,,,,,,327,70915,3151,548,46226,2332,5961,15358,3804,5816,16992,8248,10954,11636,4717,6551,5203,4850,7868,4863,11270,1668,2666,1650,2919,9272,2840,1777,1345,304,6698,30360,11672,29186,9149,21797,14049,21780,3260,40327,7341,1362,29539,42146,5490,14789,17856,2447,2248,10203,7713,2560,8078,1951,1440,3507,1693,4565,5039,17998,7820,2904,13899,5962,152
,,,,,,,,328,71287,3168,550,46012,2350,5943,15369,3819,5837,17049,8259,11009,11802,4747,6613,5263,4891,7943,4650,11133,1649,2613,1618,2863,9124,2794,1742,1319,298,6738,30339,11792,29316,9225,21719,14132,21945,3279,40291,7307,1364,29841,42676,5605,14922,18076,2442,2246,10583,8004,2657,8382,1979,1494,3629,1790,4829,5177,18262,7946,2932,14635,5862,157
,,,,,,,,329,69477,3087,570,44668,2370,5899,15418,3813,5828,16927,8235,10961,11995,4658,6622,5277,4894,7953,4450,11001,1654,2613,1617,2862,9145,2800,1742,1319,298,6769,30527,11841,29406,9268,21546,14195,22064,3294,39762,7286,1360,29804,42560,5710,14970,18183,2397,2257,10976,8297,2754,8691,2004,1549,3706,1880,5072,5254,18461,8074,2942,15280,5809,164
,,,,,,,,330,67047,2980,602,42683,2349,5789,15288,3766,5756,16506,8114,10745,12075,4530,6581,5243,4859,7903,4384,11046,1665,2604,1611,2851,9154,2803,1736,1314,297,6619,30274,11834,29285,9157,21140,14172,22007,3221,38719,7165,1340,29532,41749,5755,14875,18103,2328,2232,11269,8522,2829,8925,2024,1591,3769,1957,5283,5297,18649,8110,2947,15585,5685,168
,,,,,,,,331,64038,2845,637,41006,2283,5543,15017,3663,5596,15854,7866,10317,11893,4352,6426,5121,4743,7718,4412,11170,1686,2569,1590,2814,9048,2771,1713,1297,293,6354,29293,11664,28823,8932,20226,13963,21849,3093,37605,6939,1298,28841,40417,5668,14501,17735,2244,2160,11590,8771,2911,9187,2028,1636,3812,2018,5449,5313,18890,7957,2917,15716,5547,173
,,,,,,,,332,61642,2739,636,39508,2192,5268,14482,3507,5360,15093,7527,9868,11582,4199,6235,4967,4614,7489,4352,11073,1674,2512,1555,2750,8835,2706,1674,1268,287,6096,27914,11377,27879,8641,19223,13449,21281,2966,36607,6769,1243,28000,38878,5532,13951,17234,2168,2070,11776,8917,2960,9340,1994,1662,3807,2061,5569,5295,19049,7762,2922,15708,5384,175
,,,,,,,,333,59787,2656,596,37360,2063,5003,14153,3363,5139,14571,7218,9528,11121,4082,6100,4837,4542,7327,4211,10776,1634,2470,1529,2705,8681,2658,1647,1247,282,5888,26720,10949,26981,8360,18261,12973,20835,2865,34751,6479,1191,27382,38079,5436,13357,16621,2114,1952,11777,8925,2963,9349,1969,1662,3749,2056,5560,5227,19070,7717,2923,15266,5295,175
,,,,,,,,334,58510,2600,569,34277,1942,4795,13751,3252,4965,14021,7008,9164,10817,3995,5967,4718,4393,7166,4135,10620,1614,2462,1524,2697,8637,2645,1641,1242,281,5787,26206,10894,26297,8219,17513,12747,20225,2817,32080,6100,1157,26080,35754,5443,12942,16168,2084,1823,11675,8850,2938,9271,1948,1648,3691,2022,5467,5105,18862,7551,2880,14501,5292,175
,,,,,,,,335,55169,2451,544,31180,1821,4590,13035,3022,4608,13029,6519,8524,10244,3777,5681,4471,4133,6822,4057,10419,1582,2360,1461,2584,8246,2526,1574,1191,269,5477,24656,10280,24872,7757,16778,12123,18860,2665,29586,5681,1076,24117,32921,5371,12053,15198,1986,1687,11367,8615,2860,9023,1929,1604,3604,1951,5273,4991,18530,7505,2818,14019,5134,170
,,,,,,,,336,51264,2278,512,28566,1697,4282,12323,2810,4280,12073,6002,7876,9481,3516,5312,4169,3850,6380,3815,9664,1468,2231,1381,2443,7697,2357,1487,1126,254,5103,22856,9611,23176,7236,15680,11249,17494,2483,27368,5274,991,22247,30121,5061,11042,14071,1850,1581,11219,8501,2822,8904,1877,1583,3509,1890,5110,4804,18227,7410,2746,13218,4809,168
,,,,,,,,337,47523,2112,629,26504,1583,3992,11676,2623,3988,11258,5551,7322,8810,3268,4967,3886,3605,5965,3498,8802,1324,2070,1282,2268,7072,2165,1380,1045,236,4756,21117,8985,21628,6738,14648,10440,16253,2314,25847,4949,916,20654,27902,4746,10155,13042,1717,1484,10911,8265,2744,8657,1800,1540,3340,1821,4922,4472,17664,7103,2639,12719,4479,163
,,,,,,,,338,44475,1976,591,25053,1500,3746,11174,2471,3753,10624,5181,6894,8310,3067,4690,3659,3394,5634,3188,8035,1191,1947,1204,2132,6582,2016,1298,982,222,4480,19712,8471,20381,6334,13770,9791,15216,2180,24600,4695,854,19424,26157,4501,9441,12219,1607,1406,10209,7724,2564,8090,1715,1441,3095,1713,4628,4103,16669,6830,2522,11746,4213,152
,,,,,,,,339,42425,1885,565,24134,1451,3571,10736,2344,3552,10206,4896,6611,7978,2932,4509,3509,3253,5415,2959,7516,1126,1868,1157,2046,6292,1927,1246,943,213,4289,18733,8081,19413,6054,13144,9283,14537,2087,23716,4493,807,18620,24925,4330,8919,11627,1532,1362,9449,7127,2366,7466,1631,1334,2876,1579,4266,3841,15504,6569,2443,10884,4025,140
,,,,,,,,340,41047,1824,550,23626,1426,3425,10396,2274,3447,9882,4703,6414,7785,2839,4374,3401,3165,5253,2800,7158,1087,1814,1123,1987,6085,1863,1209,916,207,4147,17972,7783,18615,5834,12610,8836,13911,2018,23311,4399,776,18055,24208,4215,8567,11238,1480,1342,8920,6718,2231,7037,1570,1259,2715,1454,3925,3668,14554,6408,2397,10271,3888,132
,,,,,,,,341,40289,1790,549,23356,1411,3318,10212,2237,3390,9736,4603,6326,7705,2788,4301,3340,3114,5166,2681,6922,1069,1782,1103,1952,5947,1821,1187,899,203,4052,17492,7545,18152,5689,12217,8588,13509,1972,22896,4317,760,17782,23924,4135,8362,10986,1449,1330,8476,6372,2116,6674,1528,1196,2619,1360,3668,3553,13918,6170,2367,9821,3796,126
,,,,,,,,342,40086,1781,563,23830,1420,3267,10130,2200,3332,9547,4527,6207,7632,2772,4272,3317,3083,5132,2607,6807,1062,1752,1085,1919,5839,1789,1168,884,199,4020,17176,7436,17952,5628,12034,8452,13329,1956,23301,4367,747,17585,23643,4079,8271,10884,1440,1324,8178,6144,2040,6436,1512,1155,2544,1292,3483,3493,13570,6065,2328,9583,3770,121
,,,,,,,,343,40097,1782,600,26190,1461,3217,10154,2198,3329,9787,4494,6372,7728,2769,4250,3296,3075,5105,2539,6706,1050,1742,1079,1908,5844,1789,1161,879,199,4018,17146,7322,17852,5571,11848,8271,13235,1955,25588,4648,741,17740,24125,4000,8172,10754,1438,1368,7952,5972,1982,6255,1504,1122,2495,1239,3339,3442,13368,6021,2309,9417,3768,118
,,,,,,,,344,40405,1795,625,30120,1560,3288,10546,2331,3532,10505,4769,6856,8237,2794,4305,3356,3211,5171,2616,6988,1116,1821,1128,1995,6213,1903,1214,919,208,4230,18019,7728,18670,5857,12093,8523,14093,2059,28735,5100,786,19153,26749,4097,8526,11033,1444,1445,7869,5907,1961,6187,1497,1111,2463,1204,3244,3378,13250,6043,2303,9179,3749,116
,,,,,,,,345,43236,1921,681,34266,1702,3472,11216,2521,3823,11335,5263,7408,8952,2976,4532,3571,3452,5443,2866,7646,1251,1961,1214,2148,6729,2061,1307,990,223,4554,19489,8458,20190,6344,12746,9199,15593,2216,31692,5567,868,21097,29997,4314,9255,12021,1537,1570,7853,5896,1957,6176,1542,1109,2462,1155,3107,3495,13311,6091,2352,8707,3940,116
,,,,,,,,346,47054,2091,734,37894,1835,3722,11861,2726,4137,12060,5767,7906,9703,3234,4909,3884,3723,5896,3245,8531,1395,2108,1305,2309,7294,2233,1405,1064,241,4901,21292,9261,21774,6890,13647,9912,17303,2385,34372,5993,951,22758,33170,4536,10011,13183,1673,1692,7691,5781,1919,6055,1601,1086,2603,1122,3021,3786,13932,6137,2411,9183,4271,114
,,,,,,,,347,51197,2275,776,41025,1965,3994,12488,2911,4424,12691,6210,8346,10349,3496,5225,4162,3961,6275,3623,9335,1486,2257,1397,2472,7831,2398,1505,1139,258,5192,22897,9972,23220,7361,14632,10591,18778,2527,36784,6344,1025,24372,36045,4758,10665,14326,1818,1792,7977,6012,1996,6297,1687,1126,2790,1191,3210,4102,14950,6415,2513,9979,4624,118
,,,,,,,,348,55014,2444,824,43039,2096,4232,12931,3087,4694,13207,6614,8698,10898,3727,5451,4383,4138,6547,3959,10006,1540,2381,1474,2607,8259,2530,1587,1202,271,5413,24274,10558,24468,7729,15494,11226,20063,2634,38680,6618,1091,25732,38252,4980,11329,15388,1956,1913,8291,6255,2077,6553,1772,1170,2996,1320,3558,4398,16122,6682,2600,11108,4968,123
,,,,,,,,349,58651,2607,883,44209,2193,4389,13406,3207,4881,13623,6945,8980,11336,3962,5747,4639,4354,6903,4234,10573,1560,2459,1522,2693,8547,2618,1639,1241,281,5579,25189,10993,25466,8010,16060,11746,20973,2715,39814,6791,1147,27159,40227,5100,11930,16400,2087,2015,8705,6578,2184,6890,1845,1228,3177,1457,3930,4629,17025,6813,2659,12217,5294,129
,,,,,,,,350,61320,2724,933,45033,2272,4500,13699,3254,4956,13938,7122,9204,11637,4129,5938,4815,4517,7132,4417,10922,1551,2506,1551,2745,8702,2665,1671,1265,286,5698,25948,11320,26121,8216,16461,12097,21536,2773,40254,6867,1176,28174,41726,5126,12328,17152,2186,2072,9212,6964,2312,7294,1905,1300,3333,1597,4309,4883,17754,6994,2749,13246,5563,137
,,,,,,,,351,63282,2812,957,45529,2342,4565,13729,3283,4999,14245,7219,9406,11877,4244,6033,4908,4588,7246,4528,11106,1543,2544,1575,2786,8841,2708,1695,1284,291,5764,26474,11473,26403,8307,16699,12328,21852,2805,40333,6778,1192,28552,42669,5167,12584,17509,2256,2146,9689,7325,2432,7673,1950,1368,3480,1727,4660,5040,18214,7172,2810,14180,5733,144
,,,,,,,,352,64570,2869,984,45405,2388,4628,13612,3284,5000,14551,7252,9614,12088,4301,5997,4904,4582,7202,4619,11241,1539,2579,1596,2824,8992,2754,1719,1301,294,5863,26923,11483,26392,8365,16924,12453,21893,2853,40503,6594,1198,28597,43249,5220,12743,17653,2302,2188,10146,7674,2548,8038,1988,1432,3614,1849,4990,5204,18587,7341,2881,14990,5858,152
,,,,,,,,353,65364,2905,1024,44277,2427,4669,13409,3267,4973,14775,7200,9775,12301,4325,5915,4858,4543,7103,4696,11378,1549,2602,1610,2849,9093,2785,1734,1313,297,5965,27275,11267,26236,8396,17065,12532,21455,2903,39995,6390,1189,28531,43309,5310,12763,17772,2333,2219,10608,8022,2663,8402,2030,1497,3715,1950,5262,5342,18938,7394,2934,15660,5946,158
,,,,,,,,354,65287,2901,1057,42315,2436,4682,13067,3227,4912,14748,7073,9823,12514,4310,5853,4813,4465,7029,4771,11561,1549,2598,1608,2845,9121,2794,1732,1311,296,6010,27372,10972,25715,8334,17108,12384,20797,2925,38978,6153,1168,27869,42480,5371,12685,17784,2339,2229,11033,8345,2771,8741,2059,1557,3783,2039,5504,5447,19177,7601,2999,16128,5992,164
,,,,,,,,355,63783,2835,1060,40692,2400,4635,12779,3165,4811,14485,6890,9648,12455,4215,5743,4709,4350,6898,4806,11701,1584,2560,1584,2804,8993,2754,1706,1292,292,5944,26956,10569,25024,8186,16930,12079,20233,2892,37909,5899,1137,27074,41015,5358,12455,17463,2303,2183,11390,8623,2863,9032,2077,1607,3776,2107,5693,5519,19500,7814,3024,16306,5966,170
,,,,,,,,356,61372,2727,978,39304,2347,4544,12432,3052,4643,13976,6600,9353,12254,4076,5632,4594,4249,6765,4722,11550,1572,2496,1545,2734,8760,2683,1664,1260,285,5780,26141,10253,24158,7945,16598,11604,19531,2813,37134,5768,1089,26240,39527,5252,12066,16950,2226,2134,11655,8828,2931,9247,2089,1645,3769,2150,5812,5517,19784,7919,3061,16199,5799,174
,,,,,,,,357,59906,2662,878,37213,2244,4386,12179,2949,4486,13634,6362,9120,11828,3994,5582,4521,4225,6704,4558,11188,1541,2456,1520,2690,8608,2636,1637,1239,280,5656,25538,10064,23386,7763,16030,11212,19002,2752,35109,5494,1050,25782,38749,5133,11635,16451,2168,2049,11763,8919,2960,9341,2083,1660,3729,2140,5792,5458,19818,7959,3084,15748,5634,175
,,,,,,,,358,58919,2618,815,33901,2106,4266,11885,2845,4323,13299,6174,8892,11578,3937,5534,4452,4097,6648,4482,11084,1543,2467,1527,2702,8634,2644,1645,1245,282,5608,25122,9901,22826,7661,15601,11058,18312,2729,32409,5129,1019,24506,36290,5102,11398,16056,2135,1930,11698,8871,2945,9292,2051,1651,3694,2098,5675,5340,19676,7997,3060,15204,5562,175
,,,,,,,,359,55481,2466,750,30496,1925,4136,11282,2639,4005,12329,5715,8243,10852,3723,5296,4233,3868,6361,4371,10819,1493,2361,1461,2585,8226,2519,1574,1191,269,5255,23443,9278,21634,7198,15140,10555,17079,2558,29974,4748,944,22599,33225,4867,10609,15078,2027,1730,11376,8625,2864,9034,2015,1605,3617,2011,5439,5212,19362,7971,2983,14701,5364,170
,,,,,,,,360,51122,2272,684,27859,1758,3873,10611,2432,3686,11380,5178,7574,9888,3441,4938,3929,3592,5930,3990,9866,1336,2193,1358,2402,7538,2308,1462,1107,250,4841,21419,8585,20078,6645,14205,9750,15670,2355,27876,4433,854,20832,30341,4503,9660,13863,1871,1586,11266,8540,2835,8944,1942,1590,3518,1947,5265,4940,18986,7948,2887,13886,4969,168
,,,,,,,,361,55557,2469,438,27910,1658,3562,9809,2232,3376,10305,5108,6878,9203,3725,5289,4243,3677,6352,3079,8300,1276,1860,1151,2037,6280,1923,1240,938,212,4114,17474,7191,17466,5671,13097,8316,13645,2002,23647,3863,844,19454,29899,4875,9932,15264,1991,1520,11293,8553,2839,8958,1832,1594,3271,1821,4921,4500,17704,8528,2925,11641,5114,169
,,,,,,,,362,51707,2298,412,26419,1569,3328,9356,2111,3188,9798,4774,6518,8680,3477,4973,3982,3458,5973,2818,7663,1184,1761,1090,1928,5862,1795,1174,889,201,3859,16349,6666,16423,5302,12263,7791,12618,1878,22450,3665,788,18234,28173,4647,9314,14300,1854,1441,10585,8006,2658,8386,1757,1494,3004,1705,4608,4158,16643,8192,2814,10977,4780,158
,,,,,,,,363,48704,2164,402,25400,1515,3161,9074,2039,3076,9436,4546,6261,8330,3285,4738,3786,3288,5690,2656,7246,1132,1699,1052,1861,5635,1726,1133,857,194,3695,15575,6300,15727,5062,11658,7429,11908,1798,21710,3559,751,17345,26917,4485,8854,13581,1748,1395,9886,7457,2475,7810,1683,1395,2790,1571,4241,3893,15598,7812,2727,10421,4522,147
,,,,,,,,364,46537,2068,391,24896,1492,3041,8856,1993,3007,9228,4387,6120,8114,3147,4571,3648,3182,5490,2545,6968,1096,1658,1026,1816,5483,1679,1105,837,189,3594,15096,6079,15274,4914,11219,7201,11425,1749,21271,3495,724,16781,26099,4383,8503,13071,1671,1374,9249,6964,2312,7294,1608,1305,2648,1446,3902,3745,14729,7611,2663,9935,4336,137
,,,,,,,,365,45034,2001,394,24755,1484,2947,8746,1966,2966,9248,4270,6125,8003,3055,4475,3560,3114,5375,2480,6817,1072,1633,1011,1789,5383,1649,1088,824,186,3556,14836,5912,15002,4829,10873,7064,11092,1731,21132,3464,705,16426,25643,4315,8275,12674,1622,1376,8801,6613,2195,6927,1589,1242,2528,1360,3669,3604,14244,7370,2611,9659,4227,130
,,,,,,,,366,44274,1967,410,25038,1506,2899,8697,1956,2950,9155,4252,6069,8010,3007,4420,3513,3080,5308,2451,6776,1084,1627,1007,1782,5363,1642,1085,821,186,3576,14821,5866,14965,4831,10699,7039,11015,1740,21584,3513,702,16344,25430,4288,8109,12473,1594,1380,8515,6396,2123,6699,1564,1202,2473,1298,3499,3551,13916,7203,2558,9422,4158,126
,,,,,,,,367,43946,1953,448,27278,1573,2871,8752,1978,2983,9293,4241,6165,8105,2984,4382,3476,3059,5263,2464,6833,1101,1621,1004,1776,5376,1646,1081,818,185,3599,14807,5834,15055,4841,10590,6987,10916,1751,23583,3790,700,16408,25590,4252,8071,12280,1585,1440,8286,6222,2065,6517,1557,1169,2431,1253,3373,3534,13738,7055,2520,9322,4152,122
,,,,,,,,368,44153,1962,488,31416,1681,2916,9219,2099,3169,9910,4483,6574,8475,3009,4464,3554,3211,5362,2504,6980,1142,1671,1034,1830,5640,1727,1114,843,190,3779,15597,6189,15783,5069,10738,7208,11638,1839,26321,4189,740,17807,27952,4427,8415,12534,1585,1547,8192,6149,2041,6441,1551,1156,2413,1218,3277,3535,13719,7003,2525,9202,4116,121
,,,,,,,,369,48161,2140,512,35779,1824,3105,9874,2260,3415,10702,4915,7083,9041,3277,4843,3874,3542,5817,2667,7410,1249,1792,1109,1963,6084,1863,1195,904,204,4086,16927,6894,17299,5547,11413,7902,13122,1988,28847,4606,811,19897,31388,4795,9112,13729,1711,1672,8224,6174,2049,6467,1600,1161,2401,1177,3166,3577,13784,6970,2541,8753,4354,122
,,,,,,,,370,53822,2392,532,39620,1953,3368,10572,2427,3673,11510,5376,7601,9606,3650,5353,4295,3908,6429,2938,8062,1373,1919,1188,2102,6581,2015,1279,969,219,4378,18245,7607,18841,6020,12364,8632,14560,2131,31343,4983,888,21975,34780,5149,10126,15261,1899,1806,8131,6111,2028,6400,1664,1147,2501,1129,3038,3879,14326,7017,2591,9403,4769,120
,,,,,,,,371,59892,2661,549,42978,2081,3645,11199,2563,3885,12219,5813,8067,10109,4051,5897,4737,4265,7082,3181,8644,1456,2031,1257,2225,6985,2139,1354,1025,232,4615,19399,8233,20244,6419,13367,9319,15847,2246,33495,5308,960,23763,37688,5450,11247,16803,2101,1907,8335,6281,2085,6579,1741,1176,2670,1197,3226,4155,15273,7445,2668,10352,5218,124
,,,,,,,,372,65450,2908,567,45538,2197,3924,11792,2706,4106,12816,6276,8460,10577,4416,6387,5140,4580,7671,3379,9045,1495,2104,1303,2305,7241,2218,1403,1062,240,4825,20335,8657,21394,6750,14379,9876,16844,2348,35363,5571,1037,25299,39972,5620,12352,18204,2287,2037,8614,6498,2157,6806,1827,1216,2851,1335,3599,4458,16291,7845,2749,11377,5638,128
,,,,,,,,373,70031,3112,583,47186,2280,4168,12325,2824,4290,13283,6704,8768,10974,4726,6841,5509,4851,8216,3557,9336,1516,2155,1334,2360,7435,2277,1436,1087,246,5019,21176,8976,22410,7049,15263,10379,17649,2442,36769,5785,1108,26603,42126,5895,13341,19487,2443,2111,9069,6852,2275,7178,1899,1280,2985,1465,3954,4659,17074,8336,2846,12398,5999,135
,,,,,,,,374,73599,3271,602,47929,2334,4351,12713,2933,4461,13592,7074,8996,11301,4970,7207,5800,5048,8655,3661,9475,1522,2193,1358,2402,7562,2316,1462,1107,250,5173,21784,9227,23089,7269,15929,10697,18235,2517,37452,5942,1169,27369,43347,6144,14034,20477,2568,2170,9570,7234,2401,7577,1945,1351,3125,1589,4289,4857,17568,8800,2898,13266,6302,142
,,,,,,,,375,76142,3384,609,48371,2383,4507,12990,3059,4654,13904,7402,9200,11567,5138,7435,5982,5180,8930,3707,9467,1510,2240,1386,2453,7732,2368,1493,1130,256,5314,22437,9479,23660,7469,16498,10974,18733,2586,37705,6062,1224,27949,43819,6326,14726,21055,2656,2206,10042,7591,2520,7951,1987,1417,3255,1711,4617,4915,17925,9230,2926,13993,6513,150
,,,,,,,,376,78095,3470,623,48463,2441,4590,13241,3179,4839,14191,7675,9398,11877,5263,7590,6103,5259,9116,3717,9426,1515,2286,1415,2504,7926,2428,1524,1154,261,5442,23120,9679,24165,7626,16790,11258,19050,2648,37771,6155,1269,28171,43972,6479,15234,21465,2723,2269,10463,7912,2627,8288,2039,1477,3368,1823,4918,5024,18170,9553,2978,14554,6676,156
,,,,,,,,377,79485,3532,657,47710,2479,4617,13472,3278,4991,14424,7885,9568,12232,5348,7680,6179,5293,9224,3705,9381,1523,2326,1440,2548,8086,2476,1551,1174,265,5554,23697,9867,24654,7802,16878,11543,19438,2703,37160,6150,1304,28218,43846,6598,15575,21780,2772,2304,10913,8251,2739,8642,2070,1540,3509,1913,5162,5222,18449,9803,3073,14888,6798,163
,,,,,,,,378,80032,3557,692,45577,2506,4586,13400,3325,5065,14464,7991,9648,12523,5378,7695,6198,5284,9242,3783,9427,1549,2347,1452,2570,8193,2509,1564,1184,268,5606,23975,9984,24751,7876,16757,11665,19571,2728,35817,6030,1321,27946,43026,6648,15694,21890,2801,2313,11365,8594,2853,9002,2085,1604,3620,1974,5329,5310,18607,9792,3091,15002,6904,169
,,,,,,,,379,78936,3508,719,43990,2483,4551,13188,3298,5020,14289,7908,9524,12512,5300,7574,6099,5173,9097,3868,9564,1570,2342,1450,2565,8187,2508,1561,1182,267,5572,23782,9900,24447,7821,16623,11581,19321,2711,34538,5856,1307,27343,41647,6561,15577,21587,2770,2307,11799,8930,2965,9354,2102,1665,3716,2012,5433,5357,18836,9661,3128,14883,6857,176
,,,,,,,,380,76586,3403,679,42616,2433,4491,12923,3200,4873,13994,7662,9359,12341,5146,7366,5924,5025,8846,3835,9526,1561,2295,1421,2514,8017,2455,1530,1158,262,5441,23108,9566,23884,7612,16402,11327,18682,2648,33460,5754,1266,26388,39969,6416,15167,20973,2697,2246,12149,9200,3054,9637,2099,1715,3796,2030,5485,5345,19212,9595,3158,14095,6706,181
,,,,,,,,381,74009,3289,626,39981,2347,4422,12646,3140,4782,13990,7411,9347,12069,4987,7188,5763,4947,8633,3738,9430,1520,2280,1411,2497,7955,2436,1520,1151,260,5363,22774,9316,23059,7436,16159,10930,17989,2610,31413,5459,1225,25823,38890,6251,14595,20302,2610,2192,12278,9306,3089,9747,2071,1733,3798,2025,5477,5236,19283,9431,3172,12996,6506,183
