PlantCode,PlantName,SourceTechnology,State,LoadZone,Latitude,Longitude,Pmax (MW),Pmin (MW),Zone,Bus_id,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW),RM_REG_UP,RM_REG_DN,RM_NSPIN
952,Bhkw Bad Homburg,Biogas | Combustion Engine,DE,Amprion,50.2635101266819,8.541227401878649,3.939,0.0,Amprion,B195,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
953,Frankfurt Waste To Energy,Waste | Steam Turbine,DE,Amprion,50.161988422791836,8.637049427266112,148.404,0.0,Amprion,B195,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
954,Al,Natural Gas | Combustion Engine,DE,Amprion,50.16934450167851,8.572383754937935,12.809,0.0,Amprion,B195,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
955,Aa Gen Gs,Oil | Combustion Engine,DE,Amprion,50.13599453733745,8.596569382013788,149.26456000000002,0.0,Amprion,B195,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
956,Abr,Solar | PP,DE,Amprion,50.25664459917263,8.537214119390702,20.949705,0.0,Amprion,B195,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
957,Biogas Bhkw,Biogas | Combustion Engine,DE,Amprion,50.544926,7.002414,0.2,0.0,Amprion,B196,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
958,Halle,Solar | PP,DE,Amprion,50.57256421350558,7.033876012352424,1.026924,0.0,Amprion,B196,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
959,Bhkw Rheinquartier Lahnstein,Natural Gas | Combustion Engine,DE,Amprion,50.291494556420226,7.610042575875487,0.514,0.0,Amprion,B199,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
960,Dieter Mannheim Koblenz,Solar | PP,DE,Amprion,50.33928227748943,7.537269631566292,5.11533,0.0,Amprion,B199,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
961,Kwk Laurentius,Natural Gas | CHP,DE,Amprion,51.62091,7.387138,0.1,0.0,Amprion,B2,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
962,Abr,Solar | PP,DE,Amprion,51.62826017003188,7.388266683315622,0.37639999999999996,0.0,Amprion,B2,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
963,Wp Datteln,Wind | Onshore,DE,Amprion,51.636858,7.357471,5.7,0.0,Amprion,B2,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
964,Infraserv Hoechst,Hard Coal | Steam Turbine,DE,Amprion,50.091838,8.531305,66.0,0.0,Amprion,B20,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
965,Infraserv Hoechst,Natural Gas | Steam Turbine,DE,Amprion,50.091804613589105,8.531952349544806,796.658,0.0,Amprion,B20,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
966,Bhkw Frankfurt Hochst Heizzentrale,Natural Gas | Combustion Engine,DE,Amprion,50.0992375637149,8.547667943844493,0.463,0.0,Amprion,B20,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
967,Netzersatzanlage Fh Sulzbach,Oil | Combustion Engine,DE,Amprion,50.113808538461534,8.560808153846155,2.08,0.0,Amprion,B20,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
968,Burgersonnenkraftwerk Bikuz Friedrich Dessauer Gymnasium Frankfurt,Solar | PP,DE,Amprion,50.10948728596803,8.53546313981223,1.41876,0.0,Amprion,B20,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
969,Bhkw,Biogas | Combustion Engine,DE,Amprion,51.42559330936885,8.920189590888452,6.607,0.0,Amprion,B205,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
970,Kwk Diemelstadt,Lignite | Steam Turbine,DE,Amprion,51.507337,8.98505,0.112,0.0,Amprion,B205,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
971,Wasserkraft Lodige Scherfede,Hydro | Run-Of-River,DE,Amprion,51.48460426535627,8.902526803439804,0.8140000000000001,0.0,Amprion,B205,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
972,Wkg,Waste | Steam Turbine,DE,Amprion,51.419768,8.809176,3.5,0.0,Amprion,B205,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
973,Dt,Natural Gas | Steam Turbine,DE,Amprion,51.489970186371686,8.947533084516671,32.183,0.0,Amprion,B205,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
974,Bhkw Weist,Natural Gas | Combustion Engine,DE,Amprion,51.47559866373351,8.899051485857951,1.591,0.0,Amprion,B205,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
975,Abr,Solar | PP,DE,Amprion,51.38699603138015,8.911928301378733,27.594515,0.0,Amprion,B205,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
976,Abo Wind Wp Flechtdorf,Wind | Onshore,DE,Amprion,51.44125140588054,8.928422281258195,438.565,0.0,Amprion,B205,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
977,Pv Anlage Auf Hallendach,Solar | PV,DE,Amprion,51.044551000000006,6.627346,0.11,0.0,Amprion,B207,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
978,Ge,Wind | Onshore,DE,Amprion,51.06087910294117,6.601877485294118,6.8,0.0,Amprion,B207,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
979,Heizzentrale,Natural Gas | Combustion Engine,DE,Amprion,51.698252,7.763535,0.13746,0.0,Amprion,B212,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
980,Bba Hamm Kwp,Solar | PP,DE,Amprion,51.70949109679414,7.70522898198669,10.954733000000001,0.0,Amprion,B212,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
981,Abo Wind Wp Drensteinfurt,Wind | Onshore,DE,Amprion,51.727249995374656,7.708790713228493,54.05,0.0,Amprion,B212,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
982,Pva Borker Naturwerk,Solar | PP,DE,Amprion,51.661329,7.441867,0.616,0.0,Amprion,B213,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
983,Wp Selm,Wind | Onshore,DE,Amprion,51.661921500000005,7.44885,3.0,0.0,Amprion,B213,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
984,Bga,Biogas | Combustion Engine,DE,Amprion,51.77955801320668,7.369232048656164,4.316,0.0,Amprion,B214,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
985,Selm Bhkw Mit Nr,Natural Gas | OCGT,DE,Amprion,51.696422,7.485806000000001,0.354,0.0,Amprion,B214,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
986,Nea Lafp Selm,Oil | Combustion Engine,DE,Amprion,51.656524000000005,7.470185,1.224,0.0,Amprion,B214,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
987,Abr,Solar | PP,DE,Amprion,51.72242268711562,7.451935297059771,13.036776999999999,0.0,Amprion,B214,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
988,Olfen,Wind | Onshore,DE,Amprion,51.77158828662421,7.409748286624204,31.4,0.0,Amprion,B214,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
989,Anlage Kompostwerk,Biogas | Combustion Engine,DE,Amprion,51.502968317162235,7.9561501872717795,7.668,0.0,Amprion,B215,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
990,Echthausen Wka Generator,Hydro | Run-Of-River,DE,Amprion,51.48234994101783,7.848638220839202,9.1587,0.0,Amprion,B215,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
991,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.482879435897445,7.918064307692307,0.39,0.0,Amprion,B215,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
992,Mea Echthausen,Oil | Combustion Engine,DE,Amprion,51.50661871479775,7.87177700204813,1.953,0.0,Amprion,B215,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
993,Abr,Solar | PP,DE,Amprion,51.497127596509394,7.901696961675265,26.98727,0.0,Amprion,B215,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
994,Bittinger Haarweg,Wind | Onshore,DE,Amprion,51.502535402278504,7.941340195221768,90.41,0.0,Amprion,B215,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
995,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.907513395143496,7.626044119205298,0.453,0.0,Amprion,B216,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
996,Im Dahl,Solar | PP,DE,Amprion,51.914396,7.640253,0.3646,0.0,Amprion,B216,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
997,Wea Loevelingloh,Wind | Onshore,DE,Amprion,51.914208,7.603030999999999,3.23,0.0,Amprion,B216,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
998,Bga,Biogas | Combustion Engine,DE,Amprion,51.89919385334238,7.745688935187279,6.6345,0.0,Amprion,B217,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
999,Bhkw Hiltrup,Natural Gas | Combustion Engine,DE,Amprion,51.89746482537744,7.651622259146216,4.9146,0.0,Amprion,B217,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1000,Aggregat Hoh,Oil | Combustion Engine,DE,Amprion,51.887934666666666,7.670356,1.2000000000000002,0.0,Amprion,B217,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1001,Ascheberg,Solar | PP,DE,Amprion,51.86619234420812,7.692545159547976,11.006213,0.0,Amprion,B217,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1002,Erter Wind Gbr,Wind | Onshore,DE,Amprion,51.89543036305039,7.758063371086556,119.46,0.0,Amprion,B217,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1003,Bhkw Kkrn St Elisabeth Krankenhaus Dorsten,Natural Gas | Combustion Engine,DE,Amprion,51.656891,6.956228,0.16,0.0,Amprion,B218,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1004,Pv Anlage Altendorf,Solar | PV,DE,Amprion,51.628368,6.991037,0.198,0.0,Amprion,B218,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1005,Bga Hahn Geb,Biogas | Combustion Engine,DE,Amprion,50.03035114190446,7.139947546681141,12.896,0.0,Amprion,B222,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1006,Enkirch Maschine,Hydro | Run-Of-River,DE,Amprion,50.007769785123955,7.100780371900826,48.4,0.0,Amprion,B222,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1007,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,50.03928311111111,6.9607542222222225,0.252,0.0,Amprion,B222,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1008,Kwk Anlage Schwimmbad,Oil | Combustion Engine,DE,Amprion,50.063262790626595,7.017115224656139,0.7852,0.0,Amprion,B222,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1009,Abr,Solar | PP,DE,Amprion,50.033530623630206,7.167652892418278,350.049649,0.0,Amprion,B222,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1010,Abo Wind Wp Niederofflingen,Wind | Onshore,DE,Amprion,50.04218276957478,7.1046513158940865,140.87,0.0,Amprion,B222,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1011,Bioenergie Holthausen Flex,Biogas | Combustion Engine,DE,Amprion,51.6479,7.396355,0.55,0.0,Amprion,B229,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1012,Jagulf,Solar | PP,DE,Amprion,51.63467937037932,7.413224033099783,0.8278,0.0,Amprion,B229,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1013,Enercon,Wind | Onshore,DE,Amprion,51.64006,7.403152,0.5,0.0,Amprion,B229,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1014,Abr,Biogas | Combustion Engine,DE,Amprion,52.030766577352544,6.910583082271387,24.091,0.0,Amprion,B230,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1015,Berkelkraftwerk,Hydro | Run-Of-River,DE,Amprion,52.034735,6.821826,0.135,0.0,Amprion,B230,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1016,Kwk Dt Vreden,Natural Gas | Steam Turbine,DE,Amprion,52.031352999999996,6.82756,1.499,0.0,Amprion,B230,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1017,Bhkw Schulzentrum,Natural Gas | Combustion Engine,DE,Amprion,52.01054359175258,6.934258580756014,1.455,0.0,Amprion,B230,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1018,Kwk Ridderstrasse,Oil | Combustion Engine,DE,Amprion,52.087341,7.026055,0.728,0.0,Amprion,B230,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1019,Abr,Solar | PP,DE,Amprion,52.0378955589484,6.95719550195363,79.32417,0.0,Amprion,B230,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1020,Ahaus,Wind | Onshore,DE,Amprion,52.03772471046531,6.999277798350138,556.41,0.0,Amprion,B230,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1021,Wkw Horster Muhle,Hydro | Run-Of-River,DE,Amprion,51.429707,7.10892,2.0,0.0,Amprion,B231,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1022,Bhkw Essen,Natural Gas | Combustion Engine,DE,Amprion,51.40362046681922,7.088198446224256,0.874,0.0,Amprion,B231,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1023,Essen,Solar | PP,DE,Amprion,51.38669628960964,7.080232024684271,3.484,0.0,Amprion,B231,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1024,Wp Velbert,Wind | Onshore,DE,Amprion,51.363365,7.019724,0.8,0.0,Amprion,B231,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1025,Kwk Ruhraue,Natural Gas | Combustion Engine,DE,Amprion,51.427890000000005,7.136855,0.1,0.0,Amprion,B232,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1026,Bochum,Solar | PP,DE,Amprion,51.4321832038835,7.132693495145631,1.133,0.0,Amprion,B232,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1027,Enve,Natural Gas | Steam Turbine,DE,Amprion,50.873503,6.918464,35.4,0.0,Amprion,B235,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1028,Bhkw Lafp Bruhl,Natural Gas | Combustion Engine,DE,Amprion,50.84650280094786,6.926356315165877,0.844,0.0,Amprion,B235,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1029,Nea,Oil | Combustion Engine,DE,Amprion,50.84783784065373,6.923825703779367,0.979,0.0,Amprion,B235,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1030,Anlage Betrieb,Solar | PP,DE,Amprion,50.84819326104968,6.931556545728712,2.151985,0.0,Amprion,B235,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1031,Castrop Rauxel Weber,Solar | PP,DE,Amprion,51.602300817126014,7.347530542561726,0.521102,0.0,Amprion,B236,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1032,De Hattingen,Solar | PP,DE,Amprion,51.41823952480418,7.171606415143603,0.766,0.0,Amprion,B237,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1033,Am Hain,Natural Gas | CCGT,DE,Amprion,51.50526419055141,7.247850435433251,48.113,0.0,Amprion,B238,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1034,Bhkw Bwe,Natural Gas | Combustion Engine,DE,Amprion,51.4797820557769,7.213157698804781,0.6275,0.0,Amprion,B238,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1035,Nea Jva Bochum,Oil | Combustion Engine,DE,Amprion,51.475866240703375,7.222688106370712,6.938,0.0,Amprion,B238,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1036,Alice Salomon Berufskolleg Akademiestr,Solar | PP,DE,Amprion,51.48971803240798,7.222125745039509,9.950326,0.0,Amprion,B238,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1037,Bhkw Bommern,Biogas | Combustion Engine,DE,Amprion,51.43084866144813,7.3213119138943235,2.555,0.0,Amprion,B239,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1038,Hohenstein Maschine,Hydro | Run-Of-River,DE,Amprion,51.425198986577186,7.337227087248322,2.98,0.0,Amprion,B239,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1039,Bhkw Mwm,Natural Gas | Combustion Engine,DE,Amprion,51.45042229192546,7.275458621118012,9.66,0.0,Amprion,B239,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1040,Mea Witten,Oil | Combustion Engine,DE,Amprion,51.43454487136929,7.310909975103734,1.928,0.0,Amprion,B239,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1041,Abr,Solar | PP,DE,Amprion,51.45437629197439,7.276000344657804,2.031,0.0,Amprion,B239,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1042,Bhkw Ka Gevelsberg,Biogas | Combustion Engine,DE,Amprion,51.329752,7.361475000000001,0.205,0.0,Amprion,B240,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1043,Bhkw Gg,Natural Gas | Combustion Engine,DE,Amprion,51.322883,7.319985,0.1,0.0,Amprion,B240,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1044,Bmh,Solar | PP,DE,Amprion,51.352846537289004,7.2986193335886504,2.10196,0.0,Amprion,B240,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1045,Wasserkraft Kemnade,Hydro | Run-Of-River,DE,Amprion,51.412144,7.248051,0.58,0.0,Amprion,B241,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1046,Bhkw Vormholz,Natural Gas | Combustion Engine,DE,Amprion,51.418774,7.291242,0.119,0.0,Amprion,B241,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1047,Halle,Solar | PP,DE,Amprion,51.40846812543496,7.2606759524893265,2.12668,0.0,Amprion,B241,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1048,Erzeugungsanlage Allwetterbad,Natural Gas | Combustion Engine,DE,Amprion,51.331658,6.837723,0.36,0.0,Amprion,B244,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1049,Netzersatzanlage Ratingen,Oil | Combustion Engine,DE,Amprion,51.34059299999999,6.846534,12.396,0.0,Amprion,B244,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1050,Anlage Rebs Zentralschmiertechnik Gmbh Produktion,Solar | PP,DE,Amprion,51.340305902455654,6.846096282912687,2.3456,0.0,Amprion,B244,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1051,Windkraftanlage Ratingen Homberg,Wind | Onshore,DE,Amprion,51.302703,6.906892,0.2,0.0,Amprion,B244,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1052,Bhkw,Biogas | Combustion Engine,DE,Amprion,52.11073095617869,7.265471337339161,8.238,0.0,Amprion,B245,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1053,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,52.09148907730556,7.228247122905027,2.73512,0.0,Amprion,B245,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1054,Axa,Solar | PP,DE,Amprion,52.12066361869136,7.245566558891571,9.106303,0.0,Amprion,B245,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1055,Bor,Wind | Onshore,DE,Amprion,52.1490168178468,7.3077901474072124,189.95,0.0,Amprion,B245,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1056,Bg,Biogas | Combustion Engine,DE,Amprion,51.35856705401705,6.4065350023648024,16.069,0.0,Amprion,B247,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1057,Stw Bhkw Kwk,Natural Gas | CHP,DE,Amprion,51.375876,6.416451,18.243000000000002,0.0,Amprion,B247,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
