HourIndex,TimestampUTC,Load_MW,WindOnshore_MW,WindOffshore_MW,SolarPV_MW,Hydro_MW,Biomass_MW,OtherRenewables_MW,NetImports_MW,SourceDataset,Notes
172,2025-01-08 03:00:00,50203.25,29600.0,3808.75,7.75,1700.75,3973.25,137.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
173,2025-01-08 04:00:00,51363.25,29620.75,3649.75,7.0,1666.25,3911.75,135.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
174,2025-01-08 05:00:00,55071.0,29645.5,3811.25,7.0,1656.5,3930.5,134.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
175,2025-01-08 06:00:00,62868.5,30749.25,3973.25,9.5,1676.0,4036.75,131.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
176,2025-01-08 07:00:00,68514.25,30376.5,4833.0,11.75,1678.25,4242.0,128.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
177,2025-01-08 08:00:00,71626.75,29340.75,5154.25,276.0,1650.25,4466.25,126.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
178,2025-01-08 09:00:00,71939.5,27065.0,4614.5,2124.5,1649.25,4474.25,127.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
179,2025-01-08 10:00:00,72025.25,25504.25,4029.25,4939.5,1599.5,4327.25,127.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
180,2025-01-08 11:00:00,71006.5,24520.5,2774.5,7099.75,1623.5,4192.25,125.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
181,2025-01-08 12:00:00,70893.0,23311.5,2470.25,7258.5,1661.25,4179.25,126.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
182,2025-01-08 13:00:00,71365.5,21776.0,2847.25,5962.75,1686.0,4221.25,129.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
183,2025-01-08 14:00:00,70151.0,19343.0,4230.25,3676.75,1798.25,4313.75,133.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
184,2025-01-08 15:00:00,69643.5,17372.75,5493.0,1212.0,2164.0,4434.25,133.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
185,2025-01-08 16:00:00,71169.0,19082.25,5202.75,78.5,1844.25,4633.75,136.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
186,2025-01-08 17:00:00,73128.75,19586.25,4956.25,24.25,1955.5,4732.5,134.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
187,2025-01-08 18:00:00,72277.0,19418.5,4428.75,18.5,1895.0,4765.25,133.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
188,2025-01-08 19:00:00,70094.5,18842.0,3902.25,17.25,1824.0,4711.5,131.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
189,2025-01-08 20:00:00,66488.25,17329.0,3115.75,11.5,1759.75,4578.5,132.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
190,2025-01-08 21:00:00,62208.5,15564.25,2706.0,6.75,1757.25,4413.5,131.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
191,2025-01-08 22:00:00,59055.75,14406.25,2346.5,7.25,1727.25,4289.25,131.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
192,2025-01-08 23:00:00,54704.0,14026.0,2016.75,6.5,1677.0,4137.5,130.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
193,2025-01-09 00:00:00,51341.25,13611.5,1706.75,6.0,1679.75,4056.25,128.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
194,2025-01-09 01:00:00,49526.5,13399.0,1360.75,6.0,1651.75,3982.0,131.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
195,2025-01-09 02:00:00,48386.5,12513.75,1116.75,5.0,1664.5,3986.75,130.01,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
196,2025-01-09 03:00:00,48201.75,12423.0,1124.75,5.0,1668.75,3990.5,129.81,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
197,2025-01-09 04:00:00,48949.25,12915.75,1028.0,5.0,1769.25,4029.0,129.49,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
198,2025-01-09 05:00:00,51998.75,12666.25,1042.0,5.0,1914.0,4065.25,129.67,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
199,2025-01-09 06:00:00,58810.25,12216.0,1110.5,5.25,1989.75,4301.0,127.45,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
200,2025-01-09 07:00:00,64749.25,11411.5,1099.0,14.5,2305.0,4603.5,127.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
201,2025-01-09 08:00:00,67587.5,11003.0,957.25,452.0,2410.25,4746.0,127.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
202,2025-01-09 09:00:00,68350.25,10803.5,967.5,2938.25,2177.25,4725.0,127.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
203,2025-01-09 10:00:00,68940.75,10704.0,771.0,5480.75,2052.5,4606.0,127.12,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
204,2025-01-09 11:00:00,70063.5,10112.0,1522.75,6879.75,2274.25,4529.0,126.8,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
205,2025-01-09 12:00:00,70005.25,10438.5,1291.5,6214.0,2186.75,4343.75,127.6,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
206,2025-01-09 13:00:00,69942.75,11305.75,2013.75,4406.5,2043.25,4295.25,129.67,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
207,2025-01-09 14:00:00,68666.5,12892.0,2004.75,2527.75,2008.75,4243.75,132.49,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
208,2025-01-09 15:00:00,68122.75,15407.5,1981.25,968.5,2003.75,4349.25,131.12,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
209,2025-01-09 16:00:00,68956.25,18391.0,2824.0,100.25,1867.25,4549.0,130.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
210,2025-01-09 17:00:00,71044.5,20571.5,3137.25,12.0,1939.75,4675.25,131.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
211,2025-01-09 18:00:00,70797.0,22226.75,3607.5,9.0,1926.75,4738.25,131.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
212,2025-01-09 19:00:00,69022.0,23630.75,3907.25,8.0,1779.5,4634.25,130.71,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
213,2025-01-09 20:00:00,65786.5,24630.5,3902.5,7.0,1732.25,4418.25,131.09,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
214,2025-01-09 21:00:00,62297.75,25454.0,3679.5,7.25,1730.0,4293.25,131.35,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
215,2025-01-09 22:00:00,59569.5,25433.5,3668.25,7.25,1701.0,4234.75,131.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
216,2025-01-09 23:00:00,56260.5,26105.0,3663.5,7.5,1662.0,4126.5,133.01,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
217,2025-01-10 00:00:00,55138.5,26933.25,4198.75,14.25,1647.5,4026.25,132.45,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
218,2025-01-10 01:00:00,53434.25,27186.0,5083.25,7.0,1640.0,3993.75,132.88,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
219,2025-01-10 02:00:00,52668.0,27141.75,5523.0,6.75,1657.0,3998.75,133.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
220,2025-01-10 03:00:00,52675.0,26763.25,5363.5,6.25,1664.75,3966.75,133.98,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
221,2025-01-10 04:00:00,53536.5,25887.0,5295.25,6.5,1692.75,4020.25,133.77,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
222,2025-01-10 05:00:00,56019.5,25314.0,5014.25,6.5,1682.75,4078.0,132.95,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
223,2025-01-10 06:00:00,62721.5,25554.0,5172.75,6.75,1892.5,4235.5,133.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
224,2025-01-10 07:00:00,68317.0,24416.25,4977.5,8.25,1973.0,4509.5,133.72,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
225,2025-01-10 08:00:00,70742.25,23164.75,5140.5,341.75,2206.25,4694.25,133.64,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
226,2025-01-10 09:00:00,71301.75,22270.0,4586.0,2382.25,2181.5,4667.25,134.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
227,2025-01-10 10:00:00,71942.5,21584.25,4388.5,5140.25,1838.25,4516.5,131.47,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
228,2025-01-10 11:00:00,71368.0,21303.5,3095.5,7394.5,1781.75,4399.75,129.31,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
229,2025-01-10 12:00:00,71172.75,20807.5,2534.0,8688.0,1762.5,4303.75,132.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
230,2025-01-10 13:00:00,69824.5,20712.25,2792.5,8008.25,1788.0,4305.75,134.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
231,2025-01-10 14:00:00,68170.75,20047.0,3141.5,5583.25,1744.75,4356.75,133.46,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
232,2025-01-10 15:00:00,68040.75,19063.25,3152.5,2398.5,1902.25,4563.0,136.59,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
233,2025-01-10 16:00:00,68644.75,18757.25,3421.75,248.25,1956.5,4809.75,138.3,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
234,2025-01-10 17:00:00,70625.5,18832.0,3316.5,14.0,2064.75,4907.75,139.1,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
235,2025-01-10 18:00:00,70088.5,18862.25,3717.0,14.5,2012.0,4905.25,139.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
236,2025-01-10 19:00:00,68347.75,18387.5,3432.75,9.25,1935.0,4693.5,139.82,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
237,2025-01-10 20:00:00,64872.25,17659.25,3301.25,7.75,1824.75,4491.0,139.49,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
238,2025-01-10 21:00:00,61800.5,17486.25,3018.75,9.25,1763.25,4367.25,138.54,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
239,2025-01-10 22:00:00,58758.75,16748.5,2623.0,8.25,1740.75,4193.0,136.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
240,2025-01-10 23:00:00,55585.25,16397.5,2244.75,8.0,1673.25,4105.75,136.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
241,2025-01-11 00:00:00,52634.5,16114.5,1796.25,8.25,1686.5,4017.5,137.51,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
242,2025-01-11 01:00:00,50172.5,16241.25,1950.0,7.5,1720.0,4020.25,137.4,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
243,2025-01-11 02:00:00,48816.25,16987.0,1968.25,7.0,1789.0,3963.25,138.15,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
244,2025-01-11 03:00:00,48908.25,17301.75,2242.25,7.5,1702.5,3936.75,137.92,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
245,2025-01-11 04:00:00,49297.0,17818.0,2312.5,7.0,1691.75,3955.75,138.07,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
246,2025-01-11 05:00:00,49129.75,18343.0,1792.25,7.0,1705.75,3989.0,136.52,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
247,2025-01-11 06:00:00,50249.25,19297.5,1964.0,7.25,1680.5,4145.75,136.53,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
248,2025-01-11 07:00:00,52542.0,19971.5,2157.0,8.25,1671.0,4404.0,136.39,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
249,2025-01-11 08:00:00,55945.75,20882.0,2191.75,498.75,1683.75,4589.75,136.11,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
250,2025-01-11 09:00:00,57341.5,20807.0,1622.0,3500.25,1671.75,4567.25,135.18,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
251,2025-01-11 10:00:00,58715.75,20553.5,1215.75,7584.75,1667.75,4502.0,135.06,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
252,2025-01-11 11:00:00,59783.75,20858.0,1055.5,10430.75,1656.5,4381.25,135.35,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
253,2025-01-11 12:00:00,59532.0,21159.25,883.5,10649.0,1685.25,4286.0,134.76,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
254,2025-01-11 13:00:00,58830.5,21803.75,1118.25,9328.5,1720.5,4293.0,134.27,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
255,2025-01-11 14:00:00,58312.75,22701.0,2119.0,6512.0,1692.0,4322.5,134.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
256,2025-01-11 15:00:00,59321.25,24035.5,3012.75,2913.25,1682.25,4411.25,136.68,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
257,2025-01-11 16:00:00,60937.5,25787.5,3763.0,329.75,1681.0,4611.25,137.53,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
258,2025-01-11 17:00:00,64393.25,26837.25,3852.75,13.0,1696.75,4778.0,137.56,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
259,2025-01-11 18:00:00,64192.0,26591.5,3666.5,13.25,1741.5,4801.25,137.48,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
260,2025-01-11 19:00:00,62785.5,25439.25,4091.25,9.0,1681.5,4737.0,138.09,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
261,2025-01-11 20:00:00,59517.5,23982.5,4141.75,7.75,1693.5,4530.5,138.37,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
262,2025-01-11 21:00:00,56842.0,22925.0,3580.5,7.25,1660.25,4380.25,138.69,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
263,2025-01-11 22:00:00,54588.0,21070.25,2716.25,8.0,1675.25,4290.0,138.63,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
264,2025-01-11 23:00:00,51575.5,19500.0,2032.75,7.5,1656.25,4194.5,138.09,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
265,2025-01-12 00:00:00,49568.5,19459.0,2064.5,6.25,1619.25,4122.75,139.78,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
266,2025-01-12 01:00:00,48110.0,18367.75,1981.0,7.0,1599.25,4061.0,139.85,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
267,2025-01-12 02:00:00,47573.0,17561.0,1981.25,7.0,1638.5,4081.5,139.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
268,2025-01-12 03:00:00,47288.75,17384.25,2550.0,7.0,1584.0,4075.0,138.19,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
269,2025-01-12 04:00:00,47065.25,17466.0,2686.25,6.5,1590.0,4091.0,138.13,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
270,2025-01-12 05:00:00,47240.75,17618.5,2245.25,6.5,1590.5,4105.0,137.71,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
271,2025-01-12 06:00:00,47021.5,16601.75,1791.0,7.0,1587.5,4232.5,135.91,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
272,2025-01-12 07:00:00,48476.5,14557.5,1586.25,7.75,1593.5,4372.25,136.17,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
273,2025-01-12 08:00:00,51547.0,12850.0,1491.0,361.25,1606.0,4518.25,136.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
274,2025-01-12 09:00:00,53799.0,11286.25,1298.25,3113.0,1638.25,4603.5,136.99,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
275,2025-01-12 10:00:00,55928.75,10088.75,985.25,7402.25,1620.25,4537.5,136.8,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
276,2025-01-12 11:00:00,57980.5,8759.25,838.0,11467.0,1609.0,4373.5,136.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
277,2025-01-12 12:00:00,57379.0,8183.5,493.75,13612.0,1599.75,4302.75,136.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
278,2025-01-12 13:00:00,54996.25,8193.25,478.5,13405.25,1580.0,4316.75,136.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
279,2025-01-12 14:00:00,53568.0,7921.5,392.25,10288.0,1636.75,4351.5,135.21,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
280,2025-01-12 15:00:00,53008.5,7271.5,248.75,4715.0,1789.5,4476.75,137.07,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
281,2025-01-12 16:00:00,55137.75,6927.25,204.25,500.25,1899.0,4704.5,137.06,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
282,2025-01-12 17:00:00,59192.5,6765.75,163.75,13.5,2187.25,4827.0,136.34,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
283,2025-01-12 18:00:00,60136.25,6356.25,102.5,9.5,2211.75,4883.0,137.8,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
284,2025-01-12 19:00:00,58899.5,6188.0,136.75,7.75,2110.75,4821.25,138.2,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
285,2025-01-12 20:00:00,56130.25,5459.0,90.5,7.0,1896.25,4656.75,137.9,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
286,2025-01-12 21:00:00,54360.75,4288.25,120.5,7.0,1750.0,4476.75,137.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
287,2025-01-12 22:00:00,53362.25,3211.0,177.75,7.0,1757.75,4329.25,135.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
288,2025-01-12 23:00:00,50864.5,2356.25,147.5,7.0,1721.25,4202.25,136.65,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
289,2025-01-13 00:00:00,48753.25,2069.75,217.0,7.5,1754.0,4074.0,137.84,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
290,2025-01-13 01:00:00,47781.25,1994.5,307.5,6.0,1744.0,4073.5,138.06,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
291,2025-01-13 02:00:00,47589.75,2085.25,552.25,6.0,1757.0,4073.5,138.05,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
292,2025-01-13 03:00:00,47786.75,2486.25,1103.75,6.5,1705.75,4075.0,137.86,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
293,2025-01-13 04:00:00,49214.25,3353.75,1857.25,6.25,1698.25,4100.0,137.26,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
294,2025-01-13 05:00:00,53424.0,3917.25,2292.75,6.75,1735.25,4145.5,135.36,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
295,2025-01-13 06:00:00,61496.0,3636.0,2568.75,11.75,2041.5,4351.5,132.89,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
296,2025-01-13 07:00:00,68091.75,3588.25,3136.25,20.0,2243.75,4706.5,130.12,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
297,2025-01-13 08:00:00,71047.75,3939.0,3836.25,648.25,2241.25,4805.25,128.44,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
298,2025-01-13 09:00:00,71218.0,4614.0,4567.0,4618.75,2085.25,4731.75,129.51,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
299,2025-01-13 10:00:00,71638.25,5441.5,5184.25,10300.0,1940.0,4497.0,130.08,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
300,2025-01-13 11:00:00,71511.25,6242.75,5764.5,14657.0,1679.25,4263.0,126.6,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
301,2025-01-13 12:00:00,72129.75,6416.5,5804.75,16874.5,1587.5,4218.0,123.42,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
302,2025-01-13 13:00:00,71078.75,7093.5,5930.5,16620.5,1539.75,4176.25,122.61,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
303,2025-01-13 14:00:00,69373.25,7339.0,6203.75,12980.0,1615.75,4250.75,125.91,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
304,2025-01-13 15:00:00,69400.0,7352.75,6410.25,6072.75,1728.0,4408.5,125.24,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
305,2025-01-13 16:00:00,70862.5,8765.5,6612.0,724.0,1855.75,4662.0,125.38,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
306,2025-01-13 17:00:00,73665.0,10183.5,6341.25,19.5,2227.25,4820.5,125.54,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
307,2025-01-13 18:00:00,74033.5,12137.75,6238.0,13.25,2334.75,4849.25,128.37,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
308,2025-01-13 19:00:00,73320.5,13980.75,6003.25,9.25,1954.5,4805.25,133.38,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
309,2025-01-13 20:00:00,70024.25,13915.25,6066.25,9.75,2012.5,4592.25,135.63,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
310,2025-01-13 21:00:00,66930.0,15333.25,5897.5,14.75,1774.75,4415.5,136.58,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
