HourIndex,TimestampUTC,Load_50Hertz_MW,Load_Amprion_MW,Load_TenneT_MW,Load_TransnetBW_MW,Share_50Hertz,Share_Amprion,Share_TenneT,Share_TransnetBW,SourceDataset,Notes
96,2025-01-04 23:00:00,11540.75,17562.75,14397.5,5740.0,0.23437277878190937,0.3566692390487602,0.2923884567738267,0.11656952539550375,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
97,2025-01-05 00:00:00,10987.5,16550.75,13614.25,5499.5,0.2355204492840607,0.35477042784875246,0.29182564520277804,0.11788347766440882,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
98,2025-01-05 01:00:00,10194.5,15622.0,12889.0,5141.25,0.232502979126161,0.35628638382548306,0.2939556523573583,0.11725498469099763,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
99,2025-01-05 02:00:00,9861.25,15258.75,12444.0,4975.25,0.23181532349536016,0.3586981434792574,0.2925298400888591,0.11695669293652333,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
100,2025-01-05 03:00:00,9304.25,15464.75,12215.0,4958.25,0.22183478473377083,0.3687153168940627,0.29123377978053155,0.11821611859163493,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
101,2025-01-05 04:00:00,9060.25,15622.25,12065.0,4924.75,0.21741686613993724,0.3748837655754129,0.28952120415864274,0.11817816412600711,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
102,2025-01-05 05:00:00,8951.5,15964.0,12318.25,4853.5,0.21268911606246546,0.3793072723924704,0.2926836512245395,0.11531996032052462,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
103,2025-01-05 06:00:00,8918.75,16765.75,12805.75,4865.75,0.20570970569240704,0.3866996494141526,0.29536281022234523,0.11222783467109512,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
104,2025-01-05 07:00:00,9229.5,17249.75,13231.75,4978.25,0.20652617799582673,0.3859932757878013,0.296083510016391,0.11139703619998098,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
105,2025-01-05 08:00:00,10063.25,18111.75,14347.5,5210.5,0.21082374876919532,0.37943875306391806,0.3005782163283263,0.10915928183856033,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
106,2025-01-05 09:00:00,10840.5,19710.25,15619.5,5644.75,0.20921547814339478,0.38039660330020264,0.30144745730000966,0.10894046125639294,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
107,2025-01-05 10:00:00,11484.5,20468.75,16544.75,5904.0,0.2111043711628249,0.37624995404580713,0.3041202529318775,0.10852542185949046,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
108,2025-01-05 11:00:00,12208.5,21450.0,17408.25,6192.0,0.21321632064968235,0.3746152334795992,0.30402776868164255,0.10814067718907591,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
109,2025-01-05 12:00:00,12155.25,21645.0,17596.25,6379.5,0.2103858003323179,0.37463652727776237,0.3045598518415951,0.11041782054832457,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
110,2025-01-05 13:00:00,11849.25,20811.75,17233.75,6120.5,0.21153614417502375,0.37153721531190165,0.3076617528262393,0.10926488768683529,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
111,2025-01-05 14:00:00,11898.0,20348.0,16947.25,5876.0,0.21605523953930733,0.36949840428188147,0.3077443400808981,0.10670201609791308,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
112,2025-01-05 15:00:00,12213.75,20491.0,16938.75,5828.75,0.22017765639576545,0.3693919031587866,0.30535538039289917,0.1050750600525488,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
113,2025-01-05 16:00:00,13264.5,20966.25,17638.0,5947.0,0.22942710247640133,0.36263907326290845,0.30507257970362744,0.10286124455706273,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
114,2025-01-05 17:00:00,14060.75,21142.75,18371.0,6378.75,0.2345285701775967,0.35265394286381474,0.3064220872096175,0.10639539974897107,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
115,2025-01-05 18:00:00,14313.75,21083.5,18322.0,6359.5,0.2382497971412521,0.3509310696377671,0.3049663982689387,0.10585273495204212,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
116,2025-01-05 19:00:00,14073.5,20506.25,17447.5,6158.75,0.241870896779294,0.3524258412676589,0.29985735400268104,0.10584590795036607,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
117,2025-01-05 20:00:00,13371.0,19756.75,16412.5,5968.0,0.24088311196984233,0.35592456977116016,0.2956767687686065,0.10751554949039106,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
118,2025-01-05 21:00:00,12445.5,18978.25,15624.0,5869.25,0.23518906967515166,0.35864183532702154,0.29525483304042177,0.11091426195740499,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
119,2025-01-05 22:00:00,11525.25,18283.75,15258.5,5649.5,0.2272462882268273,0.36050535323461563,0.3008557288483152,0.11139262969024193,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
120,2025-01-05 23:00:00,10680.5,17550.25,14510.25,5337.75,0.22214595845357876,0.36503132880950523,0.3018017315342017,0.1110209812027143,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
121,2025-01-06 00:00:00,10190.0,16380.75,14119.75,5055.75,0.22275049867475477,0.3580785310271334,0.3086537147853649,0.11051725551274695,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
122,2025-01-06 01:00:00,9899.0,15709.5,13501.0,4844.25,0.22521400335580014,0.35740977732275403,0.30716378010977446,0.11021243921167136,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
123,2025-01-06 02:00:00,9732.75,15329.0,13273.25,4579.75,0.2267926528757595,0.3571965349908831,0.30929342475489197,0.10671738737846545,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
124,2025-01-06 03:00:00,9811.0,16105.25,13456.0,4561.0,0.2233160533309054,0.36658453449266787,0.30628282678836644,0.1038165853880603,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
125,2025-01-06 04:00:00,10126.5,16360.5,13754.75,4683.0,0.22541026939493264,0.3641756492801852,0.3061731005737372,0.10424098075114498,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
126,2025-01-06 05:00:00,10733.0,17664.5,14720.5,4758.5,0.2241809656094326,0.368959719277725,0.30746817332094034,0.09939114179190209,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
127,2025-01-06 06:00:00,12188.25,19660.25,15707.5,4824.75,0.23268567174009536,0.37533349560668755,0.2998716131403235,0.09210921951289357,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
128,2025-01-06 07:00:00,12631.5,21530.0,16894.25,4967.25,0.22546989629259412,0.3843064455669993,0.3015591810506399,0.0886644770897667,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
129,2025-01-06 08:00:00,12953.5,23095.75,17743.5,5265.0,0.21933615825188058,0.3910706046200541,0.3004432102475966,0.08915002688046869,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
130,2025-01-06 09:00:00,13472.5,23879.25,18168.25,5560.25,0.22057047900098642,0.3909487927767159,0.2974488480318925,0.09103188019040524,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
131,2025-01-06 10:00:00,14509.75,24052.25,18462.75,5725.0,0.23123199694022686,0.38330431595345,0.2942282638576249,0.0912354232486982,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
132,2025-01-06 11:00:00,14991.5,23762.75,18974.75,5905.25,0.23558853919076597,0.37342704596974113,0.2981845468438773,0.09279986799561557,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
133,2025-01-06 12:00:00,15035.5,23753.25,18842.25,6148.25,0.23574281604126734,0.37242912075635887,0.29542915603429015,0.09639890716808366,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
134,2025-01-06 13:00:00,14790.5,24047.25,18428.75,5918.5,0.23408245627918017,0.3805847906939938,0.2916633694706022,0.09366938355622378,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
135,2025-01-06 14:00:00,13630.0,23965.5,18102.5,5685.5,0.22204664119836764,0.39042250767714454,0.2949082408138995,0.09262261031058835,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
136,2025-01-06 15:00:00,13101.5,23946.25,18060.5,5674.5,0.21554635155533436,0.3939645705401615,0.2971319987990014,0.0933570791055028,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
137,2025-01-06 16:00:00,13127.0,23994.5,18570.0,5944.75,0.21297531890729887,0.38929201565637106,0.30128374130483276,0.09644892413149729,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
138,2025-01-06 17:00:00,13643.75,24354.75,19614.5,6417.75,0.2130812148850357,0.3803602175517232,0.3063293808053162,0.1002291867579249,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
139,2025-01-06 18:00:00,13578.0,23967.0,19440.25,6575.75,0.21362156039080568,0.3770708453296833,0.30585185884425986,0.10345573543525118,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
140,2025-01-06 19:00:00,13215.25,24159.5,18916.5,6321.5,0.21106324191159148,0.3858559159276665,0.30211897736483384,0.10096186479590818,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
141,2025-01-06 20:00:00,12441.25,23366.0,18022.75,6077.5,0.20767433126069357,0.3900346367316279,0.3008429662396194,0.10144806576805909,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
142,2025-01-06 21:00:00,11686.5,21986.5,16971.75,5945.75,0.2065099265777825,0.388519274436522,0.2999045776234527,0.10506622136224278,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
143,2025-01-06 22:00:00,11081.75,20642.75,16326.75,5783.5,0.20584752413636173,0.3834465656476532,0.3032753008047776,0.10743060941120744,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
144,2025-01-06 23:00:00,10539.0,19645.25,15358.25,5466.75,0.20660958551635242,0.3851311281777325,0.3010875478467141,0.10717173845920103,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
145,2025-01-07 00:00:00,10673.5,18029.75,14762.0,5105.25,0.2197527305669079,0.3712078319144337,0.3039293398256143,0.10511009769304414,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
146,2025-01-07 01:00:00,10960.5,17394.0,14401.25,4813.5,0.23041145277674127,0.3656563851647861,0.30274284332841067,0.10118931873006196,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
147,2025-01-07 02:00:00,10907.25,17003.5,14046.25,4754.25,0.23350370628060693,0.3640129519120126,0.30070379191308305,0.10177954989429741,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
148,2025-01-07 03:00:00,10822.5,17242.0,14059.25,4820.75,0.23053818871220272,0.3672847724440563,0.29948662782647595,0.10269041101726507,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
149,2025-01-07 04:00:00,11433.5,17420.0,14445.75,5086.5,0.23629891031967057,0.36002335398335256,0.2985538097477046,0.10512392594927225,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
150,2025-01-07 05:00:00,11254.25,18610.25,15597.5,5655.75,0.2201632505343056,0.3640662979102171,0.3051288446772403,0.11064160687823701,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
151,2025-01-07 06:00:00,12771.5,21092.25,17870.25,7005.75,0.21742516779523235,0.359079669218885,0.304227546082508,0.11926761690337463,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
152,2025-01-07 07:00:00,14214.0,22713.75,19771.75,8062.0,0.2194822541170294,0.3507292141164118,0.30530098901353425,0.12448754275302457,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
153,2025-01-07 08:00:00,14752.5,24013.5,20918.25,8516.5,0.21630993794056516,0.352100233501831,0.30671583523641605,0.12487399332118782,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
154,2025-01-07 09:00:00,14550.25,24517.25,21034.5,8560.0,0.21191124639538608,0.35707159709883196,0.30634848970318374,0.12466866680259824,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
155,2025-01-07 10:00:00,14245.0,24446.0,21117.75,8599.5,0.20823511784031898,0.3573545588434143,0.3087018013178235,0.12570852199844318,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
156,2025-01-07 11:00:00,14192.75,24721.75,21383.75,8597.0,0.20600476810810614,0.35883097891364063,0.31038061404813827,0.12478363893011492,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
157,2025-01-07 12:00:00,14363.25,24687.0,21313.0,8648.25,0.20812835541902436,0.3577229881976192,0.3088325858733689,0.12531607050998747,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
158,2025-01-07 13:00:00,14093.25,24868.0,21104.5,8562.25,0.20535714285714285,0.362359386839191,0.3075202541236813,0.12476321617998484,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
159,2025-01-07 14:00:00,14255.5,24594.0,20634.75,8304.0,0.21029455694755358,0.3628062385442905,0.3044000988371879,0.12249910567096806,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
160,2025-01-07 15:00:00,13957.75,24600.5,20331.25,8258.5,0.20786546136891643,0.3663623637338417,0.30278265920057185,0.12298951569667005,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
161,2025-01-07 16:00:00,14709.75,24784.25,20820.0,8349.75,0.21422875971673555,0.3609510112686825,0.3032167628479365,0.12160346616664543,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
162,2025-01-07 17:00:00,15268.25,25068.0,21868.75,8702.0,0.21532782376916243,0.3535335016288942,0.3084145429929344,0.12272413160900898,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
163,2025-01-07 18:00:00,15201.75,24961.0,21729.5,8628.25,0.21556497755971668,0.35395381484816474,0.3081302599953205,0.1223509475967981,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
