Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,10,26,3,0.6228800124681528,0.5159488973998659,0.5209325673976812,0.4526854641431698,0.0
1,10,26,3,0.6212679564304677,0.5068194968726751,0.5085425687945244,0.4477898802626496,0.0
1,10,26,4,0.6211870562012702,0.5095105575914547,0.5099704043860874,0.4477167503540621,0.0
1,10,26,5,0.6228621668293594,0.5103922703184269,0.5191018298645063,0.4561771597785503,0.0
1,10,26,6,0.6269000400337162,0.5054050827064906,0.5342396808213438,0.4679490150637311,0.0
1,10,26,7,0.6473202096505645,0.5215330780040228,0.566263182707082,0.4930511136861079,0.0
1,10,26,8,0.6650409289725729,0.5575547167038639,0.6000427783209946,0.519617870477662,0.0
1,10,26,9,0.7041734405737253,0.6206155456975174,0.6443139754155608,0.5679351100811123,0.0
1,10,26,10,0.7417278028509002,0.6721865557178152,0.6792123550775249,0.6023607570490537,0.0
1,10,26,11,0.7606037298574787,0.6832722563579754,0.7011454113703032,0.6206195442255696,0.0
1,10,26,12,0.7855281387058223,0.6950192415433647,0.712651470177399,0.6364588644264195,0.0
1,10,26,13,0.7752930700030872,0.7107706720304191,0.7054778076547004,0.6250588386764516,0.0
1,10,26,14,0.7509777922922306,0.6972602613910855,0.6772406236904596,0.6076302304622119,0.0
1,10,26,15,0.7408277878010782,0.6943487724905629,0.65414163989384,0.5739183726020343,0.0
1,10,26,16,0.743495710800716,0.6882227059396211,0.6617286806816595,0.5767488090639887,0.0
1,10,26,17,0.7678335929873777,0.6905555708630682,0.6976987009358849,0.5888615939230075,0.0
1,10,26,18,0.7709779945428036,0.7300489534253621,0.7594845648833637,0.6418107377365778,0.0
1,10,26,19,0.692693341137826,0.735559657968938,0.7695392163710016,0.6647498390627012,0.0
1,10,26,20,0.6831072588325502,0.7175121005887269,0.7378038133817573,0.6523671945410068,0.0
1,10,26,21,0.669461888556365,0.6959836148384905,0.7029962285235368,0.6286926741341573,0.0
1,10,26,22,0.7047016714820148,0.6629836791300434,0.6743727301299064,0.6143190421011974,0.0
1,10,26,23,0.7248654587548621,0.6444768963712011,0.6543904525771755,0.6095573580533025,0.0
1,10,26,24,0.7088495927922654,0.5994177022198954,0.6126593274200308,0.5788057164928544,0.0
1,10,27,1,0.6845206334250004,0.57189503944746,0.5796287889370024,0.5384256469679413,0.0
1,10,27,2,0.6851886551705061,0.5606565086012913,0.5591597988545887,0.5161313248358439,0.0
1,10,27,3,0.6771140984710451,0.5522930960056577,0.5485752200027937,0.5081879747650315,0.0
1,10,27,4,0.6760278939231436,0.5674479008807943,0.5523532441681799,0.5183643620445475,0.0
1,10,27,5,0.6872123506096962,0.5888731527659145,0.5785322670764074,0.5444521694347881,0.0
1,10,27,6,0.7372723416987739,0.6386623683171226,0.6383167167202123,0.6106316467104417,0.0
1,10,27,7,0.8240735287906664,0.7463452089016248,0.7601559226148903,0.7309633062958671,0.0
1,10,27,8,0.8716940210566639,0.8268676236923558,0.8411571099315548,0.8267294965881293,0.0
1,10,27,9,0.8935055556447836,0.8699069609382893,0.8794179529263864,0.890537916827604,0.0
1,10,27,10,0.8911856226016204,0.8700068883806794,0.8919048575220003,0.9112903308870864,0.0
1,10,27,11,0.8633125193699537,0.8738000900081742,0.8981915246542814,0.9288796189004764,0.0
1,10,27,12,0.8474911708702069,0.8955501060810626,0.9057724542533874,0.9366849491438136,0.0
1,10,27,13,0.832171284820559,0.8947771379237502,0.9002047248219025,0.9129094888631388,0.0
1,10,27,14,0.7943694630187801,0.8729455634236171,0.8839013828747031,0.9080303849620188,0.0
1,10,27,15,0.775630947430912,0.8622202628606067,0.8603327105741025,0.8801184498519378,0.0
1,10,27,16,0.7853443286262487,0.846632683988648,0.857189377007962,0.8570052787434016,0.0
1,10,27,17,0.8052874248326821,0.8375639012114365,0.8657328188294455,0.8424874468906914,0.0
1,10,27,18,0.893325909547595,0.8589123706132497,0.910439656376589,0.8704158619801725,0.0
1,10,27,19,0.9204215377824888,0.8514828387476006,0.9099420310099176,0.8676946053817433,0.0
1,10,27,20,0.9060682905008258,0.8436561687745112,0.8820811216650369,0.8424297669627913,0.0
1,10,27,21,0.8576721078019347,0.8090860496514479,0.8286627846067887,0.7960427449465688,0.0
1,10,27,22,0.8389341870686932,0.7668185784219179,0.7759948142198632,0.7480726149092314,0.0
1,10,27,23,0.7979534621431541,0.7074569016982154,0.730400108255343,0.6961277198403502,0.0
1,10,27,24,0.7557871919470959,0.6643999301977425,0.6818576267635145,0.6473820007724991,0.0
1,10,28,1,0.7174714157480624,0.6116018699657418,0.6379661963961448,0.6028613364233294,0.0
1,10,28,2,0.7137464360772192,0.5820215101167351,0.6098145690738931,0.5759258400927,0.0
1,10,28,3,0.7056349983909181,0.5716683658005676,0.5955501815896075,0.5645525943092572,0.0
1,10,28,4,0.7228221331129991,0.6012299892541262,0.5991762990641151,0.5718882451396935,0.0
1,10,28,5,0.7461327013597782,0.6006689995315901,0.6179699504120688,0.5868108664864169,0.0
1,10,28,6,0.7825157948774688,0.636466536246659,0.6676700656516273,0.6424101969872538,0.0
1,10,28,7,0.8535812925358235,0.7355434932356102,0.7743421741863389,0.752570619286726,0.0
1,10,28,8,0.8845512089528,0.8225108606802046,0.8475315162732225,0.8333637182953522,0.0
1,10,28,9,0.8962169030321524,0.8819673215220566,0.8868347534571868,0.8710163512295609,0.0
1,10,28,10,0.8953394924581355,0.8819974467068948,0.8856496193602458,0.8760427449465689,0.0
1,10,28,11,0.9095850710524108,0.9047224901036932,0.8870691611956977,0.8854960731299085,0.0
1,10,28,12,0.927563362427673,0.9016875614213944,0.8907140487498254,0.8901702072872409,0.0
1,10,28,13,0.9158435365773134,0.9024362824787148,0.8802835591563068,0.8715220805973992,0.0
1,10,28,14,0.9159333596259076,0.8824394052112896,0.8581086743958655,0.8654450881936397,0.0
1,10,28,15,0.8772582912324971,0.8472296769808687,0.8454406167062438,0.8308876013904982,0.0
1,10,28,16,0.8262495070142283,0.8479431295291102,0.8440337337616985,0.822749581563023,0.0
1,10,28,17,0.8247641550119773,0.8395466527062152,0.856641552591144,0.8245314793356509,0.0
1,10,28,18,0.8683747322410612,0.883412963013988,0.9089271371699958,0.8533415733230333,0.0
1,10,28,19,0.8566406298796668,0.8955148375719836,0.910969583740746,0.8497242178447277,0.0
1,10,28,20,0.8354792713982593,0.8500709962435364,0.877516063696047,0.8223355220805975,0.0
1,10,28,21,0.8062088546490566,0.8181239724832153,0.8218457535968711,0.7763192996008755,0.0
1,10,28,22,0.7669573721226137,0.7645669045454128,0.7641033140103366,0.7328636539204325,0.0
1,10,28,23,0.7315789880690007,0.6919556571974393,0.7171025981282302,0.6840623149221063,0.0
1,10,28,24,0.7098281286527791,0.6431043635595477,0.669158576616846,0.6279984550019312,0.0
1,10,29,1,0.7127125787364454,0.6112840860037289,0.6318283803603856,0.5909154113557358,0.0
1,10,29,2,0.7035946470221874,0.5912526749878305,0.6131451669227546,0.5610979786275268,0.0
1,10,29,3,0.6974777568983803,0.5888922565416655,0.5958993923732365,0.5470148062314922,0.0
1,10,29,4,0.707990027857042,0.5972042358948925,0.6014902570191367,0.5507722415346982,0.0
1,10,29,5,0.7234871805853725,0.601052544567823,0.6209434802346696,0.5719479850650186,0.0
1,10,29,6,0.7623924577192203,0.6531378870121879,0.6751890103366393,0.6239073001158748,0.0
1,10,29,7,0.8399793466473695,0.7709383811386953,0.7877723844112305,0.7408059739925326,0.0
1,10,29,8,0.8903016686267126,0.8274782097557839,0.8499161894119291,0.8232748809063989,0.0
1,10,29,9,0.904973757988154,0.867311419098265,0.8737332378823859,0.8554592506759368,0.0
1,10,29,10,0.8887044839546887,0.8646846499324938,0.8740514562089678,0.8523290845886442,0.0
1,10,29,11,0.881693527327324,0.8647213879627844,0.8682641604972762,0.8461048023689971,0.0
1,10,29,12,0.8732810932000382,0.8522671956943029,0.8570042952926386,0.8310184112269859,0.0
1,10,29,13,0.8540208901047717,0.8386557554716704,0.8381464764631932,0.8030426161967298,0.0
1,10,29,14,0.8333532609633194,0.8350829820259187,0.8211364191926247,0.7966164542294322,0.0
1,10,29,15,0.8073997536112136,0.8217195235077471,0.8106029124179355,0.7884526844341445,0.0
1,10,29,16,0.7993602933347133,0.8246585659309876,0.8140020428830843,0.7927003991245011,0.0
1,10,29,17,0.8147628641774379,0.8326307185040274,0.8327210504260372,0.7957069653662933,0.0
1,10,29,18,0.8553860814724793,0.8661909091744047,0.8747516238301438,0.8280355349555812,0.0
1,10,29,19,0.8627331309637893,0.8738416039824025,0.874289356055315,0.8250794386507017,0.0
1,10,29,20,0.8655866486068801,0.8577779002378787,0.8425129207989943,0.8030930861336423,0.0
1,10,29,21,0.8349207029040207,0.8120023144959083,0.792655224193323,0.7546666666666667,0.0
1,10,29,22,0.7743698556228334,0.7669247513294575,0.738270009777902,0.7162909746362817,0.0
1,10,29,23,0.7190923946051444,0.721470623352529,0.6866732434697584,0.6605896742629072,0.0
1,10,29,24,0.6822131923289926,0.6425573342885221,0.6326088664617964,0.6143746620316725,0.0
