Time Period,Month,Day,Hours,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,11,6,13,0.5221346867000001,0.56819653,0.5485570310000001,0.48395257570000005,0.48395257570000005,0.56819653,4405.7981924000005
1,11,6,14,0.5271081024000001,0.5696954263,0.5482251192,0.48776974070000007,0.48776974070000007,0.5696954263,4003.2379519000006
1,11,6,15,0.5298147239000001,0.5723416292,0.5530587535,0.4948123455000001,0.4948123455000001,0.5723416292,3825.9789161000003
1,11,6,16,0.5384496612,0.5788855776000001,0.5684116548,0.4985138147,0.4985138147,0.5788855776000001,3956.5210839
1,11,6,17,0.5571766893,0.5914565492,0.5801866972,0.5255883600000001,0.5255883600000001,0.5914565492,4526.7319273
1,11,6,18,0.5888824425000001,0.6158657648000001,0.6060333818000001,0.5470473129,0.5470473129,0.6158657648000001,4636.0692774
1,11,6,19,0.5888721509,0.6164961451000001,0.6052844017000001,0.5402801624,0.5402801624,0.6164961451000001,4677.650602900001
1,11,6,20,0.5747956269000001,0.6060988879,0.6005622744000001,0.5162323716,0.5162323716,0.6060988879,4784.337349
1,11,6,21,0.5564819392,0.5869920045,0.5811643574,0.49917960840000003,0.49917960840000003,0.5869920045,4634.743975400001
1,11,6,22,0.5273154469000001,0.5576784917000001,0.5609340462,0.47147873520000005,0.47147873520000005,0.5576784917000001,4331.912651000001
1,11,6,23,0.48940098130000004,0.5260440108000001,0.5322482495,0.44121713570000004,0.44121713570000004,0.5260440108000001,4121.1897595
1,11,6,24,0.45297622810000004,0.5028732192,0.5003607202,0.41208465540000006,0.41208465540000006,0.5028732192,4443.403614100001
1,11,7,1,0.42722949720000003,0.4852548327,0.4683346756,0.39043999500000004,0.39043999500000004,0.4852548327,4776.716868
1,11,7,2,0.40930114500000003,0.4729137248,0.45354628770000005,0.37727630160000003,0.37727630160000003,0.4729137248,4382.091868
1,11,7,3,0.39740621470000004,0.46480635300000006,0.4370323474,0.37012043420000007,0.37012043420000007,0.46480635300000006,4063.5391566000003
1,11,7,4,0.3941905935000001,0.4651932791,0.434511209,0.3689453603,0.3689453603,0.4651932791,3805.9337349
