Interface,Bus_id,State,LoadZone,Latitude,Longitude,Demand_MW,DistanceMiles,Weight,IsAnchor,CentroidLatitude,CentroidLongitude
HQ_P1_P2,203,MA,NEMA/Boston,42.18022311563212,-71.2848558083392,343.23330106485963,13.315923453727594,0.06102484788602864,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,28,MA,NEMA/Boston,42.18836825310348,-71.22457350888098,308.90970350404314,13.355939107138203,0.05776308993125611,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,234,MA,NEMA/Boston,42.580491551785016,-71.18972026131365,212.2365229110512,15.49720842196311,0.04282628669140031,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,122,MA,NEMA/Boston,42.5324998910284,-71.06195073591645,107.19341563786008,16.792358044536627,0.028657661924908165,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,156,MA,NEMA/Boston,42.3258942468958,-70.97467418757444,187.79043126684635,17.5975090701409,0.03662172488892749,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,244,MA,NEMA/Boston,42.45346547945458,-70.96304461357988,78.1504142766093,18.758234184992535,0.022519676194924766,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,204,MA,NEMA/Boston,42.23506937042173,-70.99262498351129,424.4730458221024,18.907946526575603,0.05217137094795844,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,88,MA,NEMA/Boston,42.2022010579456,-71.00333510986565,55.55838225701239,19.68570721458236,0.018312683689290083,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,246,MA,NEMA/Boston,42.2267616918862,-70.94981871405986,39.98899803536346,21.167207814462188,0.014713400121584454,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,231,MA,NEMA/Boston,42.54568254641205,-70.95783865901238,164.03109656301146,21.751916180992307,0.02919647480549523,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,221,MA,NEMA/Boston,42.23646331079432,-70.91513325916638,151.0203951561504,22.512800936322215,0.027301475384011824,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,164,MA,NEMA/Boston,42.42769018338697,-70.85587932332248,165.5667115902965,23.89535056699467,0.027336437799127356,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,243,MA,NEMA/Boston,42.478638602024304,-70.84948236537738,70.38185808339429,25.021686157565217,0.017218027576527493,False,42.372806849925524,-71.30103712005392
HQ_P1_P2,117,MA,NEMA/Boston,42.532803882342606,-70.87583817126199,245.5810034469552,25.094378556461976,0.032092645238269296,False,42.372806849925524,-71.30103712005392
