Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 6, 2025 10:00 PM;Jan 6, 2025 11:00 PM;3,831.75;1,636.50;1,410.00;40,646.00;9.00;132.50;-;4,358.75;2,573.50;5,705.50;114.25;1,696.50
Jan 6, 2025 11:00 PM;Jan 7, 2025 12:00 AM;3,758.25;1,614.75;2,009.50;39,541.00;8.50;132.25;-;4,065.50;2,536.50;5,394.50;61.50;1,633.50
Jan 7, 2025 12:00 AM;Jan 7, 2025 1:00 AM;3,715.50;1,647.50;2,934.75;39,008.25;9.50;132.50;-;3,798.75;2,208.00;4,435.75;42.50;1,616.75
Jan 7, 2025 1:00 AM;Jan 7, 2025 2:00 AM;3,675.25;1,631.00;3,427.25;38,086.50;9.00;131.75;-;3,747.25;1,953.25;4,041.50;40.50;1,550.00
Jan 7, 2025 2:00 AM;Jan 7, 2025 3:00 AM;3,668.75;1,626.00;3,458.75;38,062.75;9.00;132.00;-;3,850.00;1,949.50;3,906.50;33.00;1,577.50
Jan 7, 2025 3:00 AM;Jan 7, 2025 4:00 AM;3,679.75;1,642.50;3,487.75;37,994.75;8.25;131.50;-;3,853.50;1,939.00;3,969.50;23.75;1,581.00
Jan 7, 2025 4:00 AM;Jan 7, 2025 5:00 AM;3,694.75;1,626.75;3,592.00;37,663.50;8.00;132.00;-;3,856.25;1,949.00;4,038.25;125.00;1,590.25
Jan 7, 2025 5:00 AM;Jan 7, 2025 6:00 AM;3,729.50;1,622.50;3,226.50;37,455.25;8.25;130.25;-;3,966.75;2,271.00;4,744.00;448.75;1,617.75
Jan 7, 2025 6:00 AM;Jan 7, 2025 7:00 AM;3,867.25;1,737.25;2,558.75;39,360.50;10.75;131.25;-;4,305.50;2,643.50;6,034.00;680.75;1,613.75
Jan 7, 2025 7:00 AM;Jan 7, 2025 8:00 AM;4,108.50;1,828.50;3,113.25;38,608.00;19.25;129.25;-;5,468.00;2,915.50;7,807.25;1,333.50;1,592.00
Jan 7, 2025 8:00 AM;Jan 7, 2025 9:00 AM;4,306.25;1,914.75;4,082.75;37,744.25;409.50;128.75;-;6,184.00;3,088.75;8,011.25;3,437.00;1,591.50
Jan 7, 2025 9:00 AM;Jan 7, 2025 10:00 AM;4,359.00;1,827.75;4,332.50;35,772.50;3,082.75;126.50;-;6,266.00;3,263.50;8,206.50;3,315.25;1,550.25
Jan 7, 2025 10:00 AM;Jan 7, 2025 11:00 AM;4,250.75;1,708.75;3,874.50;35,109.50;6,777.75;124.75;-;6,137.75;3,150.25;7,908.75;617.50;1,528.75
Jan 7, 2025 11:00 AM;Jan 7, 2025 12:00 PM;4,106.25;1,715.00;3,710.00;35,711.50;9,273.00;126.25;-;5,657.75;3,073.00;7,559.00;56.75;1,513.50
Jan 7, 2025 12:00 PM;Jan 7, 2025 1:00 PM;4,023.75;1,715.50;3,946.25;35,635.75;10,066.25;126.25;-;5,504.00;3,106.50;7,302.00;53.25;1,487.50
Jan 7, 2025 1:00 PM;Jan 7, 2025 2:00 PM;4,032.50;1,713.25;4,584.75;34,988.25;8,707.25;127.75;-;5,695.50;2,860.25;7,028.00;385.00;1,481.00
Jan 7, 2025 2:00 PM;Jan 7, 2025 3:00 PM;4,106.75;1,693.00;4,844.75;34,128.75;5,886.25;128.25;-;5,988.00;2,759.75;6,931.00;350.50;1,496.25
Jan 7, 2025 3:00 PM;Jan 7, 2025 4:00 PM;4,256.75;1,768.75;4,952.75;32,871.75;2,546.00;128.25;-;6,598.00;2,716.00;7,091.50;1,536.00;1,517.00
Jan 7, 2025 4:00 PM;Jan 7, 2025 5:00 PM;4,500.25;1,771.00;4,888.00;33,435.75;201.50;130.25;-;6,970.50;2,932.25;7,322.50;3,129.00;1,560.50
Jan 7, 2025 5:00 PM;Jan 7, 2025 6:00 PM;4,672.00;1,893.50;4,836.00;35,102.00;16.25;132.00;-;7,188.75;3,402.75;8,215.00;4,818.25;1,571.75
Jan 7, 2025 6:00 PM;Jan 7, 2025 7:00 PM;4,682.50;1,864.75;4,666.00;35,624.00;13.75;132.25;-;7,340.00;4,004.00;8,252.50;4,990.50;1,576.50
Jan 7, 2025 7:00 PM;Jan 7, 2025 8:00 PM;4,618.00;1,865.25;4,104.00;35,287.25;16.25;131.00;-;7,252.25;4,522.50;7,991.25;4,242.50;1,578.50
Jan 7, 2025 8:00 PM;Jan 7, 2025 9:00 PM;4,424.00;1,729.25;3,870.25;36,146.75;11.75;131.00;-;7,057.50;4,940.25;7,653.50;2,339.75;1,575.25
Jan 7, 2025 9:00 PM;Jan 7, 2025 10:00 PM;4,243.00;1,692.25;3,280.75;36,648.00;10.00;132.00;-;6,747.25;4,842.25;7,594.25;579.00;1,582.50
Jan 7, 2025 10:00 PM;Jan 7, 2025 11:00 PM;4,182.75;1,737.75;3,758.00;34,632.00;8.00;134.25;-;6,379.50;4,624.75;7,289.50;379.50;1,564.25
Jan 7, 2025 11:00 PM;Jan 8, 2025 12:00 AM;4,115.00;1,703.75;3,252.50;34,051.50;8.00;136.00;-;6,126.75;4,741.50;7,081.25;162.50;1,574.75
Jan 8, 2025 12:00 AM;Jan 8, 2025 1:00 AM;4,008.50;1,688.75;4,110.75;32,930.00;7.75;136.75;-;6,197.00;3,735.50;6,587.75;80.25;1,673.75
Jan 8, 2025 1:00 AM;Jan 8, 2025 2:00 AM;3,986.25;1,661.75;4,080.75;31,818.25;8.25;137.00;-;6,436.75;3,364.50;6,850.75;23.00;1,632.00
Jan 8, 2025 2:00 AM;Jan 8, 2025 3:00 AM;3,975.25;1,683.50;3,727.75;30,318.00;7.75;136.75;-;6,642.50;3,112.50;7,524.00;21.00;1,624.75
Jan 8, 2025 3:00 AM;Jan 8, 2025 4:00 AM;3,973.25;1,700.75;3,808.75;29,600.00;7.75;137.00;-;6,569.00;3,035.00;7,845.75;20.00;1,618.00
Jan 8, 2025 4:00 AM;Jan 8, 2025 5:00 AM;3,911.75;1,666.25;3,649.75;29,620.75;7.00;135.75;-;6,809.00;3,227.25;8,419.00;26.75;1,613.50
Jan 8, 2025 5:00 AM;Jan 8, 2025 6:00 AM;3,930.50;1,656.50;3,811.25;29,645.50;7.00;134.25;-;7,589.75;3,959.25;9,498.25;41.00;1,602.25
Jan 8, 2025 6:00 AM;Jan 8, 2025 7:00 AM;4,036.75;1,676.00;3,973.25;30,749.25;9.50;131.50;-;8,251.25;4,871.00;10,902.75;256.25;1,609.50
Jan 8, 2025 7:00 AM;Jan 8, 2025 8:00 AM;4,242.00;1,678.25;4,833.00;30,376.50;11.75;128.75;-;8,589.25;5,679.75;12,511.25;224.50;1,605.50
Jan 8, 2025 8:00 AM;Jan 8, 2025 9:00 AM;4,466.25;1,650.25;5,154.25;29,340.75;276.00;126.50;-;9,761.00;5,886.50;13,220.00;624.25;1,601.75
Jan 8, 2025 9:00 AM;Jan 8, 2025 10:00 AM;4,474.25;1,649.25;4,614.50;27,065.00;2,124.50;127.25;-;10,071.75;6,438.50;13,335.50;598.25;1,618.50
Jan 8, 2025 10:00 AM;Jan 8, 2025 11:00 AM;4,327.25;1,599.50;4,029.25;25,504.25;4,939.50;127.00;-;9,985.25;6,812.75;13,366.50;408.25;1,738.00
Jan 8, 2025 11:00 AM;Jan 8, 2025 12:00 PM;4,192.25;1,623.50;2,774.50;24,520.50;7,099.75;125.50;-;10,037.00;6,900.00;13,072.25;352.50;1,821.50
Jan 8, 2025 12:00 PM;Jan 8, 2025 1:00 PM;4,179.25;1,661.25;2,470.25;23,311.50;7,258.50;126.00;-;9,992.75;7,269.50;13,173.75;493.75;1,627.25
Jan 8, 2025 1:00 PM;Jan 8, 2025 2:00 PM;4,221.25;1,686.00;2,847.25;21,776.00;5,962.75;129.50;-;10,004.00;7,456.00;13,267.50;535.25;1,616.25
Jan 8, 2025 2:00 PM;Jan 8, 2025 3:00 PM;4,313.75;1,798.25;4,230.25;19,343.00;3,676.75;133.00;-;10,227.00;7,372.50;13,219.25;1,455.25;1,630.25
Jan 8, 2025 3:00 PM;Jan 8, 2025 4:00 PM;4,434.25;2,164.00;5,493.00;17,372.75;1,212.00;133.25;-;10,061.50;7,282.75;12,846.25;2,844.00;1,576.25
Jan 8, 2025 4:00 PM;Jan 8, 2025 5:00 PM;4,633.75;1,844.25;5,202.75;19,082.25;78.50;136.25;-;10,002.75;7,302.50;13,038.50;3,570.00;1,627.25
Jan 8, 2025 5:00 PM;Jan 8, 2025 6:00 PM;4,732.50;1,955.50;4,956.25;19,586.25;24.25;134.50;-;11,163.75;7,230.25;12,113.50;3,871.25;1,618.25
Jan 8, 2025 6:00 PM;Jan 8, 2025 7:00 PM;4,765.25;1,895.00;4,428.75;19,418.50;18.50;133.00;-;12,331.00;6,974.00;11,154.00;4,162.00;1,645.25
Jan 8, 2025 7:00 PM;Jan 8, 2025 8:00 PM;4,711.50;1,824.00;3,902.25;18,842.00;17.25;131.00;-;12,338.50;6,760.00;10,727.50;2,910.50;1,635.75
Jan 8, 2025 8:00 PM;Jan 8, 2025 9:00 PM;4,578.50;1,759.75;3,115.75;17,329.00;11.50;132.00;-;12,520.50;6,776.00;10,105.75;1,152.00;1,630.25
Jan 8, 2025 9:00 PM;Jan 8, 2025 10:00 PM;4,413.50;1,757.25;2,706.00;15,564.25;6.75;131.25;-;12,506.50;6,561.00;8,694.00;559.25;1,661.25
Jan 8, 2025 10:00 PM;Jan 8, 2025 11:00 PM;4,289.25;1,727.25;2,346.50;14,406.25;7.25;131.50;-;12,426.25;6,128.25;7,317.25;347.00;1,673.00
Jan 8, 2025 11:00 PM;Jan 9, 2025 12:00 AM;4,137.50;1,677.00;2,016.75;14,026.00;6.50;130.25;-;12,249.50;5,587.25;6,478.75;108.50;1,683.00
Jan 9, 2025 12:00 AM;Jan 9, 2025 1:00 AM;4,056.25;1,679.75;1,706.75;13,611.50;6.00;128.92;-;12,097.00;5,292.25;6,205.75;204.25;1,797.75
Jan 9, 2025 1:00 AM;Jan 9, 2025 2:00 AM;3,982.00;1,651.75;1,360.75;13,399.00;6.00;131.18;-;12,052.00;5,114.25;6,160.75;130.25;1,751.50
Jan 9, 2025 2:00 AM;Jan 9, 2025 3:00 AM;3,986.75;1,664.50;1,116.75;12,513.75;5.00;130.01;-;12,025.50;5,250.25;6,195.00;106.75;1,740.25
Jan 9, 2025 3:00 AM;Jan 9, 2025 4:00 AM;3,990.50;1,668.75;1,124.75;12,423.00;5.00;129.81;-;12,041.75;5,714.75;6,216.50;121.50;1,743.50
Jan 9, 2025 4:00 AM;Jan 9, 2025 5:00 AM;4,029.00;1,769.25;1,028.00;12,915.75;5.00;129.49;-;12,034.75;6,308.50;6,339.00;50.75;1,747.75
Jan 9, 2025 5:00 AM;Jan 9, 2025 6:00 AM;4,065.25;1,914.00;1,042.00;12,666.25;5.00;129.67;-;11,932.25;6,832.50;7,820.75;197.50;1,757.00
Jan 9, 2025 6:00 AM;Jan 9, 2025 7:00 AM;4,301.00;1,989.75;1,110.50;12,216.00;5.25;127.45;-;11,778.25;7,051.75;11,991.75;1,953.00;1,763.50
Jan 9, 2025 7:00 AM;Jan 9, 2025 8:00 AM;4,603.50;2,305.00;1,099.00;11,411.50;14.50;127.72;-;11,445.50;7,270.75;13,819.50;5,075.25;1,774.00
Jan 9, 2025 8:00 AM;Jan 9, 2025 9:00 AM;4,746.00;2,410.25;957.25;11,003.00;452.00;127.34;-;11,483.75;7,381.75;14,518.75;5,330.75;1,924.75
Jan 9, 2025 9:00 AM;Jan 9, 2025 10:00 AM;4,725.00;2,177.25;967.50;10,803.50;2,938.25;127.78;-;11,519.25;7,606.00;14,791.25;4,241.50;1,883.75
Jan 9, 2025 10:00 AM;Jan 9, 2025 11:00 AM;4,606.00;2,052.50;771.00;10,704.00;5,480.75;127.12;-;11,526.50;7,582.25;14,426.75;2,778.50;1,775.00
Jan 9, 2025 11:00 AM;Jan 9, 2025 12:00 PM;4,529.00;2,274.25;1,522.75;10,112.00;6,879.75;126.80;-;11,524.25;7,486.00;14,284.75;2,818.00;1,770.25
Jan 9, 2025 12:00 PM;Jan 9, 2025 1:00 PM;4,343.75;2,186.75;1,291.50;10,438.50;6,214.00;127.60;-;11,222.00;7,490.00;13,879.50;1,733.50;1,762.75
Jan 9, 2025 1:00 PM;Jan 9, 2025 2:00 PM;4,295.25;2,043.25;2,013.75;11,305.75;4,406.50;129.67;-;11,039.50;7,668.00;13,851.25;960.75;1,772.50
Jan 9, 2025 2:00 PM;Jan 9, 2025 3:00 PM;4,243.75;2,008.75;2,004.75;12,892.00;2,527.75;132.49;-;10,973.00;7,625.50;13,784.50;891.50;1,756.00
Jan 9, 2025 3:00 PM;Jan 9, 2025 4:00 PM;4,349.25;2,003.75;1,981.25;15,407.50;968.50;131.12;-;10,852.00;7,384.25;13,738.00;951.75;1,791.25
Jan 9, 2025 4:00 PM;Jan 9, 2025 5:00 PM;4,549.00;1,867.25;2,824.00;18,391.00;100.25;130.99;-;10,861.00;7,132.50;13,632.50;1,035.25;1,804.75
Jan 9, 2025 5:00 PM;Jan 9, 2025 6:00 PM;4,675.25;1,939.75;3,137.25;20,571.50;12.00;131.92;-;10,938.75;7,038.00;13,836.25;2,730.00;1,787.00
Jan 9, 2025 6:00 PM;Jan 9, 2025 7:00 PM;4,738.25;1,926.75;3,607.50;22,226.75;9.00;131.11;-;11,371.00;6,861.50;13,884.75;2,558.00;1,796.25
Jan 9, 2025 7:00 PM;Jan 9, 2025 8:00 PM;4,634.25;1,779.50;3,907.25;23,630.75;8.00;130.71;-;11,394.00;6,745.25;13,328.75;1,091.25;1,811.50
Jan 9, 2025 8:00 PM;Jan 9, 2025 9:00 PM;4,418.25;1,732.25;3,902.50;24,630.50;7.00;131.09;-;10,573.75;6,689.50;11,543.00;622.25;1,771.75
Jan 9, 2025 9:00 PM;Jan 9, 2025 10:00 PM;4,293.25;1,730.00;3,679.50;25,454.00;7.25;131.35;-;10,354.50;6,654.25;9,088.00;484.00;1,781.75
Jan 9, 2025 10:00 PM;Jan 9, 2025 11:00 PM;4,234.75;1,701.00;3,668.25;25,433.50;7.25;131.40;-;10,270.00;6,400.50;8,507.00;249.50;1,832.25
Jan 9, 2025 11:00 PM;Jan 10, 2025 12:00 AM;4,126.50;1,662.00;3,663.50;26,105.00;7.50;133.01;-;10,151.50;5,971.75;7,508.50;175.25;1,835.50
Jan 10, 2025 12:00 AM;Jan 10, 2025 1:00 AM;4,026.25;1,647.50;4,198.75;26,933.25;14.25;132.45;-;9,240.50;4,865.00;6,756.25;28.00;1,852.00
Jan 10, 2025 1:00 AM;Jan 10, 2025 2:00 AM;3,993.75;1,640.00;5,083.25;27,186.00;7.00;132.88;-;8,141.50;4,761.75;6,528.50;52.75;1,737.50
Jan 10, 2025 2:00 AM;Jan 10, 2025 3:00 AM;3,998.75;1,657.00;5,523.00;27,141.75;6.75;133.50;-;7,561.00;4,402.25;6,336.75;0.25;1,712.25
Jan 10, 2025 3:00 AM;Jan 10, 2025 4:00 AM;3,966.75;1,664.75;5,363.50;26,763.25;6.25;133.98;-;6,886.50;4,237.75;6,434.75;3.25;1,722.00
Jan 10, 2025 4:00 AM;Jan 10, 2025 5:00 AM;4,020.25;1,692.75;5,295.25;25,887.00;6.50;133.77;-;7,614.00;4,816.00;6,788.50;10.75;1,725.50
Jan 10, 2025 5:00 AM;Jan 10, 2025 6:00 AM;4,078.00;1,682.75;5,014.25;25,314.00;6.50;132.95;-;8,590.00;5,464.50;7,280.25;2.50;1,709.00
Jan 10, 2025 6:00 AM;Jan 10, 2025 7:00 AM;4,235.50;1,892.50;5,172.75;25,554.00;6.75;133.52;-;10,600.00;5,755.00;8,914.25;439.25;1,705.50
Jan 10, 2025 7:00 AM;Jan 10, 2025 8:00 AM;4,509.50;1,973.00;4,977.50;24,416.25;8.25;133.72;-;11,601.25;5,928.75;10,434.75;844.50;1,777.50
Jan 10, 2025 8:00 AM;Jan 10, 2025 9:00 AM;4,694.25;2,206.25;5,140.50;23,164.75;341.75;133.64;-;11,566.75;6,000.00;11,148.50;3,625.75;1,787.00
Jan 10, 2025 9:00 AM;Jan 10, 2025 10:00 AM;4,667.25;2,181.50;4,586.00;22,270.00;2,382.25;134.58;-;11,455.25;6,186.75;11,273.00;3,314.50;1,748.50
Jan 10, 2025 10:00 AM;Jan 10, 2025 11:00 AM;4,516.50;1,838.25;4,388.50;21,584.25;5,140.25;131.47;-;11,397.75;6,228.25;10,930.50;803.25;1,782.75
Jan 10, 2025 11:00 AM;Jan 10, 2025 12:00 PM;4,399.75;1,781.75;3,095.50;21,303.50;7,394.50;129.31;-;11,415.00;6,371.25;10,546.75;495.75;1,788.75
Jan 10, 2025 12:00 PM;Jan 10, 2025 1:00 PM;4,303.75;1,762.50;2,534.00;20,807.50;8,688.00;132.92;-;11,280.50;6,454.50;10,076.75;187.00;1,803.50
Jan 10, 2025 1:00 PM;Jan 10, 2025 2:00 PM;4,305.75;1,788.00;2,792.50;20,712.25;8,008.25;134.44;-;11,401.50;5,902.75;9,596.00;100.00;1,801.25
Jan 10, 2025 2:00 PM;Jan 10, 2025 3:00 PM;4,356.75;1,744.75;3,141.50;20,047.00;5,583.25;133.46;-;11,274.50;5,803.50;10,283.50;262.75;1,794.50
Jan 10, 2025 3:00 PM;Jan 10, 2025 4:00 PM;4,563.00;1,902.25;3,152.50;19,063.25;2,398.50;136.59;-;10,809.50;6,188.50;11,519.75;656.50;1,790.75
Jan 10, 2025 4:00 PM;Jan 10, 2025 5:00 PM;4,809.75;1,956.50;3,421.75;18,757.25;248.25;138.30;-;10,785.00;6,364.00;12,106.25;2,923.00;1,799.50
Jan 10, 2025 5:00 PM;Jan 10, 2025 6:00 PM;4,907.75;2,064.75;3,316.50;18,832.00;14.00;139.10;-;10,609.75;6,447.75;12,320.00;4,303.00;1,800.25
Jan 10, 2025 6:00 PM;Jan 10, 2025 7:00 PM;4,905.25;2,012.00;3,717.00;18,862.25;14.50;139.92;-;10,620.00;6,525.75;12,189.25;4,368.25;1,832.00
Jan 10, 2025 7:00 PM;Jan 10, 2025 8:00 PM;4,693.50;1,935.00;3,432.75;18,387.50;9.25;139.82;-;10,659.00;6,520.25;11,689.50;3,466.25;1,877.75
Jan 10, 2025 8:00 PM;Jan 10, 2025 9:00 PM;4,491.00;1,824.75;3,301.25;17,659.25;7.75;139.49;-;10,803.75;6,509.75;11,282.25;1,259.00;1,855.50
Jan 10, 2025 9:00 PM;Jan 10, 2025 10:00 PM;4,367.25;1,763.25;3,018.75;17,486.25;9.25;138.54;-;10,619.00;6,404.75;11,278.75;1,220.50;1,805.50
Jan 10, 2025 10:00 PM;Jan 10, 2025 11:00 PM;4,193.00;1,740.75;2,623.00;16,748.50;8.25;136.20;-;9,770.50;6,278.75;10,922.25;308.50;1,815.00
Jan 10, 2025 11:00 PM;Jan 11, 2025 12:00 AM;4,105.75;1,673.25;2,244.75;16,397.50;8.00;136.61;-;8,686.25;6,132.75;10,485.25;177.00;1,797.25
Jan 11, 2025 12:00 AM;Jan 11, 2025 1:00 AM;4,017.50;1,686.50;1,796.25;16,114.50;8.25;137.51;-;8,209.00;5,784.00;9,418.50;735.00;1,710.75
Jan 11, 2025 1:00 AM;Jan 11, 2025 2:00 AM;4,020.25;1,720.00;1,950.00;16,241.25;7.50;137.40;-;7,922.00;5,842.75;9,356.00;232.00;1,777.00
Jan 11, 2025 2:00 AM;Jan 11, 2025 3:00 AM;3,963.25;1,789.00;1,968.25;16,987.00;7.00;138.15;-;7,854.75;5,361.50;9,082.75;358.50;1,738.50
Jan 11, 2025 3:00 AM;Jan 11, 2025 4:00 AM;3,936.75;1,702.50;2,242.25;17,301.75;7.50;137.92;-;7,877.50;4,875.50;8,872.50;46.75;1,725.00
Jan 11, 2025 4:00 AM;Jan 11, 2025 5:00 AM;3,955.75;1,691.75;2,312.50;17,818.00;7.00;138.07;-;7,781.00;4,673.25;9,032.00;8.75;1,721.25
Jan 11, 2025 5:00 AM;Jan 11, 2025 6:00 AM;3,989.00;1,705.75;1,792.25;18,343.00;7.00;136.52;-;7,695.00;4,663.50;9,986.00;67.75;1,729.00
Jan 11, 2025 6:00 AM;Jan 11, 2025 7:00 AM;4,145.75;1,680.50;1,964.00;19,297.50;7.25;136.53;-;7,707.00;5,004.00;10,410.75;9.00;1,744.75
Jan 11, 2025 7:00 AM;Jan 11, 2025 8:00 AM;4,404.00;1,671.00;2,157.00;19,971.50;8.25;136.39;-;7,796.25;5,640.25;10,264.75;97.00;1,784.25
Jan 11, 2025 8:00 AM;Jan 11, 2025 9:00 AM;4,589.75;1,683.75;2,191.75;20,882.00;498.75;136.11;-;8,232.25;5,877.75;9,946.25;190.25;1,763.00
Jan 11, 2025 9:00 AM;Jan 11, 2025 10:00 AM;4,567.25;1,671.75;1,622.00;20,807.00;3,500.25;135.18;-;8,552.25;5,772.75;10,765.25;189.00;1,738.00
Jan 11, 2025 10:00 AM;Jan 11, 2025 11:00 AM;4,502.00;1,667.75;1,215.75;20,553.50;7,584.75;135.06;-;8,760.75;5,330.25;11,517.25;180.00;1,695.25
Jan 11, 2025 11:00 AM;Jan 11, 2025 12:00 PM;4,381.25;1,656.50;1,055.50;20,858.00;10,430.75;135.35;-;8,695.25;4,903.25;11,786.25;24.00;1,682.50
Jan 11, 2025 12:00 PM;Jan 11, 2025 1:00 PM;4,286.00;1,685.25;883.50;21,159.25;10,649.00;134.76;-;7,895.50;5,259.75;11,937.50;176.75;1,776.25
Jan 11, 2025 1:00 PM;Jan 11, 2025 2:00 PM;4,293.00;1,720.50;1,118.25;21,803.75;9,328.50;134.27;-;7,630.75;6,010.50;12,063.75;242.50;1,825.25
Jan 11, 2025 2:00 PM;Jan 11, 2025 3:00 PM;4,322.50;1,692.00;2,119.00;22,701.00;6,512.00;134.42;-;7,919.00;6,328.75;11,991.00;132.00;1,914.75
Jan 11, 2025 3:00 PM;Jan 11, 2025 4:00 PM;4,411.25;1,682.25;3,012.75;24,035.50;2,913.25;136.68;-;7,856.50;6,153.50;12,578.75;52.75;1,881.00
Jan 11, 2025 4:00 PM;Jan 11, 2025 5:00 PM;4,611.25;1,681.00;3,763.00;25,787.50;329.75;137.53;-;7,730.50;6,229.25;12,849.75;217.75;1,711.75
Jan 11, 2025 5:00 PM;Jan 11, 2025 6:00 PM;4,778.00;1,696.75;3,852.75;26,837.25;13.00;137.56;-;7,823.25;6,059.75;12,372.50;611.75;1,656.75
Jan 11, 2025 6:00 PM;Jan 11, 2025 7:00 PM;4,801.25;1,741.50;3,666.50;26,591.50;13.25;137.48;-;7,861.00;6,211.75;12,208.50;1,100.00;1,663.75
Jan 11, 2025 7:00 PM;Jan 11, 2025 8:00 PM;4,737.00;1,681.50;4,091.25;25,439.25;9.00;138.09;-;8,011.75;5,962.25;11,092.75;737.75;1,679.00
Jan 11, 2025 8:00 PM;Jan 11, 2025 9:00 PM;4,530.50;1,693.50;4,141.75;23,982.50;7.75;138.37;-;8,217.75;5,630.50;10,670.00;394.25;1,665.00
Jan 11, 2025 9:00 PM;Jan 11, 2025 10:00 PM;4,380.25;1,660.25;3,580.50;22,925.00;7.25;138.69;-;8,680.25;5,239.25;10,617.00;103.25;1,690.75
Jan 11, 2025 10:00 PM;Jan 11, 2025 11:00 PM;4,290.00;1,675.25;2,716.25;21,070.25;8.00;138.63;-;8,718.00;5,043.75;10,543.25;318.00;1,680.25
Jan 11, 2025 11:00 PM;Jan 12, 2025 12:00 AM;4,194.50;1,656.25;2,032.75;19,500.00;7.50;138.09;-;8,481.25;5,090.00;10,482.00;395.00;1,703.25
Jan 12, 2025 12:00 AM;Jan 12, 2025 1:00 AM;4,122.75;1,619.25;2,064.50;19,459.00;6.25;139.78;-;8,220.25;4,463.50;9,567.00;305.00;1,750.00
Jan 12, 2025 1:00 AM;Jan 12, 2025 2:00 AM;4,061.00;1,599.25;1,981.00;18,367.75;7.00;139.85;-;8,570.75;4,542.50;8,852.00;27.25;1,703.75
Jan 12, 2025 2:00 AM;Jan 12, 2025 3:00 AM;4,081.50;1,638.50;1,981.25;17,561.00;7.00;139.36;-;8,642.75;4,479.25;8,170.25;12.75;1,697.50
Jan 12, 2025 3:00 AM;Jan 12, 2025 4:00 AM;4,075.00;1,584.00;2,550.00;17,384.25;7.00;138.19;-;8,731.50;4,494.25;7,636.25;30.25;1,701.00
Jan 12, 2025 4:00 AM;Jan 12, 2025 5:00 AM;4,091.00;1,590.00;2,686.25;17,466.00;6.50;138.13;-;8,228.25;4,301.50;7,494.00;7.50;1,744.75
Jan 12, 2025 5:00 AM;Jan 12, 2025 6:00 AM;4,105.00;1,590.50;2,245.25;17,618.50;6.50;137.71;-;8,533.75;4,112.50;7,639.50;93.75;1,749.00
Jan 12, 2025 6:00 AM;Jan 12, 2025 7:00 AM;4,232.50;1,587.50;1,791.00;16,601.75;7.00;135.91;-;9,371.25;4,703.00;7,665.75;10.75;1,745.50
Jan 12, 2025 7:00 AM;Jan 12, 2025 8:00 AM;4,372.25;1,593.50;1,586.25;14,557.50;7.75;136.17;-;9,750.25;5,164.75;8,326.25;60.75;1,759.75
Jan 12, 2025 8:00 AM;Jan 12, 2025 9:00 AM;4,518.25;1,606.00;1,491.00;12,850.00;361.25;136.42;-;9,348.25;5,760.75;8,722.25;789.25;1,769.00
Jan 12, 2025 9:00 AM;Jan 12, 2025 10:00 AM;4,603.50;1,638.25;1,298.25;11,286.25;3,113.00;136.99;-;9,709.25;6,033.50;8,929.25;1,216.25;1,779.25
Jan 12, 2025 10:00 AM;Jan 12, 2025 11:00 AM;4,537.50;1,620.25;985.25;10,088.75;7,402.25;136.80;-;10,151.00;6,072.25;8,768.75;325.75;1,821.75
Jan 12, 2025 11:00 AM;Jan 12, 2025 12:00 PM;4,373.50;1,609.00;838.00;8,759.25;11,467.00;136.42;-;10,832.75;5,988.25;8,252.75;130.00;1,850.50
Jan 12, 2025 12:00 PM;Jan 12, 2025 1:00 PM;4,302.75;1,599.75;493.75;8,183.50;13,612.00;136.58;-;10,758.50;5,558.75;8,136.75;73.50;1,871.00
Jan 12, 2025 1:00 PM;Jan 12, 2025 2:00 PM;4,316.75;1,580.00;478.50;8,193.25;13,405.25;136.50;-;10,032.00;4,962.75;8,158.75;51.75;1,878.50
Jan 12, 2025 2:00 PM;Jan 12, 2025 3:00 PM;4,351.50;1,636.75;392.25;7,921.50;10,288.00;135.21;-;9,989.50;5,153.75;8,282.50;151.75;1,868.50
Jan 12, 2025 3:00 PM;Jan 12, 2025 4:00 PM;4,476.75;1,789.50;248.75;7,271.50;4,715.00;137.07;-;10,307.00;6,048.50;9,379.75;1,356.00;1,866.25
Jan 12, 2025 4:00 PM;Jan 12, 2025 5:00 PM;4,704.50;1,899.00;204.25;6,927.25;500.25;137.06;-;10,075.75;6,499.75;11,505.25;2,263.75;1,899.25
Jan 12, 2025 5:00 PM;Jan 12, 2025 6:00 PM;4,827.00;2,187.25;163.75;6,765.75;13.50;136.34;-;10,071.00;6,600.00;12,467.25;4,386.00;1,893.75
Jan 12, 2025 6:00 PM;Jan 12, 2025 7:00 PM;4,883.00;2,211.75;102.50;6,356.25;9.50;137.80;-;10,095.25;6,638.75;12,705.50;4,466.50;1,872.25
