Pmax (MW),Pmin (MW),Type,Zone,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,Flag_RPS
16.5,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
21.3,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
21.3,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
557.1,0,Coal,DEOK_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
557.7,0,Coal,DEOK_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
16.5,0,Oil,DEOK_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.5,0,Oil,DEOK_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.5,0,Oil,DEOK_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.5,0,Oil,DEOK_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
32.1,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
680.0,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
103.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
106.1,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
84.2,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
94.0,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
94.0,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
94.0,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
94.0,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
32.6,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.7,0,Oil,DAY_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
18.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
18.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
17.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
17.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
17.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
17.5,0,NGCT,DAY_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,SolarPV,DAY_OH,0,0,1,0,0.0,0.0,0.35,1.0,0,1
27.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
334.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
680.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
680.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
2.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
65.3,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
65.3,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
85.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
85.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
85.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
85.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
85.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
217.3,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
217.3,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
217.3,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
217.3,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
217.3,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
150.5,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
16.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
15.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
15.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
15.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
135.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
135.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
135.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
19.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.7,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
15.8,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
16.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.5,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
5.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
16.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
16.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
8.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
19.5,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
2.6,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
19.5,0,NGCT,AEP_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
16.3,0,NGCT,DEOK_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.1,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.5,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.1,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.1,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.5,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.7,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.0,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
0.4,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.1,0,NGCT,ATSI_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
25.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
25.0,0,NGCT,AEP_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
7.5,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
22.0,0,Coal,AEP_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
7.5,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
16.5,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
22.0,0,Coal,ATSI_OH,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
2.0,0,Oil,ATSI_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.3,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
20.0,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
14.0,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
11.0,0,NGCT,AEP_OH,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
1.2,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.2,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
0.6,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.2,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1.5,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.1,0,Oil,AEP_OH,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
25.5,0,Oil,DUQ_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
65.3,0,NGCC,DUQ_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
65.3,0,NGCC,DUQ_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
65.3,0,NGCC,DUQ_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
144.0,0,NGCC,DUQ_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
19.6,0,Oil,DUQ_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
20.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
20.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
20.0,0,NGCT,DUQ_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
27.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
27.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
27.0,0,Oil,DUQ_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
20.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
156.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
20.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
27.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
27.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
19.6,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
975.5,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
975.5,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
3.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
24.0,0,NGCT,AP_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
660.0,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
660.0,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
692.0,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
10.0,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.0,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.0,0,Hydro,AP_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
585.0,0,Coal,PN_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
125.0,0,NGCT,AP_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
125.0,0,NGCT,AP_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
188.0,0,NGCT,AP_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
188.0,0,NGCT,AP_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
2.0,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.0,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
53.1,0,NGCT,PN_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
936.0,0,Coal,AP_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
936.0,0,Coal,AP_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
2.5,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.9,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.9,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
2.9,0,Oil,AP_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
98.0,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
114.0,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
136.0,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
3.2,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
3.2,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
363.3,0,Coal,ME_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
405.0,0,Coal,ME_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
847.8,0,Coal,ME_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
18.5,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.5,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
12.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
66.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
66.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
13.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
10.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
11.4,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
13.2,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.5,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
850.5,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
850.5,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
23.6,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
23.6,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
22.3,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
23.6,0,NGCT,ME_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
864.9,0,Coal,PL_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
893.0,0,Coal,PL_PA,1,1,0,0,23.57,1.01,0.95,1.0,0.0591216216,0
23.6,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
23.6,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
5.5,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
20.0,0,Hydro,PN_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
20.0,0,Hydro,PN_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
18.5,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.5,0,Oil,ME_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
16.0,0,Oil,PN_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,ATSI_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,ATSI_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
391.0,0,NGCT,ATSI_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
21.2,0,Oil,ATSI_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
391.0,0,NGCT,ATSI_PA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
21.2,0,Oil,ATSI_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PL_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
1499.4,0,NuC,ME_PA,1,0,0,0,9.0,0.0,0.99,1.0,0.0196451613,1
1377.0,0,NuC,ME_PA,1,0,0,0,9.0,0.0,0.99,1.0,0.0196451613,1
65.8,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
65.8,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
21.2,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
18.6,0,Oil,PE_PA,1,1,0,0,40.0,0.82,0.98,1.0,0.007536,0
33.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
37.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
37.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
37.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
33.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
32.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
32.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
32.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
32.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
32.0,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
37.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
37.5,0,Hydro,ME_PA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
49.9,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
48.0,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
48.0,0,NGCC,PL_PA,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
38.0,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
38.3,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
29.6,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
29.7,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
29.7,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
191.3,0,NGCC,AEP_TN,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
423.0,0,NGCC,AEP_TN,1,0,0,0,18.75,0.4,0.98,1.0,0.0213414634,0
38.5,0,Hydro,AEP_TN,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.8,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.8,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.8,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
5.4,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
5.4,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
5.4,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
5.4,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
18.7,0,Hydro,AP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
18.7,0,Hydro,AP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
18.7,0,Hydro,AP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
18.7,0,Hydro,AP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
237.5,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
237.5,0,NGCT,AEP_VA,1,0,0,0,26.3,0.59,0.98,1.0,0.0630689655,0
20.0,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
20.0,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
2.4,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
1.2,0,Hydro,AEP_VA,0,0,0,0,0.0,0.0,0.5,1.0,0.035,1
