Month,Day,Period,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD,NI
1,12,24,0.310492542,0.352247759,0.39055551,0.421267238,0.39055551,0.421267238,-3437.7
1,13,1,0.273370516,0.323154836,0.372009582,0.393410243,0.372009582,0.393410243,-3120.69
1,13,2,0.243466859,0.310066516,0.36766132,0.388015341,0.36766132,0.388015341,-3294.8
1,13,3,0.243881393,0.308031277,0.370426127,0.382451397,0.370426127,0.382451397,-3327.09
1,13,4,0.2516004,0.31272326,0.379945836,0.385555823,0.379945836,0.385555823,-3399
1,13,5,0.280507085,0.34600524,0.409538338,0.417948902,0.409538338,0.417948902,-3650.39
1,13,6,0.346118493,0.41264879,0.465769786,0.483663827,0.465769786,0.483663827,-4122.8
1,13,7,0.439611937,0.50204262,0.554142377,0.565656369,0.554142377,0.565656369,-4270.3
1,13,8,0.512678195,0.549736909,0.590342859,0.596119493,0.590342859,0.596119493,-4590.3
1,13,9,0.504770987,0.533580736,0.556226,0.595721526,0.556226,0.595721526,-4540.69
1,13,10,0.466160267,0.463131554,0.471051952,0.558863372,0.471051952,0.558863372,-4120.4
1,13,11,0.41645922,0.397749011,0.405805532,0.516739969,0.405805532,0.516739969,-3633.7
1,13,12,0.393951984,0.370903109,0.382236485,0.499194086,0.382236485,0.499194086,-3494
1,13,13,0.385127757,0.362077668,0.361568622,0.501199996,0.361568622,0.501199996,-3586.5
1,13,14,0.367840637,0.350725368,0.35276841,0.4847226,0.35276841,0.4847226,-3530.6
1,13,15,0.37060184,0.344315821,0.348104863,0.459445944,0.348104863,0.459445944,-3534.2
1,13,16,0.377050184,0.355661201,0.353848885,0.457935683,0.353848885,0.457935683,-3463
1,13,17,0.403649869,0.393196602,0.393738588,0.470485515,0.393738588,0.470485515,-3502.59
1,13,18,0.439223849,0.449883127,0.458206461,0.523330715,0.458206461,0.523330715,-3789.2
1,13,19,0.428862033,0.455215073,0.474178089,0.531447267,0.474178089,0.531447267,-3789
1,13,20,0.39929603,0.444692601,0.470341594,0.527913608,0.470341594,0.527913608,-3786.1
1,13,21,0.374704437,0.420252211,0.453741153,0.508054817,0.453741153,0.508054817,-3906.4
1,13,22,0.33662234,0.383285717,0.42161196,0.472396923,0.42161196,0.472396923,-3664.7
1,13,23,0.298426769,0.327955479,0.372565285,0.426124981,0.372565285,0.426124981,-3452.59
1,13,24,0.253603879,0.285301991,0.343271899,0.389255522,0.343271899,0.389255522,-3234.49
1,14,1,0.21990176,0.258488387,0.312301211,0.368374876,0.312301211,0.368374876,-2910.1
1,14,2,0.214352292,0.251243705,0.297732373,0.353353514,0.297732373,0.353353514,-2629.3
1,14,3,0.202016518,0.252822618,0.298485613,0.352251464,0.298485613,0.352251464,-2433.19
1,14,4,0.210057804,0.258323206,0.302993802,0.355308905,0.302993802,0.355308905,-2221.29
1,14,5,0.237030816,0.278337149,0.321451155,0.378462716,0.321451155,0.378462716,-2202.99
1,14,6,0.28775928,0.324340174,0.367105265,0.42015618,0.367105265,0.42015618,-2399.2
1,14,7,0.372210159,0.396474161,0.437029643,0.489278468,0.437029643,0.489278468,-2687.19
1,14,8,0.42057381,0.437304193,0.476612496,0.533839663,0.476612496,0.533839663,-2899.7
1,14,9,0.432293933,0.429222761,0.459109434,0.541357762,0.459109434,0.541357762,-2811.1
1,14,10,0.421748528,0.399754258,0.401671678,0.538271176,0.401671678,0.538271176,-2611.6
1,14,11,0.385827053,0.366259804,0.3534039,0.539635887,0.3534039,0.539635887,-3438.5
1,14,12,0.35829282,0.345620662,0.325969537,0.54223654,0.325969537,0.54223654,-4067.1
1,14,13,0.364058166,0.349168141,0.306087601,0.526138388,0.306087601,0.526138388,-3873.5
1,14,14,0.364715025,0.315800802,0.297586857,0.508234282,0.297586857,0.508234282,-3675.1
1,14,15,0.335079215,0.306765194,0.296710948,0.500775179,0.296710948,0.500775179,-3500.9
1,14,16,0.336486417,0.331510109,0.318678966,0.498525861,0.318678966,0.498525861,-3294.5
1,14,17,0.375755226,0.38706874,0.376639737,0.525923066,0.376639737,0.525923066,-3670
1,14,18,0.442212924,0.464445853,0.460337534,0.571047915,0.460337534,0.571047915,-4358.7
1,14,19,0.440626439,0.485444887,0.487693868,0.575583469,0.487693868,0.575583469,-4611.8
1,14,20,0.416189219,0.480807119,0.499076465,0.569274285,0.499076465,0.569274285,-4583.6
1,14,21,0.389812485,0.467581301,0.510083672,0.55163019,0.510083672,0.55163019,-4499.09
1,14,22,0.370218058,0.448045138,0.4978568,0.527036773,0.4978568,0.527036773,-4613.3
1,14,23,0.335776666,0.417465582,0.484202535,0.487162158,0.484202535,0.487162158,-4408.5
1,14,24,0.311022088,0.391737422,0.473251917,0.454231744,0.473251917,0.454231744,-3965.2
1,15,1,0.285578978,0.37856282,0.469784485,0.433662511,0.469784485,0.433662511,-3594.6
1,15,2,0.288222402,0.37941918,0.473102183,0.430375617,0.473102183,0.430375617,-3534.1
1,15,3,0.288433052,0.392394457,0.479938279,0.433275143,0.479938279,0.433275143,-3653.7
1,15,4,0.293533544,0.411291119,0.507079501,0.449453842,0.507079501,0.449453842,-3621.19
1,15,5,0.32547174,0.440902195,0.532305113,0.477455504,0.532305113,0.477455504,-3913.9
1,15,6,0.351153792,0.486052552,0.574571931,0.51151464,0.574571931,0.51151464,-4325.6
1,15,7,0.413158938,0.541907633,0.611311596,0.553797902,0.611311596,0.553797902,-4422.5
1,15,8,0.45523108,0.592939463,0.658578335,0.598885303,0.658578335,0.598885303,-4586.6
1,15,9,0.489532244,0.616936909,0.662771591,0.631818014,0.662771591,0.631818014,-4758.89
1,15,10,0.502703544,0.610953005,0.665119181,0.646064638,0.665119181,0.646064638,-4876
1,15,11,0.517161191,0.602243607,0.62050653,0.653856351,0.62050653,0.653856351,-5584.3
1,15,12,0.539895376,0.620121265,0.591383968,0.637282865,0.591383968,0.637282865,-5405.89
1,15,13,0.51555441,0.598529562,0.588407916,0.597603612,0.588407916,0.597603612,-4931.8
1,15,14,0.473709524,0.55673428,0.57280043,0.575042954,0.57280043,0.575042954,-4649.6
1,15,15,0.482234228,0.54091516,0.569420167,0.56603367,0.569420167,0.56603367,-4736.4
1,15,16,0.504013878,0.566625556,0.598367337,0.574658765,0.598367337,0.574658765,-4719.1
1,15,17,0.530261762,0.601941851,0.641015168,0.604225447,0.641015168,0.604225447,-4482.7
1,15,18,0.571647217,0.651132692,0.688420746,0.654855244,0.688420746,0.654855244,-4483.1
1,15,19,0.587201473,0.659316786,0.68277022,0.684781739,0.68277022,0.684781739,-4768.6
1,15,20,0.583552158,0.652670771,0.671062145,0.685313598,0.671062145,0.685313598,-4940.3
1,15,21,0.584464871,0.650717663,0.659266549,0.692549076,0.659266549,0.692549076,-4799.6
1,15,22,0.568925991,0.634261348,0.636813126,0.67472799,0.636813126,0.67472799,-4766
1,15,23,0.537301155,0.604421417,0.609519006,0.646166735,0.609519006,0.646166735,-4726.7
1,15,24,0.519202495,0.57755729,0.592228594,0.627090984,0.592228594,0.627090984,-4522.99
1,16,1,0.503737112,0.56158337,0.583837514,0.612448335,0.583837514,0.612448335,-4605
1,16,2,0.479914006,0.560498617,0.581766194,0.600209564,0.581766194,0.600209564,-4568
1,16,3,0.48795929,0.562043386,0.586412166,0.605141319,0.586412166,0.605141319,-4583.29
1,16,4,0.487922387,0.571839383,0.586842036,0.610979054,0.586842036,0.610979054,-4594.6
1,16,5,0.490087314,0.5907575,0.591983607,0.621309243,0.591983607,0.621309243,-4657.4
1,16,6,0.515239819,0.62103876,0.631341859,0.644859785,0.631341859,0.644859785,-4880
1,16,7,0.544400206,0.655732164,0.64576729,0.670147923,0.64576729,0.670147923,-5031.2
1,16,8,0.572150008,0.682523621,0.690055166,0.705939709,0.690055166,0.705939709,-5154.8
1,16,9,0.579487386,0.685893922,0.710894555,0.730976842,0.710894555,0.730976842,-4993.1
1,16,10,0.593935808,0.686399617,0.683648589,0.731587483,0.683648589,0.731587483,-4920.5
1,16,11,0.59916146,0.670104563,0.651911657,0.712446198,0.651911657,0.712446198,-4727.6
1,16,12,0.592523993,0.651781191,0.623430561,0.692866849,0.623430561,0.692866849,-4570.9
1,16,13,0.603522987,0.644222757,0.595968429,0.693095243,0.595968429,0.693095243,-4873.4
1,16,14,0.610171832,0.639992175,0.578291732,0.685057649,0.578291732,0.685057649,-4812.9
1,16,15,0.610639874,0.636240065,0.56509651,0.686410348,0.56509651,0.686410348,-4791.3
1,16,16,0.629638331,0.637921639,0.569199433,0.706678589,0.569199433,0.706678589,-4887.2
1,16,17,0.642742592,0.665600139,0.52623491,0.738928767,0.52623491,0.738928767,-5165
1,16,18,0.66182777,0.708308994,0.618608142,0.775559587,0.618608142,0.775559587,-5502.8
1,16,19,0.652795353,0.698304445,0.598183157,0.76287286,0.598183157,0.76287286,-5736.8
1,16,20,0.601276261,0.6552793,0.555977849,0.730745976,0.555977849,0.730745976,-5628.8
1,16,21,0.569072984,0.603165716,0.512552174,0.692908006,0.512552174,0.692908006,-5328.6
1,16,22,0.509050099,0.543252847,0.442428854,0.640090361,0.442428854,0.640090361,-4965.69
1,16,23,0.446929326,0.466372662,0.387820579,0.592773248,0.387820579,0.592773248,-4593.6
1,16,24,0.382021518,0.393600789,0.32582859,0.543499861,0.32582859,0.543499861,-3980.3
1,17,1,0.313422881,0.330826544,0.274124662,0.501400657,0.274124662,0.501400657,-3663.7
1,17,2,0.287212821,0.283003524,0.250917297,0.482853232,0.250917297,0.482853232,-3560.1
1,17,3,0.286114059,0.267589975,0.241788443,0.470856279,0.241788443,0.470856279,-3572
1,17,4,0.294301416,0.284168099,0.263029232,0.462465408,0.263029232,0.462465408,-3699.6
1,17,5,0.317381251,0.315010654,0.280241613,0.470917926,0.280241613,0.470917926,-3816.2
1,17,6,0.36146702,0.367585177,0.329712887,0.503592391,0.329712887,0.503592391,-3905
1,17,7,0.412687205,0.424512092,0.40121158,0.54238421,0.40121158,0.54238421,-4049.1
1,17,8,0.43463968,0.464689703,0.449118379,0.584922184,0.449118379,0.584922184,-4101.7
1,17,9,0.450423345,0.486515567,0.468364824,0.603525957,0.468364824,0.603525957,-4353.6
1,17,10,0.43562343,0.470280495,0.458838437,0.614838965,0.458838437,0.614838965,-4277.6
1,17,11,0.437580474,0.460245724,0.4375864,0.629467305,0.4375864,0.629467305,-3910.3
1,17,12,0.442933746,0.476489332,0.433890501,0.640343308,0.433890501,0.640343308,-3641.9
1,17,13,0.464058997,0.470624007,0.446753215,0.648921947,0.446753215,0.648921947,-3777.9
1,17,14,0.45141263,0.4879263,0.468689247,0.645336003,0.468689247,0.645336003,-3951.2
1,17,15,0.471454188,0.504950598,0.461753681,0.638901406,0.461753681,0.638901406,-4096.8
1,17,16,0.49894629,0.519032775,0.478958681,0.649349236,0.478958681,0.649349236,-4247.69
1,17,17,0.522132834,0.559199313,0.528504119,0.671455403,0.528504119,0.671455403,-4462.8
1,17,18,0.576887937,0.611614884,0.573232761,0.717437127,0.573232761,0.717437127,-4589.3
1,17,19,0.556250717,0.610524825,0.58535524,0.715677981,0.58535524,0.715677981,-4358.4
1,17,20,0.542342911,0.589629375,0.580179575,0.694258233,0.580179575,0.694258233,-4505.7
1,17,21,0.507415641,0.56635333,0.559755997,0.675640505,0.559755997,0.675640505,-4404.7
1,17,22,0.477700799,0.525156023,0.50746403,0.630217137,0.50746403,0.630217137,-4343.2
1,17,23,0.431861255,0.469652759,0.461585318,0.574063315,0.461585318,0.574063315,-4032.8
1,17,24,0.381296391,0.414801455,0.425183433,0.536785821,0.425183433,0.536785821,-3821.8
1,18,1,0.339109852,0.377132017,0.402098034,0.510370728,0.402098034,0.510370728,-3682.79
1,18,2,0.314493658,0.355965495,0.390521767,0.491643484,0.390521767,0.491643484,-3563.29
1,18,3,0.311974779,0.346411042,0.383766162,0.486434937,0.383766162,0.486434937,-3589.7
1,18,4,0.307792842,0.348420903,0.394080586,0.480053861,0.394080586,0.480053861,-3612.49
1,18,5,0.338040613,0.367361167,0.414557942,0.494157407,0.414557942,0.494157407,-3732.89
1,18,6,0.389785731,0.416154743,0.457503133,0.535925943,0.457503133,0.535925943,-4039.1
1,18,7,0.483084515,0.490613266,0.529436266,0.593075301,0.529436266,0.593075301,-4374.5
1,18,8,0.546923391,0.531116165,0.555688574,0.635117626,0.555688574,0.635117626,-3937.3
1,18,9,0.561051687,0.512631072,0.513775002,0.647043217,0.513775002,0.647043217,-3922.7
1,18,10,0.551748962,0.495926063,0.470196078,0.654945329,0.470196078,0.654945329,-4001.7
1,18,11,0.567476044,0.497155465,0.458700653,0.646252758,0.458700653,0.646252758,-3964.39
1,18,12,0.547390203,0.479920307,0.459394491,0.629699938,0.459394491,0.629699938,-4055.5
1,18,13,0.531474921,0.459558698,0.461636635,0.617711994,0.461636635,0.617711994,-4100.29
1,18,14,0.474174491,0.440859285,0.456369934,0.600603999,0.456369934,0.600603999,-4261.9
1,18,15,0.448572394,0.42311128,0.441791958,0.576698413,0.441791958,0.576698413,-4330.8
1,18,16,0.441705211,0.423989325,0.441040476,0.574422422,0.441040476,0.574422422,-4382.6
1,18,17,0.469405503,0.464428089,0.47772812,0.598571593,0.47772812,0.598571593,-4544.5
1,18,18,0.531601618,0.536896592,0.551198663,0.66509623,0.551198663,0.66509623,-4651.5
1,18,19,0.543668006,0.559155249,0.57819683,0.68564356,0.57819683,0.68564356,-4340.6
1,18,20,0.523667963,0.558883254,0.58288955,0.689514775,0.58288955,0.689514775,-4453.6
1,18,21,0.501996253,0.542596966,0.57577367,0.668069237,0.57577367,0.668069237,-4240.6
1,18,22,0.467065599,0.513178524,0.549402909,0.634566337,0.549402909,0.634566337,-4679.6
1,18,23,0.427524638,0.465501999,0.51227731,0.599062825,0.51227731,0.599062825,-4887.8
1,18,24,0.377924149,0.424457647,0.482558975,0.563211689,0.482558975,0.563211689,-4834.9
1,19,1,0.344146073,0.399905367,0.465309688,0.530597281,0.465309688,0.530597281,-4675.89
1,19,2,0.317722596,0.384640389,0.463911116,0.518714967,0.463911116,0.518714967,-4331.7
1,19,3,0.320947537,0.381962189,0.464443972,0.516408771,0.464443972,0.516408771,-4179.7
1,19,4,0.329195475,0.391437743,0.467108253,0.512686462,0.467108253,0.512686462,-4106.09
1,19,5,0.344355493,0.407352603,0.48023845,0.524030381,0.48023845,0.524030381,-4182.3
1,19,6,0.402922589,0.442775712,0.510582785,0.573388025,0.510582785,0.573388025,-4456.9
1,19,7,0.491540028,0.516411558,0.569529129,0.614695887,0.569529129,0.614695887,-4763
1,19,8,0.542850623,0.543896962,0.580924379,0.652339731,0.580924379,0.652339731,-4531.09
1,19,9,0.552630308,0.522003042,0.541457516,0.648997725,0.541457516,0.648997725,-4104.4
1,19,10,0.484117161,0.470092935,0.486191607,0.626419403,0.486191607,0.626419403,-3967.9
1,19,11,0.430383324,0.415237709,0.431336587,0.580673315,0.431336587,0.580673315,-3757.5
1,19,12,0.402059694,0.359094021,0.366936903,0.543572813,0.366936903,0.543572813,-2868.3
1,19,13,0.37677434,0.325636479,0.321801237,0.519583677,0.321801237,0.519583677,-2479.49
1,19,14,0.35583852,0.30540983,0.293828041,0.486090314,0.293828041,0.486090314,-2221.6
1,19,15,0.338429623,0.286227792,0.282639466,0.460377537,0.282639466,0.460377537,-2017.6
1,19,16,0.339581277,0.302354896,0.29756155,0.475942416,0.29756155,0.475942416,-2083.1
1,19,17,0.37527396,0.341973521,0.345096826,0.490367269,0.345096826,0.490367269,-2189.3
1,19,18,0.42233066,0.410679763,0.423154643,0.544542383,0.423154643,0.544542383,-2659
1,19,19,0.416897126,0.425652905,0.44494059,0.558223586,0.44494059,0.558223586,-2876.4
1,19,20,0.395248172,0.411044731,0.43819342,0.537677317,0.43819342,0.537677317,-2886.2
1,19,21,0.353025038,0.385700918,0.412459908,0.523320823,0.412459908,0.523320823,-3122.3
1,19,22,0.321914065,0.344216159,0.370292913,0.489274758,0.370292913,0.489274758,-2727.5
1,19,23,0.272161048,0.290422846,0.320072266,0.429118479,0.320072266,0.429118479,-2573.6
1,19,24,0.22254949,0.238830645,0.275684216,0.394986921,0.275684216,0.394986921,-2274.6
1,20,1,0.200469703,0.206798138,0.242323759,0.354579917,0.242323759,0.354579917,-2056.4
1,20,2,0.166521262,0.190687874,0.230329924,0.35424289,0.230329924,0.35424289,-1916.8
1,20,3,0.159540913,0.182720178,0.228447002,0.355755978,0.228447002,0.355755978,-1945.8
1,20,4,0.164185048,0.189659643,0.238944551,0.358758837,0.238944551,0.358758837,-2028.7
1,20,5,0.190212443,0.211143148,0.266561689,0.395433287,0.266561689,0.395433287,-2034.7
1,20,6,0.242667312,0.256207222,0.315399581,0.434674122,0.315399581,0.434674122,-2333.1
1,20,7,0.322675172,0.319237314,0.390984677,0.49967578,0.390984677,0.49967578,-2415.3
1,20,8,0.387668162,0.372902127,0.42915033,0.566582663,0.42915033,0.566582663,-2213.4
1,20,9,0.423205241,0.410199676,0.433898937,0.602931038,0.433898937,0.602931038,-2387.1
1,20,10,0.462416543,0.440274229,0.438167059,0.619592844,0.438167059,0.619592844,-2676.69
1,20,11,0.469026334,0.454340949,0.450182335,0.619346963,0.450182335,0.619346963,-3081.2
1,20,12,0.480084986,0.468124831,0.461406762,0.624333299,0.461406762,0.624333299,-3899
1,20,13,0.481204043,0.479790423,0.474752772,0.614540445,0.474752772,0.614540445,-4119.8
1,20,14,0.475964553,0.477055701,0.479348481,0.604658742,0.479348481,0.604658742,-4097.4
1,20,15,0.480872539,0.474273917,0.490234425,0.601753211,0.490234425,0.601753211,-3708.5
1,20,16,0.485017573,0.473704779,0.504955458,0.600762797,0.504955458,0.600762797,-3588.5
1,20,17,0.496468925,0.503793405,0.546935813,0.637292933,0.546935813,0.637292933,-3833.2
1,20,18,0.539151798,0.560142185,0.605395697,0.68756115,0.605395697,0.68756115,-4031.4
1,20,19,0.529194675,0.571982186,0.619302682,0.719203691,0.619302682,0.719203691,-3820
1,20,20,0.521742901,0.567366565,0.611224427,0.719986201,0.611224427,0.719986201,-3872
1,20,21,0.488701945,0.557493746,0.590727739,0.712416523,0.590727739,0.712416523,-3743.59
1,20,22,0.470743206,0.529518796,0.564258562,0.682993978,0.564258562,0.682993978,-3772.7
1,20,23,0.437120427,0.489742142,0.522769236,0.657052277,0.522769236,0.657052277,-3635.7
1,20,24,0.407546121,0.457453327,0.498635698,0.619151424,0.498635698,0.619151424,-3459.1
1,21,1,0.369248761,0.446495063,0.495847693,0.613415786,0.495847693,0.613415786,-3546.7
1,21,2,0.376506492,0.449525311,0.502002956,0.61343239,0.502002956,0.61343239,-3718.6
1,21,3,0.376341355,0.464371337,0.518695135,0.623553439,0.518695135,0.623553439,-3438.7
1,21,4,0.410139419,0.485522172,0.534676956,0.637152329,0.534676956,0.637152329,-2889.29
1,21,5,0.441606191,0.533735075,0.572524512,0.662198648,0.572524512,0.662198648,-2892.7
1,21,6,0.52541036,0.606915749,0.629495843,0.733709974,0.629495843,0.733709974,-3352.49
1,21,7,0.63802865,0.701523637,0.720169277,0.80222798,0.720169277,0.80222798,-3313.89
1,21,8,0.716868865,0.757124487,0.761439626,0.85144502,0.761439626,0.85144502,-3661.4
1,21,9,0.735175407,0.765346876,0.755693495,0.869315212,0.755693495,0.869315212,-3971.99
1,21,10,0.736999603,0.727060085,0.74983524,0.833072644,0.74983524,0.833072644,-3736.8
1,21,11,0.687459388,0.665269546,0.714492389,0.79023933,0.714492389,0.79023933,-4057.3
1,21,12,0.632782394,0.616245269,0.671802379,0.759071947,0.671802379,0.759071947,-3893.4
1,21,13,0.591836076,0.593342266,0.624017546,0.724540302,0.624017546,0.724540302,-3571.1
1,21,14,0.591362806,0.583517663,0.615833141,0.690760608,0.615833141,0.690760608,-3448.4
1,21,15,0.60863824,0.594442245,0.629010789,0.679626889,0.629010789,0.679626889,-3688.9
1,21,16,0.631564931,0.616215971,0.655557996,0.687483252,0.655557996,0.687483252,-3804.5
1,21,17,0.659338105,0.650391914,0.671625932,0.713270218,0.671625932,0.713270218,-4061.3
1,21,18,0.689262058,0.697823666,0.735313501,0.774304745,0.735313501,0.774304745,-4166.2
1,21,19,0.675378854,0.695882553,0.73070549,0.797642614,0.73070549,0.797642614,-4048.2
1,21,20,0.650576611,0.672657954,0.711050968,0.796805523,0.711050968,0.796805523,-4327.8
1,21,21,0.60229107,0.648962495,0.686855217,0.784276534,0.686855217,0.784276534,-4290.2
1,21,22,0.587462863,0.613332447,0.652819903,0.76941715,0.652819903,0.76941715,-4082
1,21,23,0.534709702,0.566431768,0.617172312,0.734663824,0.617172312,0.734663824,-3685.1
1,21,24,0.499575472,0.529744882,0.585205506,0.72018121,0.585205506,0.72018121,-3701.1
1,22,1,0.473752884,0.508661412,0.581430874,0.707157633,0.581430874,0.707157633,-3991.2
1,22,2,0.465385321,0.50826876,0.572830658,0.715461952,0.572830658,0.715461952,-4331.5
1,22,3,0.467594838,0.517233774,0.574539243,0.719479248,0.574539243,0.719479248,-4397.59
1,22,4,0.476066341,0.532016358,0.576639385,0.734846998,0.576639385,0.734846998,-4530.5
1,22,5,0.490462485,0.557222442,0.587141504,0.749248888,0.587141504,0.749248888,-4706.89
1,22,6,0.524421074,0.597203266,0.62000109,0.783864436,0.62000109,0.783864436,-5053.99
1,22,7,0.559955385,0.646802448,0.636559351,0.812652671,0.636559351,0.812652671,-5216.2
1,22,8,0.596393799,0.687872869,0.67362344,0.853937923,0.67362344,0.853937923,-5461.2
1,22,9,0.611195866,0.67821091,0.673538028,0.856646149,0.673538028,0.856646149,-5444.9
1,22,10,0.56827436,0.623473802,0.637782179,0.800844899,0.637782179,0.800844899,-4994
1,22,11,0.525788607,0.563881376,0.586608999,0.743005413,0.586608999,0.743005413,-4672.49
1,22,12,0.482193021,0.507859267,0.526388511,0.684150079,0.526388511,0.684150079,-4375.7
1,22,13,0.439901311,0.459913515,0.473624495,0.631992533,0.473624495,0.631992533,-4230.9
1,22,14,0.414703908,0.424108136,0.430289152,0.589019498,0.430289152,0.589019498,-4280.9
1,22,15,0.397997074,0.404683862,0.411627584,0.561780738,0.411627584,0.561780738,-4525.9
1,22,16,0.401579966,0.414880585,0.421266799,0.554146057,0.421266799,0.554146057,-4537.8
