Time Period,Month,Day,Hours,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD
1,11,24,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,24,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,24,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,24,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,24,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,7,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,8,0.001720138,0.001720138,0.001720138,0.001278392,0.001720138,0.001278392
1,11,25,9,0.021170404,0.021170404,0.021170404,0.026381075,0.021170404,0.026381075
1,11,25,10,0.044566801,0.044566801,0.044566801,0.123940738,0.044566801,0.123940738
1,11,25,11,0.066469665,0.066469665,0.066469665,0.384360899,0.066469665,0.384360899
1,11,25,12,0.118219159,0.118219159,0.118219159,0.556502395,0.118219159,0.556502395
1,11,25,13,0.258888239,0.258888239,0.258888239,0.636642386,0.258888239,0.636642386
1,11,25,14,0.392984629,0.392984629,0.392984629,0.716616248,0.392984629,0.716616248
1,11,25,15,0.352694712,0.352694712,0.352694712,0.722242439,0.352694712,0.722242439
1,11,25,16,0.156222425,0.156222425,0.156222425,0.588745404,0.156222425,0.588745404
1,11,25,17,0.014310451,0.014310451,0.014310451,0.143410902,0.014310451,0.143410902
1,11,25,18,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,25,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,7,0.001020867,0.001020867,0.001020867,0.0,0.001020867,0.0
1,11,26,8,0.076669181,0.076669181,0.076669181,0.032209783,0.076669181,0.032209783
1,11,26,9,0.363834981,0.363834981,0.363834981,0.335089013,0.363834981,0.335089013
1,11,26,10,0.621664586,0.621664586,0.621664586,0.736307915,0.621664586,0.736307915
1,11,26,11,0.73943969,0.73943969,0.73943969,0.771386169,0.73943969,0.771386169
1,11,26,12,0.769955835,0.769955835,0.769955835,0.736725608,0.769955835,0.736725608
1,11,26,13,0.74780691,0.74780691,0.74780691,0.688550164,0.74780691,0.688550164
1,11,26,14,0.671248743,0.671248743,0.671248743,0.758603831,0.671248743,0.758603831
1,11,26,15,0.50016652,0.50016652,0.50016652,0.675127048,0.50016652,0.675127048
1,11,26,16,0.196686302,0.196686302,0.196686302,0.381424395,0.196686302,0.381424395
1,11,26,17,0.012922209,0.012922209,0.012922209,0.064618919,0.012922209,0.064618919
1,11,26,18,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,26,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,7,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,8,0.007852208,0.007852208,0.007852208,7.91e-5,0.007852208,7.91e-5
1,11,27,9,0.046428853,0.046428853,0.046428853,0.018705976,0.046428853,0.018705976
1,11,27,10,0.07148931,0.07148931,0.07148931,0.037209435,0.07148931,0.037209435
1,11,27,11,0.07926026,0.07926026,0.07926026,0.083059091,0.07926026,0.083059091
1,11,27,12,0.075279794,0.075279794,0.075279794,0.248318155,0.075279794,0.248318155
1,11,27,13,0.049489166,0.049489166,0.049489166,0.1655043,0.049489166,0.1655043
1,11,27,14,0.02379124,0.02379124,0.02379124,0.101306238,0.02379124,0.101306238
1,11,27,15,0.017453165,0.017453165,0.017453165,0.071123213,0.017453165,0.071123213
1,11,27,16,0.018060879,0.018060879,0.018060879,0.088398909,0.018060879,0.088398909
1,11,27,17,0.00086293,0.00086293,0.00086293,0.022734177,0.00086293,0.022734177
1,11,27,18,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,27,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,7,0.000580246,0.000580246,0.000580246,0.0,0.000580246,0.0
1,11,28,8,0.047118969,0.047118969,0.047118969,0.01956984,0.047118969,0.01956984
1,11,28,9,0.219700446,0.219700446,0.219700446,0.142827082,0.219700446,0.142827082
1,11,28,10,0.314080298,0.314080298,0.314080298,0.32477644,0.314080298,0.32477644
1,11,28,11,0.434555208,0.434555208,0.434555208,0.337156907,0.434555208,0.337156907
1,11,28,12,0.480164621,0.480164621,0.480164621,0.295818013,0.480164621,0.295818013
1,11,28,13,0.46514002,0.46514002,0.46514002,0.293348248,0.46514002,0.293348248
1,11,28,14,0.403248234,0.403248234,0.403248234,0.238780844,0.403248234,0.238780844
1,11,28,15,0.279638622,0.279638622,0.279638622,0.244783591,0.279638622,0.244783591
1,11,28,16,0.103684392,0.103684392,0.103684392,0.199840517,0.103684392,0.199840517
1,11,28,17,0.005000189,0.005000189,0.005000189,0.047518844,0.005000189,0.047518844
1,11,28,18,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,28,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,7,0.000619158,0.000619158,0.000619158,0.0,0.000619158,0.0
1,11,29,8,0.068608679,0.068608679,0.068608679,0.019712235,0.068608679,0.019712235
1,11,29,9,0.284535809,0.284535809,0.284535809,0.155650556,0.284535809,0.155650556
1,11,29,10,0.432289157,0.432289157,0.432289157,0.297623267,0.432289157,0.297623267
1,11,29,11,0.540899347,0.540899347,0.540899347,0.363601268,0.540899347,0.363601268
1,11,29,12,0.560790234,0.560790234,0.560790234,0.504431653,0.560790234,0.504431653
1,11,29,13,0.552592396,0.552592396,0.552592396,0.56466322,0.552592396,0.56466322
1,11,29,14,0.482570296,0.482570296,0.482570296,0.532589503,0.482570296,0.532589503
1,11,29,15,0.344356104,0.344356104,0.344356104,0.597741613,0.344356104,0.597741613
1,11,29,16,0.149226281,0.149226281,0.149226281,0.309277519,0.149226281,0.309277519
1,11,29,17,0.012229805,0.012229805,0.012229805,0.039804191,0.012229805,0.039804191
1,11,29,18,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,29,24,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,2,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,3,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,4,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,5,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,6,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,7,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,8,0.002801662,0.002801662,0.002801662,0.0,0.002801662,0.0
1,11,30,9,0.017300951,0.017300951,0.017300951,0.049937979,0.017300951,0.049937979
1,11,30,10,0.034343252,0.034343252,0.034343252,0.229942852,0.034343252,0.229942852
1,11,30,11,0.044075823,0.044075823,0.044075823,0.305910664,0.044075823,0.305910664
1,11,30,12,0.045876075,0.045876075,0.045876075,0.336946478,0.045876075,0.336946478
1,11,30,13,0.037859063,0.037859063,0.037859063,0.403536779,0.037859063,0.403536779
1,11,30,14,0.037962065,0.037962065,0.037962065,0.559682554,0.037962065,0.559682554
1,11,30,15,0.03068667,0.03068667,0.03068667,0.611321364,0.03068667,0.611321364
1,11,30,16,0.015147059,0.015147059,0.015147059,0.414583478,0.015147059,0.414583478
1,11,30,17,0.0,0.0,0.0,0.096596123,0.0,0.096596123
1,11,30,18,0.0,0.0,0.0,0.000136066,0.0,0.000136066
1,11,30,19,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,20,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,21,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,22,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,23,0.0,0.0,0.0,0.0,0.0,0.0
1,11,30,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,7,0.000394842,0.000394842,0.000394842,0.0,0.000394842,0.0
1,12,1,8,0.062457154,0.062457154,0.062457154,0.017498782,0.062457154,0.017498782
1,12,1,9,0.326417683,0.326417683,0.326417683,0.298961781,0.326417683,0.298961781
1,12,1,10,0.584912225,0.584912225,0.584912225,0.709594585,0.584912225,0.709594585
1,12,1,11,0.651441403,0.651441403,0.651441403,0.797480872,0.651441403,0.797480872
1,12,1,12,0.702203219,0.702203219,0.702203219,0.766984577,0.702203219,0.766984577
1,12,1,13,0.718430657,0.718430657,0.718430657,0.718821791,0.718430657,0.718821791
1,12,1,14,0.661526471,0.661526471,0.661526471,0.61051604,0.661526471,0.61051604
1,12,1,15,0.481794346,0.481794346,0.481794346,0.551724247,0.481794346,0.551724247
1,12,1,16,0.189543666,0.189543666,0.189543666,0.36128972,0.189543666,0.36128972
1,12,1,17,0.01057719,0.01057719,0.01057719,0.086368987,0.01057719,0.086368987
1,12,1,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,7,0.000424598,0.000424598,0.000424598,0.0,0.000424598,0.0
1,12,2,8,0.063118657,0.063118657,0.063118657,0.020960566,0.063118657,0.020960566
1,12,2,9,0.312835115,0.312835115,0.312835115,0.176725038,0.312835115,0.176725038
1,12,2,10,0.582895669,0.582895669,0.582895669,0.379470417,0.582895669,0.379470417
1,12,2,11,0.713915724,0.713915724,0.713915724,0.447427711,0.713915724,0.447427711
1,12,2,12,0.753346144,0.753346144,0.753346144,0.462796894,0.753346144,0.462796894
1,12,2,13,0.732015514,0.732015514,0.732015514,0.512671586,0.732015514,0.512671586
1,12,2,14,0.63891518,0.63891518,0.63891518,0.420318839,0.63891518,0.420318839
1,12,2,15,0.398687522,0.398687522,0.398687522,0.454019024,0.398687522,0.454019024
1,12,2,16,0.146723326,0.146723326,0.146723326,0.254774984,0.146723326,0.254774984
1,12,2,17,0.007899131,0.007899131,0.007899131,0.045579105,0.007899131,0.045579105
1,12,2,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,2,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,8,0.00038912,0.00038912,0.00038912,2.69e-5,0.00038912,2.69e-5
1,12,3,9,0.015204282,0.015204282,0.015204282,0.064441716,0.015204282,0.064441716
1,12,3,10,0.02580894,0.02580894,0.02580894,0.229319478,0.02580894,0.229319478
1,12,3,11,0.033964432,0.033964432,0.033964432,0.301521729,0.033964432,0.301521729
1,12,3,12,0.040752283,0.040752283,0.040752283,0.34198252,0.040752283,0.34198252
1,12,3,13,0.058071545,0.058071545,0.058071545,0.460747986,0.058071545,0.460747986
1,12,3,14,0.073409731,0.073409731,0.073409731,0.589060255,0.073409731,0.589060255
1,12,3,15,0.086887008,0.086887008,0.086887008,0.579605217,0.086887008,0.579605217
1,12,3,16,0.058144791,0.058144791,0.058144791,0.436031352,0.058144791,0.436031352
1,12,3,17,0.004688893,0.004688893,0.004688893,0.110239161,0.004688893,0.110239161
1,12,3,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,7,0.000249494,0.000249494,0.000249494,0.0,0.000249494,0.0
1,12,4,8,0.05629075,0.05629075,0.05629075,0.016782059,0.05629075,0.016782059
1,12,4,9,0.295418573,0.295418573,0.295418573,0.25103632,0.295418573,0.25103632
1,12,4,10,0.553874202,0.553874202,0.553874202,0.615128061,0.553874202,0.615128061
1,12,4,11,0.672356589,0.672356589,0.672356589,0.71683617,0.672356589,0.71683617
1,12,4,12,0.698244498,0.698244498,0.698244498,0.668434476,0.698244498,0.668434476
1,12,4,13,0.668639351,0.668639351,0.668639351,0.664105664,0.668639351,0.664105664
1,12,4,14,0.560143608,0.560143608,0.560143608,0.68251261,0.560143608,0.68251261
1,12,4,15,0.385574186,0.385574186,0.385574186,0.710073982,0.385574186,0.710073982
1,12,4,16,0.167424496,0.167424496,0.167424496,0.521686781,0.167424496,0.521686781
1,12,4,17,0.01346011,0.01346011,0.01346011,0.120184671,0.01346011,0.120184671
1,12,4,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,4,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,7,0.000108725,0.000108725,0.000108725,0.0,0.000108725,0.0
1,12,5,8,0.053675637,0.053675637,0.053675637,0.010078412,0.053675637,0.010078412
1,12,5,9,0.303836149,0.303836149,0.303836149,0.15843359,0.303836149,0.15843359
1,12,5,10,0.534545251,0.534545251,0.534545251,0.4720684,0.534545251,0.4720684
1,12,5,11,0.646845212,0.646845212,0.646845212,0.574803336,0.646845212,0.574803336
1,12,5,12,0.626477081,0.626477081,0.626477081,0.492405592,0.626477081,0.492405592
1,12,5,13,0.513147098,0.513147098,0.513147098,0.449494023,0.513147098,0.449494023
1,12,5,14,0.513820046,0.513820046,0.513820046,0.401554322,0.513820046,0.401554322
1,12,5,15,0.397927594,0.397927594,0.397927594,0.278676801,0.397927594,0.278676801
1,12,5,16,0.151066589,0.151066589,0.151066589,0.212004228,0.151066589,0.212004228
1,12,5,17,0.010192649,0.010192649,0.010192649,0.021356108,0.010192649,0.021356108
1,12,5,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,5,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,8,0.003858008,0.003858008,0.003858008,1.11e-5,0.003858008,1.11e-5
1,12,6,9,0.02510738,0.02510738,0.02510738,0.016551063,0.02510738,0.016551063
1,12,6,10,0.057297884,0.057297884,0.057297884,0.06641468,0.057297884,0.06641468
1,12,6,11,0.064177292,0.064177292,0.064177292,0.112492168,0.064177292,0.112492168
1,12,6,12,0.072023778,0.072023778,0.072023778,0.167418724,0.072023778,0.167418724
1,12,6,13,0.071216926,0.071216926,0.071216926,0.168287334,0.071216926,0.168287334
1,12,6,14,0.060869774,0.060869774,0.060869774,0.167168741,0.060869774,0.167168741
1,12,6,15,0.043758805,0.043758805,0.043758805,0.085320009,0.043758805,0.085320009
1,12,6,16,0.014919309,0.014919309,0.014919309,0.033602091,0.014919309,0.033602091
1,12,6,17,0.0,0.0,0.0,0.011282442,0.0,0.011282442
1,12,6,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,6,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,8,0.000636325,0.000636325,0.000636325,0.0,0.000636325,0.0
1,12,7,9,0.019334674,0.019334674,0.019334674,0.015222042,0.019334674,0.015222042
1,12,7,10,0.04626405,0.04626405,0.04626405,0.067571245,0.04626405,0.067571245
1,12,7,11,0.07522486,0.07522486,0.07522486,0.097441001,0.07522486,0.097441001
1,12,7,12,0.065388141,0.065388141,0.065388141,0.149492757,0.065388141,0.149492757
1,12,7,13,0.071627791,0.071627791,0.071627791,0.206691306,0.071627791,0.206691306
1,12,7,14,0.056516211,0.056516211,0.056516211,0.176543089,0.056516211,0.176543089
1,12,7,15,0.035547234,0.035547234,0.035547234,0.095154768,0.035547234,0.095154768
1,12,7,16,0.012006633,0.012006633,0.012006633,0.082230035,0.012006633,0.082230035
1,12,7,17,0.0,0.0,0.0,0.008644968,0.0,0.008644968
1,12,7,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,7,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,8,0.037630169,0.037630169,0.037630169,0.004366785,0.037630169,0.004366785
1,12,8,9,0.156777493,0.156777493,0.156777493,0.039734575,0.156777493,0.039734575
1,12,8,10,0.340701812,0.340701812,0.340701812,0.08818057,0.340701812,0.08818057
1,12,8,11,0.447396159,0.447396159,0.447396159,0.120372949,0.447396159,0.120372949
1,12,8,12,0.393318814,0.393318814,0.393318814,0.157955775,0.393318814,0.157955775
1,12,8,13,0.268564732,0.268564732,0.268564732,0.183909665,0.268564732,0.183909665
1,12,8,14,0.217355428,0.217355428,0.217355428,0.1392941,0.217355428,0.1392941
1,12,8,15,0.147848339,0.147848339,0.147848339,0.085032055,0.147848339,0.085032055
1,12,8,16,0.050766394,0.050766394,0.050766394,0.05793584,0.050766394,0.05793584
1,12,8,17,0.001331018,0.001331018,0.001331018,0.016195075,0.001331018,0.016195075
1,12,8,18,0.0,0.0,0.0,0.00088285,0.0,0.00088285
1,12,8,19,0.0,0.0,0.0,0.000382885,0.0,0.000382885
1,12,8,20,0.0,0.0,0.0,0.000142395,0.0,0.000142395
1,12,8,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,8,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,8,0.040031267,0.040031267,0.040031267,0.004483865,0.040031267,0.004483865
1,12,9,9,0.249719891,0.249719891,0.249719891,0.08179652,0.249719891,0.08179652
1,12,9,10,0.513165409,0.513165409,0.513165409,0.27577194,0.513165409,0.27577194
1,12,9,11,0.67261524,0.67261524,0.67261524,0.481713298,0.67261524,0.481713298
1,12,9,12,0.683702864,0.683702864,0.683702864,0.488839385,0.683702864,0.488839385
1,12,9,13,0.668257098,0.668257098,0.668257098,0.406049262,0.668257098,0.406049262
1,12,9,14,0.586734221,0.586734221,0.586734221,0.298993425,0.586734221,0.298993425
1,12,9,15,0.420243612,0.420243612,0.420243612,0.222168077,0.420243612,0.222168077
1,12,9,16,0.158925663,0.158925663,0.158925663,0.106585934,0.158925663,0.106585934
1,12,9,17,0.008950899,0.008950899,0.008950899,0.009061078,0.008950899,0.009061078
1,12,9,18,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,19,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,20,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,21,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,22,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,23,0.0,0.0,0.0,0.0,0.0,0.0
1,12,9,24,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,1,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,2,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,3,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,4,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,5,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,6,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,7,0.0,0.0,0.0,0.0,0.0,0.0
1,12,10,8,0.038361485,0.038361485,0.038361485,0.0,0.038361485,0.0
1,12,10,9,0.244494242,0.244494242,0.244494242,0.030532684,0.244494242,0.030532684
1,12,10,10,0.49754454,0.49754454,0.49754454,0.097078684,0.49754454,0.097078684
1,12,10,11,0.627098529,0.627098529,0.627098529,0.152112828,0.627098529,0.152112828
