bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
relation/1382753-132,132,f,Substation,f,relation/1382753,11.11555599,46.0788647,IT,POINT (11.11555599 46.0788647)
relation/1384225-132,132,f,Substation,f,relation/1384225,11.04048333,45.91365862,IT,POINT (11.04048333 45.91365862)
relation/13851427-132,132,f,Substation,f,relation/13851427,7.71160978,61.23637539,NO,POINT (7.71160978 61.23637539)
relation/13876394-132,132,f,Substation,f,relation/13876394,11.53344745,60.89673432,NO,POINT (11.53344745 60.89673432)
relation/13889505-220,220,f,Substation,f,way/245334700,17.10306294,63.1763351,SE,POINT (17.10306294 63.1763351)
relation/13889505-400,400,f,Substation,f,relation/13889505,17.10352552,63.17650588,SE,POINT (17.10352552 63.17650588)
relation/13908551-150,150,f,Substation,f,relation/13908551,13.9468204,42.22609418,IT,POINT (13.9468204 42.22609418)
relation/13954089-150,150,f,Substation,f,relation/13954089,13.82350822,42.17894564,IT,POINT (13.82350822 42.17894564)
relation/13989591-300,300,f,Substation,f,relation/13989591,5.31602259,59.31760884,NO,POINT (5.31602259 59.31760884)
relation/14018338-132,132,f,Substation,f,relation/14018338,13.56171378,66.64539198,NO,POINT (13.56171378 66.64539198)
relation/14071297-132,132,f,Substation,f,relation/14071297,10.21636218,59.11812516,NO,POINT (10.21636218 59.11812516)
relation/14071300-132,132,f,Substation,f,relation/14071300,10.16142462,59.10774226,NO,POINT (10.16142462 59.10774226)
relation/14071303-132,132,f,Substation,f,relation/14071303,10.20001044,59.14381051,NO,POINT (10.20001044 59.14381051)
relation/14071305-132,132,f,Substation,f,relation/14071305,10.24146756,59.10922112,NO,POINT (10.24146756 59.10922112)
relation/14071307-132,132,f,Substation,f,relation/14071307,10.25022677,59.14442613,NO,POINT (10.25022677 59.14442613)
relation/14072633-132,132,f,Substation,f,relation/14072633,7.83495947,59.20449002,NO,POINT (7.83495947 59.20449002)
relation/14185365-132,132,f,Substation,f,relation/14185365,10.19673826,45.6600468,IT,POINT (10.19673826 45.6600468)
relation/14274742-132,132,f,Substation,f,relation/14274742,10.49250686,45.64669527,IT,POINT (10.49250686 45.64669527)
relation/14300036-132,132,f,Substation,f,relation/14300036,10.81532438,43.15563454,IT,POINT (10.81532438 43.15563454)
relation/14302317-132,132,f,Substation,f,relation/14302317,10.22432757,45.56188667,IT,POINT (10.22432757 45.56188667)
relation/14303137-132,132,f,Substation,f,relation/14303137,13.44912434,45.94438845,IT,POINT (13.44912434 45.94438845)
relation/14339814-132,132,f,Substation,f,relation/14339814,8.51951538,58.94886354,NO,POINT (8.51951538 58.94886354)
relation/14347510-132,132,f,Substation,f,relation/14347510,9.86219101,59.3136482,NO,POINT (9.86219101 59.3136482)
relation/14347513-132,132,f,Substation,f,relation/14347513,9.66121408,59.30748672,NO,POINT (9.66121408 59.30748672)
relation/14465930-132,132,f,Substation,f,relation/14465930,5.72024782,58.84423514,NO,POINT (5.72024782 58.84423514)
relation/14543183-132,132,f,Substation,f,relation/14543183,7.80976419,58.58250255,NO,POINT (7.80976419 58.58250255)
relation/14758048-132,132,f,Substation,f,relation/14758048,10.44488818,59.8334383,NO,POINT (10.44488818 59.8334383)
relation/14887977-132,132,f,Substation,f,relation/14887977,10.15711294,64.01305298,NO,POINT (10.15711294 64.01305298)
relation/14921826-132,132,f,Substation,f,relation/14921826,-2.96218455,54.94257578,GB,POINT (-2.96218455 54.94257578)
relation/14921826-275,275,f,Substation,f,relation/14921826,-2.9618497,54.94244332,GB,POINT (-2.9618497 54.94244332)
relation/14921826-400,400,f,Substation,f,relation/14921826,-2.96181784,54.94267542,GB,POINT (-2.96181784 54.94267542)
relation/14939275,450,t,Substation,f,relation/14939275,14.840064437359892,56.15303706800383,SE,POINT (14.840064437359892 56.15303706800383)
relation/14939275-400,400,f,Substation,f,relation/14939275,14.84006444,56.15303707,SE,POINT (14.84006444 56.15303707)
relation/15002239-132,132,f,Substation,f,relation/15002239,12.37453579,58.35879532,SE,POINT (12.37453579 58.35879532)
relation/15002240-132,132,f,Substation,f,relation/15002240,12.33594448,58.36466448,SE,POINT (12.33594448 58.36466448)
relation/15002243-132,132,f,Substation,f,relation/15002243,12.30737194,58.34273718,SE,POINT (12.30737194 58.34273718)
relation/15013256-132,132,f,Substation,f,relation/15013256,12.20556489,57.2383864,SE,POINT (12.20556489 57.2383864)
relation/15016338-132,132,f,Substation,f,relation/15016338,12.52328355,56.90010089,SE,POINT (12.52328355 56.90010089)
relation/15027173-132,132,f,Substation,f,relation/15027173,12.27777214,58.27641282,SE,POINT (12.27777214 58.27641282)
relation/15036692-132,132,f,Substation,f,relation/15036692,13.17567149,58.4982138,SE,POINT (13.17567149 58.4982138)
relation/15045297-132,132,f,Substation,f,relation/15045297,12.50908831,57.9264639,SE,POINT (12.50908831 57.9264639)
relation/15045300-132,132,f,Substation,f,relation/15045300,12.50565685,57.9795034,SE,POINT (12.50565685 57.9795034)
relation/15045960-132,132,f,Substation,f,relation/15045960,12.13930053,57.73913002,SE,POINT (12.13930053 57.73913002)
relation/15047001-132,132,f,Substation,f,relation/15047001,12.03587744,57.73084941,SE,POINT (12.03587744 57.73084941)
relation/15048107-132,132,f,Substation,f,relation/15048107,11.94748773,57.64446978,SE,POINT (11.94748773 57.64446978)
relation/15058993-132,132,f,Substation,f,relation/15058993,12.91598028,57.71566081,SE,POINT (12.91598028 57.71566081)
relation/15070664-132,132,f,Substation,f,relation/15070664,11.98976708,57.43116911,SE,POINT (11.98976708 57.43116911)
relation/15070950-132,132,f,Substation,f,relation/15070950,12.17517056,57.23329047,SE,POINT (12.17517056 57.23329047)
relation/15071404-132,132,f,Substation,f,relation/15071404,12.30269264,57.12732094,SE,POINT (12.30269264 57.12732094)
relation/15074064-132,132,f,Substation,f,relation/15074064,12.3674876,57.04372299,SE,POINT (12.3674876 57.04372299)
relation/15074508-132,132,f,Substation,f,relation/15074508,12.60594888,56.86705094,SE,POINT (12.60594888 56.86705094)
relation/15074511-132,132,f,Substation,f,relation/15074511,12.46993652,56.91040079,SE,POINT (12.46993652 56.91040079)
relation/15075137-132,132,f,Substation,f,relation/15075137,12.78280923,56.6711497,SE,POINT (12.78280923 56.6711497)
relation/15080554-132,132,f,Substation,f,relation/15080554,13.22641582,56.99552471,SE,POINT (13.22641582 56.99552471)
relation/15091529-132,132,f,Substation,f,relation/15091529,13.10262704,56.5022499,SE,POINT (13.10262704 56.5022499)
relation/15092016-132,132,f,Substation,f,relation/15092016,13.34893562,56.50961946,SE,POINT (13.34893562 56.50961946)
relation/15094723-132,132,f,Substation,f,relation/15094723,12.59653074,56.18915111,SE,POINT (12.59653074 56.18915111)
relation/15097101-132,132,f,Substation,f,relation/15097101,12.72493833,56.06585984,SE,POINT (12.72493833 56.06585984)
relation/15098008-132,132,f,Substation,f,relation/15098008,12.73767998,56.01210418,SE,POINT (12.73767998 56.01210418)
relation/15102181-132,132,f,Substation,f,relation/15102181,13.87514331,56.9799327,SE,POINT (13.87514331 56.9799327)
relation/15257276-132,132,f,Substation,f,relation/15257276,13.84955963,57.19511917,SE,POINT (13.84955963 57.19511917)
relation/15267518-132,132,f,Substation,f,relation/15267518,13.53902964,58.16873215,SE,POINT (13.53902964 58.16873215)
relation/15267603-132,132,f,Substation,f,relation/15267603,12.68740301,59.04652221,SE,POINT (12.68740301 59.04652221)
relation/15347271-132,132,f,Substation,f,relation/15347271,29.6944983,69.37401071,NO,POINT (29.6944983 69.37401071)
relation/15389848-132,132,f,Substation,f,relation/15389848,8.8038234,63.52525995,NO,POINT (8.8038234 63.52525995)
relation/15389850-132,132,f,Substation,f,relation/15389850,8.95800605,63.57381937,NO,POINT (8.95800605 63.57381937)
relation/15436115-220,220,f,Substation,f,relation/15436115,28.41503938,64.5911602,FI,POINT (28.41503938 64.5911602)
relation/15654150-220,220,f,Substation,f,relation/15654150,14.84730531,62.46048882,SE,POINT (14.84730531 62.46048882)
relation/15657009-400,400,f,Substation,f,relation/15657009,14.67733075,62.4933842,SE,POINT (14.67733075 62.4933842)
relation/15657011-220,220,f,Substation,f,relation/15657007,14.62774915,62.48925717,SE,POINT (14.62774915 62.48925717)
relation/15657011-400,400,f,Substation,f,relation/15657007,14.62818681,62.48943528,SE,POINT (14.62818681 62.48943528)
relation/15715982-220,220,f,Substation,f,relation/15715982,-6.80652483,41.0436666,ES,POINT (-6.80652483 41.0436666)
relation/15715982-400,400,f,Substation,f,way/144327917,-6.80632931,41.04389548,ES,POINT (-6.80632931 41.04389548)
relation/15768153-132,132,f,Substation,f,relation/15768153,6.86912308,58.65502466,NO,POINT (6.86912308 58.65502466)
relation/15900216-220,220,f,Substation,f,relation/15900216,17.98318725,59.37832636,SE,POINT (17.98318725 59.37832636)
relation/15936634-132,132,f,Substation,f,relation/15936634,10.56833577,42.96656233,IT,POINT (10.56833577 42.96656233)
relation/16005161-132,132,f,Substation,f,relation/16005161,6.06898654,61.22055614,NO,POINT (6.06898654 61.22055614)
relation/1604500-225,225,f,Substation,f,relation/1604500,1.49387151,43.61639595,FR,POINT (1.49387151 43.61639595)
relation/16703882-132,132,f,Substation,f,relation/16703882,10.39937346,45.47243154,IT,POINT (10.39937346 45.47243154)
relation/16809528-220,220,f,Substation,f,relation/16809528,1.90228354,41.35531385,ES,POINT (1.90228354 41.35531385)
relation/16809528-400,400,f,Substation,f,relation/16809528,1.90250998,41.3555249,ES,POINT (1.90250998 41.3555249)
relation/17011862-132,132,f,Substation,f,relation/17011862,6.4666671,58.33315965,NO,POINT (6.4666671 58.33315965)
relation/17073815-150,150,f,Substation,f,relation/17073815,6.27272722,51.97282046,NL,POINT (6.27272722 51.97282046)
relation/17099135-300,300,f,Substation,f,relation/17099135,5.68017394,58.92626264,NO,POINT (5.68017394 58.92626264)
relation/17148268-220,220,f,Substation,f,relation/17148268,-5.6933227,39.80725935,ES,POINT (-5.6933227 39.80725935)
relation/17148268-400,400,f,Substation,f,relation/17148268,-5.69312627,39.80748631,ES,POINT (-5.69312627 39.80748631)
relation/17207906-132,132,f,Substation,f,relation/17207906,6.402059,60.34112439,NO,POINT (6.402059 60.34112439)
relation/17239840-132,132,f,Substation,f,relation/17239839,14.12954333,42.40351082,IT,POINT (14.12954333 42.40351082)
relation/17239840-150,150,f,Substation,f,relation/17239840,14.1294368,42.40337311,IT,POINT (14.1294368 42.40337311)
relation/17239840-380,380,f,Substation,f,relation/13844905,14.12977483,42.40331892,IT,POINT (14.12977483 42.40331892)
relation/17294958-220,220,f,Substation,f,relation/17294958,-6.47284882,41.30134453,PT,POINT (-6.47284882 41.30134453)
relation/17294973-150,150,f,Substation,f,relation/17294973,-8.8033741,37.93031276,PT,POINT (-8.8033741 37.93031276)
relation/17294973-400,400,f,Substation,f,relation/17294973,-8.80319209,37.93054576,PT,POINT (-8.80319209 37.93054576)
relation/17319555-220,220,f,Substation,f,relation/17319555,-0.45728437,39.14976406,ES,POINT (-0.45728437 39.14976406)
relation/17328947-225,225,f,Substation,f,relation/17328947,2.14785401,49.04991339,FR,POINT (2.14785401 49.04991339)
relation/17467354-380,380,f,Substation,f,relation/17467354,12.32688817,41.87724413,IT,POINT (12.32688817 41.87724413)
relation/17478333-132,132,f,Substation,f,relation/17478333,11.08613659,62.4287243,NO,POINT (11.08613659 62.4287243)
relation/17512687-132,132,f,Substation,f,relation/17512687,9.61701992,59.0824746,NO,POINT (9.61701992 59.0824746)
relation/17542315-132,132,f,Substation,f,relation/17542315,12.23121418,44.65838951,IT,POINT (12.23121418 44.65838951)
relation/17591073-220,220,f,Substation,f,relation/17591073,8.50191528,49.44494142,DE,POINT (8.50191528 49.44494142)
relation/17635661-132,132,f,Substation,f,relation/17635661,9.70546311,45.68506779,IT,POINT (9.70546311 45.68506779)
relation/17678185-132,132,f,Substation,f,relation/17678186,0.7390736,42.40310737,ES,POINT (0.7390736 42.40310737)
relation/17678185-220,220,f,Substation,f,relation/17678185,0.73929959,42.40332084,ES,POINT (0.73929959 42.40332084)
relation/17805735-220,220,f,Substation,f,relation/17805735,-4.49913524,41.99894826,ES,POINT (-4.49913524 41.99894826)
relation/17816995-132,132,f,Substation,f,relation/17816995,-5.47868975,38.91585055,ES,POINT (-5.47868975 38.91585055)
relation/17818396-132,132,f,Substation,f,relation/17818396,5.13108888,61.67204945,NO,POINT (5.13108888 61.67204945)
relation/17818399-132,132,f,Substation,f,relation/17818399,5.1926279,61.66676831,NO,POINT (5.1926279 61.66676831)
relation/17818400-132,132,f,Substation,f,relation/17818400,5.16804138,61.79574358,NO,POINT (5.16804138 61.79574358)
relation/17873353-225,225,f,Substation,f,relation/17873353,1.10515655,49.36867792,FR,POINT (1.10515655 49.36867792)
relation/17954174-132,132,f,Substation,f,relation/17954174,12.97865403,43.40455497,IT,POINT (12.97865403 43.40455497)
relation/18023873-150,150,f,Substation,f,relation/18023872,12.32206605,41.85208566,IT,POINT (12.32206605 41.85208566)
relation/18085709-400,400,f,Substation,f,relation/18085709,16.89178745,54.50134871,PL,POINT (16.89178745 54.50134871)
relation/18111284-132,132,f,Substation,f,relation/18111284,7.96649836,47.54148918,CH,POINT (7.96649836 47.54148918)
relation/18160532-400,400,f,Substation,f,relation/18160532,18.43975453,63.41003135,SE,POINT (18.43975453 63.41003135)
relation/18168060-132,132,f,Substation,f,relation/18168060,-5.94842976,36.87259813,ES,POINT (-5.94842976 36.87259813)
relation/18292370-132,132,f,Substation,f,relation/18292370,6.75331131,58.66999269,NO,POINT (6.75331131 58.66999269)
relation/18292370-420,420,f,Substation,f,relation/8890887,6.75369328,58.66981083,NO,POINT (6.75369328 58.66981083)
relation/18303428-132,132,f,Substation,f,relation/18303428,9.20792248,59.65778061,NO,POINT (9.20792248 59.65778061)
relation/18475537-132,132,f,Substation,f,relation/18475537,7.46613504,46.97947921,CH,POINT (7.46613504 46.97947921)
relation/18555173-132,132,f,Substation,f,relation/18555173,10.01690697,59.74445986,NO,POINT (10.01690697 59.74445986)
relation/18605478-132,132,f,Substation,f,relation/18605478,-3.19609823,51.76503841,GB,POINT (-3.19609823 51.76503841)
relation/18667238-132,132,f,Substation,f,relation/18667238,9.5432059,59.27287513,NO,POINT (9.5432059 59.27287513)
relation/18667238-300,300,f,Substation,f,relation/18667239,9.54352955,59.27271093,NO,POINT (9.54352955 59.27271093)
relation/18667238-420,420,f,Substation,f,relation/18667239,9.54364426,59.27293707,NO,POINT (9.54364426 59.27293707)
relation/18894378-150,150,f,Substation,f,relation/18894378,3.85511342,50.478846,BE,POINT (3.85511342 50.478846)
relation/19086315-132,132,f,Substation,f,relation/19086315,9.40284139,45.23857541,IT,POINT (9.40284139 45.23857541)
relation/19111779-150,150,f,Substation,f,relation/19111779,9.05067088,40.14204385,IT,POINT (9.05067088 40.14204385)
relation/19169705-132,132,f,Substation,f,relation/19169705,-2.89025839,54.03255657,GB,POINT (-2.89025839 54.03255657)
relation/19169705-400,400,f,Substation,f,relation/19169705,-2.8900297,54.03254542,GB,POINT (-2.8900297 54.03254542)
relation/19396462-132,132,f,Substation,f,relation/18995432,0.00945858,51.75863624,GB,POINT (0.00945858 51.75863624)
relation/19396462-400,400,f,Substation,f,relation/19396462,0.00972139,51.75885089,GB,POINT (0.00972139 51.75885089)
relation/19468471-132,132,f,Substation,f,relation/19468471,11.10488125,44.25955721,IT,POINT (11.10488125 44.25955721)
relation/19581815-132,132,f,Substation,f,relation/19581815,11.00396235,63.44811315,NO,POINT (11.00396235 63.44811315)
relation/19581815-300,300,f,Substation,f,relation/19581816,11.00439178,63.44830169,NO,POINT (11.00439178 63.44830169)
relation/19585241-220,220,f,Substation,f,relation/19585241,-6.35235866,41.37994522,PT,POINT (-6.35235866 41.37994522)
relation/19645437-400,400,f,Substation,f,relation/19645437,-8.77538756,40.12375362,PT,POINT (-8.77538756 40.12375362)
relation/19645523-220,220,f,Substation,f,relation/19645523,-8.45910828,41.0699276,PT,POINT (-8.45910828 41.0699276)
relation/19651625-220,220,f,Substation,f,relation/19651625,-8.19836082,40.34023221,PT,POINT (-8.19836082 40.34023221)
relation/19692297-150,150,f,Substation,f,relation/19692297,5.13178194,51.80153416,NL,POINT (5.13178194 51.80153416)
relation/19852774-132,132,f,Substation,f,relation/19852774,11.88648466,44.32703697,IT,POINT (11.88648466 44.32703697)
relation/19897532-132,132,f,Substation,f,relation/19897532,-2.97746741,51.547493,GB,POINT (-2.97746741 51.547493)
relation/19897532-275,275,f,Substation,f,relation/19897532,-2.97721976,51.54771395,GB,POINT (-2.97721976 51.54771395)
relation/19986815-220,220,f,Substation,f,relation/19986815,12.53696022,41.78401187,IT,POINT (12.53696022 41.78401187)
relation/20143465-220,220,f,Substation,f,relation/20143465,-2.57025793,39.86161183,ES,POINT (-2.57025793 39.86161183)
relation/20143572-220,220,f,Substation,f,relation/20143572,-8.15792127,42.39783314,ES,POINT (-8.15792127 42.39783314)
relation/20158427-132,132,f,Substation,f,relation/20158426,11.94813852,44.42088846,IT,POINT (11.94813852 44.42088846)
relation/2452471-132,132,f,Substation,f,relation/2452471,-3.8608551,56.00746517,GB,POINT (-3.8608551 56.00746517)
relation/2452471-275,275,f,Substation,f,relation/2452471,-3.86058799,56.00768827,GB,POINT (-3.86058799 56.00768827)
relation/2820883-132,132,f,Substation,f,way/415259902,10.98992214,45.75683657,IT,POINT (10.98992214 45.75683657)
relation/2880603-132,132,f,Substation,f,relation/2880603,11.60076822,45.25185474,IT,POINT (11.60076822 45.25185474)
relation/3184141-132,132,f,Substation,f,relation/3184141,9.13175137,45.344278,IT,POINT (9.13175137 45.344278)
relation/3184141-380,380,f,Substation,f,way/236661269,9.1320186,45.34447137,IT,POINT (9.1320186 45.34447137)
relation/3409816-132,132,f,Substation,f,relation/3409816,11.11580577,46.05850738,IT,POINT (11.11580577 46.05850738)
relation/3621288-132,132,f,Substation,f,relation/3621288,10.75424182,42.92747465,IT,POINT (10.75424182 42.92747465)
relation/3993780-420,420,f,Substation,f,relation/3993780,7.30192666,60.86300937,NO,POINT (7.30192666 60.86300937)
relation/4741777-132,132,f,Substation,f,relation/4741777,9.4526925,45.65668321,IT,POINT (9.4526925 45.65668321)
relation/4741777-380,380,f,Substation,f,way/772234863,9.45301341,45.65674545,IT,POINT (9.45301341 45.65674545)
relation/5378910-132,132,f,Substation,f,relation/5378910,7.19026494,46.97435828,CH,POINT (7.19026494 46.97435828)
relation/5378910-220,220,f,Substation,f,relation/5378910,7.19053313,46.97455634,CH,POINT (7.19053313 46.97455634)
